source_id,target_id,throughput
ALBA,BOST,60649833.2502088
ALBA,CLEV,5033403179.54361
ALBA,HART2,666656579.841036
ALBA,HOLY,308143660.468976
ASHB,ATLA,4812449361.11939
ASHB,CLEV,73100400083.61395
ASHB,NEWY32AOA,29146371126.1427
ASHB,PHIL,19801767952.5082
ASHB,PITT,4984612817.30322
ASHB,RALE,21887090701.6982
ASHB,WASH,31111186833.5166
ATLA,ASHB,20908988362.5765
ATLA,CHAR,3343669049.83
ATLA,JACK,4317870793.58444
ATLA,NASH,7071263377.529449
BOIS,SALT,3202440176.33304
BOIS,SEAT,191715372.828281
BOST,ALBA,288355214.330701
BOST,BOST2,3199117157.88773
BOST2,BOST,4346972501.49556
BOST2,HART2,8783439676.14223
BOST2,HOLY,57162.6755555556
CHAR,ATLA,2806544823.48667
CHAR,RALE,20833649140.5256
CHIC,CINC,20621834934.0011
CHIC,EQCH,35486502182.94641
CHIC,INDI,5393726126.44314
CHIC,KANS,45497778710.09591
CHIC,STAR,5577336193.06556
CINC,CHIC,4570910034.05532
CINC,CLEV,37453205539.7655
CINC,INDI,5750199189.95333
CINC,LOUI,192925.756298354
CINC,NASH,68856539725.1967
CLEV,ALBA,6831772467.37555
CLEV,ASHB,51309708093.953354
CLEV,CINC,65641020393.29
CLEV,EQCH,24647625446.1134
CLEV,NEWY32AOA,57023.1688888889
CLEV,PITT,3408080764.93334
CLEV,TOLE2,1150389871.16778
DALL,DALL3,15403922956.35672
DALL,HOUS,45173817211.0028
DALL,KANS,41067626570.195
DALL,TULS,9044046563.84666
DALL3,DALL,45528840411.0547
DENV,ELPA,34195250431.64574
DENV,KANS,0.0
DENV,SALT,28497351553.34156
ELPA,DENV,33046381179.155518
ELPA,HOUS,71856911798.94107
ELPA,LOSA,56060620692.9611
ELPA,TUCS,2491709108.55
EQCH,CHIC,55603147389.6322
EQCH,CLEV,34475072584.0311
EQCH,MINN,3024436778.430001
EQCH,STAR,27570380554.6044
EQCH,TOLE2,2551887008.42445
FARG,MINN,311164895.178889
FARG,SEAT,2302134682.25333
HART2,ALBA,1661087981.22111
HART2,BOST2,7120489566.58
HART2,NEWY32AOA,20424654564.7578
HOLY,ALBA,529879643.021111
HOLY,BOST2,56937.2977777778
HOUH,HOUS,12295493796.6244
HOUH,PENS,5901708813.03889
HOUS,DALL,28987729906.11892
HOUS,ELPA,91679934020.3367
HOUS,HOUH,12907894680.3833
HOUS,JCSN,3899254262.51556
HOUS,NASH,44175137264.3733
INDI,CHIC,884910726.692221
INDI,CINC,1161285036.88
JACK,ATLA,7130557555.31967
JACK,PENS,3771247002.65248
JCSN,HOUS,105379172.451979
JCSN,NASH,593131552.922118
KANS,CHIC,38196495363.34139
KANS,DALL,31920880468.6089
KANS,DENV,0.0
KANS,MINN,135626172.658294
KANS,TULS,7975643840.51108
LASV,LOSA,1231746871.05747
LASV,SALT,379286821.882257
LOSA,ELPA,35624893372.8389
LOSA,LASV,12605505455.3878
LOSA,LOSA2,34011996848.518677
LOSA,PHOE,6607906354.61386
LOSA,SALT,7112831637.84553
LOSA,SUNN,16378490479.213089
LOSA2,LOSA,28041299751.661346
LOUI,CINC,443998.699978187
LOUI,NASH,107307029.027716
MINN,EQCH,2583203782.43556
MINN,FARG,2302188439.11333
MINN,KANS,66112729.5633333
MINN,MISS,466220181.058889
MISS,MINN,38144984.0210566
MISS,SEAT,599926808.085829
NASH,ATLA,5113374420.71611
NASH,CINC,40925444641.5311
NASH,HOUS,56435521777.2282
NASH,JCSN,638270518.171111
NASH,LOUI,285043385.28239
NEWY32AOA,ASHB,51806224320.1344
NEWY32AOA,CLEV,56437.6077777778
NEWY32AOA,HART2,7870411200.32445
NEWY32AOA,PHIL,5792889778.37
PENS,HOUH,3816082958.40333
PENS,JACK,5821444358.55889
PHIL,ASHB,14410380549.3867
PHIL,NEWY32AOA,453352563.313333
PHOE,LOSA,1855109462.54111
PHOE,TUCS,219540213.923334
PITT,ASHB,8971330432.02555
PITT,CLEV,2631986975.69111
PORT,SACR,339572119.171111
PORT,SEAT,693147383.44
RALE,ASHB,24347013709.05
RALE,CHAR,7398114547.78667
SACR,PORT,259769667.687778
SACR,SALT,2685557394.25
SACR,SEAT,9123439281.19778
SACR,SUNN,15069593165.56001
SALT,BOIS,2619534130.01889
SALT,DENV,20514378747.66666
SALT,LASV,2424306483.39444
SALT,LOSA,13624444277.7989
SALT,SACR,554136540.624445
SALT,SEAT,24684418145.9378
SANJ,SUNN,17311523427.77984
SEAT,BOIS,95245.0122222223
SEAT,FARG,314765663.166667
SEAT,MISS,1077312566.33778
SEAT,PORT,3770847816.55111
SEAT,SACR,4452297898.29445
SEAT,SALT,15624020486.3156
STAR,CHIC,15957858411.23
STAR,EQCH,50285038599.465546
SUNN,LOSA,24804722185.90888
SUNN,SACR,15389837006.137781
SUNN,SANJ,12281089414.376667
TOLE2,CLEV,2030929815.70111
TOLE2,EQCH,2791966965.61333
TUCS,ELPA,2115237994.11556
TUCS,PHOE,1812488214.68889
TULS,DALL,5733934320.73433
TULS,KANS,6365348208.92563
WASH,ASHB,38071735281.62653
