source_id,target_id,throughput
ALBA,BOST,56248759.1163842
ALBA,CLEV,6495475226.79699
ALBA,HART2,1514292897.74426
ALBA,HOLY,673751455.770621
ASHB,ATLA,5824431828.90481
ASHB,CLEV,74706915729.4837
ASHB,NEWY32AOA,35115861632.7967
ASHB,PHIL,14789127582.6685
ASHB,PITT,2900453030.20333
ASHB,RALE,17030372005.23
ASHB,WASH,24803737879.92079
ATLA,ASHB,24558418323.082
ATLA,CHAR,1715944009.72259
ATLA,JACK,6498935471.20037
ATLA,NASH,14567134737.517632
BOIS,SALT,1883371733.5437
BOIS,SEAT,193107739.283704
BOST,ALBA,157871105.621469
BOST,BOST2,3538973706.89228
BOST2,BOST,3878850532.39963
BOST2,HART2,10652454750.6489
BOST2,HOLY,57251.6014814815
CHAR,ATLA,1274048330.30345
CHAR,RALE,20672427840.2625
CHIC,CINC,15041859201.0541
CHIC,EQCH,53820248447.825195
CHIC,INDI,13342364367.5488
CHIC,KANS,86537396699.97589
CHIC,STAR,11844650069.4504
CINC,CHIC,10449173189.4778
CINC,CLEV,3765261337.10838
CINC,INDI,3907836392.63587
CINC,LOUI,215862.35
CINC,NASH,16765294574.7934
CLEV,ALBA,7410854573.41703
CLEV,ASHB,48594754831.430405
CLEV,CINC,19613944846.7137
CLEV,EQCH,74193039521.6915
CLEV,NEWY32AOA,57064.0945386064
CLEV,PITT,2005012285.48211
CLEV,TOLE2,923932485.728148
DALL,DALL3,14625676487.993324
DALL,HOUS,18427014972.97811
DALL,KANS,34165143697.9755
DALL,TULS,4966113506.78556
DALL3,DALL,41880959487.85925
DENV,ELPA,1286181325.6245139
DENV,KANS,64270115161.0925
DENV,SALT,76597072591.29279
ELPA,DENV,499546132.871482
ELPA,HOUS,6883589413.53852
ELPA,LOSA,9361949039.41001
ELPA,TUCS,1779549311.36704
EQCH,CHIC,86750222992.5676
EQCH,CLEV,61478415903.9412
EQCH,MINN,3481011630.939031
EQCH,STAR,26707221647.06511
EQCH,TOLE2,3861167400.01443
FARG,MINN,344782875.155926
FARG,SEAT,2319513490.92445
HART2,ALBA,1475989743.43315
HART2,BOST2,6879222886.55706
HART2,NEWY32AOA,20398212949.9537
HOLY,ALBA,778758387.191338
HOLY,BOST2,56990.4101694915
HOUH,HOUS,12248166973.9689
HOUH,PENS,2146571291.69444
HOUS,DALL,9181943997.40741
HOUS,ELPA,10105745466.79222
HOUS,HOUH,9880263672.25407
HOUS,JCSN,5004810328.41222
HOUS,NASH,5121810025.57555
INDI,CHIC,1097118738.69529
INDI,CINC,979450734.562335
JACK,ATLA,19585070486.9375
JACK,PENS,8924234674.58154
JCSN,HOUS,153233550.914815
JCSN,NASH,481026.993333333
KANS,CHIC,71481112680.72821
KANS,DALL,18565243081.0331
KANS,DENV,80952157501.4688
KANS,MINN,121857954.042146
KANS,TULS,10239418978.0782
LASV,LOSA,981686786.92806
LASV,SALT,292226371.192844
LOSA,ELPA,5583694565.81318
LOSA,LASV,4834022372.53597
LOSA,LOSA2,33124696346.04589
LOSA,PHOE,5992021301.09669
LOSA,SALT,29169205616.3115
LOSA,SUNN,12321410151.62816
LOSA2,LOSA,16089532402.94627
LOUI,CINC,458334.070056497
LOUI,NASH,52056925.3446328
MINN,EQCH,3495937633.610374
MINN,FARG,2328181140.75259
MINN,KANS,78124772.0362963
MINN,MISS,280696756.618148
MISS,MINN,15697010.5755556
MISS,SEAT,571930351.678518
NASH,ATLA,4305651494.07815
NASH,CINC,4065533346.86296
NASH,HOUS,5499604754.25778
NASH,JCSN,167663.47962963
NASH,LOUI,133461625.634444
NEWY32AOA,ASHB,52169901742.5052
NEWY32AOA,CLEV,55925.6766666667
NEWY32AOA,HART2,11612685930.8402
NEWY32AOA,PHIL,7952210568.37371
PENS,HOUH,8979431983.78482
PENS,JACK,2051784125.00407
PHIL,ASHB,14424030682.0535
PHIL,NEWY32AOA,698973138.190207
PHOE,LOSA,1427881827.42222
PHOE,TUCS,273725364.446328
PITT,ASHB,7614018466.26593
PITT,CLEV,2543666212.73889
PORT,SACR,215301705.112593
PORT,SEAT,899002304.407408
RALE,ASHB,26873821804.6953
RALE,CHAR,5275228222.19962
SACR,PORT,203182472.4
SACR,SALT,9065636127.53666
SACR,SEAT,7416645506.48333
SACR,SUNN,20146823950.6711
SALT,BOIS,1149980604.31579
SALT,DENV,48550170087.7243
SALT,LASV,3108532915.14942
SALT,LOSA,43382559877.4772
SALT,SACR,9785705936.65223
SALT,SEAT,37475407874.0996
SANJ,SUNN,15252158573.726068
SEAT,BOIS,70447.5377777778
SEAT,FARG,348760506.87037
SEAT,MISS,1362881751.16889
SEAT,PORT,3228698394.07407
SEAT,SACR,3974297722.18037
SEAT,SALT,14579551381.7952
STAR,CHIC,15074127507.954
STAR,EQCH,36106939658.13485
SUNN,LOSA,15412006917.842972
SUNN,SACR,16865741883.815441
SUNN,SANJ,13559470122.425991
TOLE2,CLEV,2055079114.69567
TOLE2,EQCH,2721832660.25763
TUCS,ELPA,1814768769.71407
TUCS,PHOE,1066118823.92556
TULS,DALL,2105516904.4863
TULS,KANS,8955570027.47519
WASH,ASHB,29400261906.828808
