source_id,target_id,throughput
ALBA,BOST,218456448.654445
ALBA,CLEV,10489879715.1644
ALBA,HART2,2638072349.23
ALBA,HOLY,1064467934.63222
ASHB,ATLA,7643848308.88
ASHB,CLEV,104135043782.41443
ASHB,NEWY32AOA,50937094298.85
ASHB,PHIL,24945595137.5978
ASHB,PITT,6217571481.07
ASHB,RALE,55711922592.8933
ASHB,WASH,50474876193.197784
ATLA,ASHB,32610260004.3733
ATLA,CHAR,5804733174.46444
ATLA,JACK,5451943193.12111
ATLA,NASH,11253917795.49667
BOIS,SALT,6303772562.53667
BOIS,SEAT,113191590.702222
BOST,ALBA,276882989.968889
BOST,BOST2,2963590480.09
BOST2,BOST,10794711776.6267
BOST2,HART2,15451469634.6133
BOST2,HOLY,57037.2311111111
CHAR,ATLA,5032590699.46444
CHAR,RALE,35612839242.43
CHIC,CINC,37563625638.6867
CHIC,EQCH,50824950839.64661
CHIC,INDI,8306455676.98777
CHIC,KANS,65677705086.352264
CHIC,STAR,6453730769.90556
CINC,CHIC,6851471968.49889
CINC,CLEV,38109797584.8833
CINC,INDI,7843737423.27556
CINC,LOUI,206535.615555556
CINC,NASH,91267083622.6855
CLEV,ALBA,10260691978.07
CLEV,ASHB,74389360618.0922
CLEV,CINC,89157770669.4112
CLEV,EQCH,37704006005.9533
CLEV,NEWY32AOA,57010.3533333333
CLEV,PITT,11358494931.1533
CLEV,TOLE2,1107275067.74333
DALL,DALL3,21321216657.958878
DALL,HOUS,67119224605.44
DALL,KANS,65706668094.3311
DALL,TULS,5722482195.95667
DALL3,DALL,69058654212.30443
DENV,ELPA,40285351783.97106
DENV,KANS,0.0
DENV,SALT,34762077054.868866
ELPA,DENV,38027623484.72441
ELPA,HOUS,81992868658.8222
ELPA,LOSA,58935043094.8378
ELPA,TUCS,1312462200.72
EQCH,CHIC,88054924435.0234
EQCH,CLEV,75090644388.6133
EQCH,MINN,4219702185.044446
EQCH,STAR,51904907899.25108
EQCH,TOLE2,3317800677.56778
FARG,MINN,587184564.905556
FARG,SEAT,2500323602.86
HART2,ALBA,2915973058.26778
HART2,BOST2,20868386067.4322
HART2,NEWY32AOA,26244547320.4956
HOLY,ALBA,1041772427.54889
HOLY,BOST2,56915.5211111111
HOUH,HOUS,24363284565.9778
HOUH,PENS,11105050877.4967
HOUS,DALL,38743085890.02776
HOUS,ELPA,98654604465.42781
HOUS,HOUH,29251802195.7
HOUS,JCSN,2587656071.40889
HOUS,NASH,53438355759.6556
INDI,CHIC,1920725735.77
INDI,CINC,568516186.995556
JACK,ATLA,7477432919.76778
JACK,PENS,3608850460.70444
JCSN,HOUS,121299923.115556
JCSN,NASH,1614623494.06778
KANS,CHIC,50149586205.09669
KANS,DALL,51009162845.4633
KANS,DENV,0.0
KANS,MINN,371529054.193333
KANS,TULS,16367376066.9722
LASV,LOSA,895068779.305555
LASV,SALT,42664622.86
LOSA,ELPA,40183446627.4167
LOSA,LASV,11514889988.3333
LOSA,LOSA2,31435461754.57559
LOSA,PHOE,3014880716.51222
LOSA,SALT,7183176509.37001
LOSA,SUNN,13895459527.08555
LOSA2,LOSA,20468635515.925552
LOUI,CINC,481110.464444444
LOUI,NASH,1033890192.99
MINN,EQCH,7248556196.422219
MINN,FARG,2500370122.65556
MINN,KANS,75019525.1466667
MINN,MISS,286552925.758889
MISS,MINN,20075974.5444444
MISS,SEAT,376055375.44
NASH,ATLA,7664016789.14888
NASH,CINC,41762535237.9456
NASH,HOUS,57757556496.0867
NASH,JCSN,1518031029.58778
NASH,LOUI,3129830937.91222
NEWY32AOA,ASHB,70487899930.06
NEWY32AOA,CLEV,56437.1911111111
NEWY32AOA,HART2,22401639964.3733
NEWY32AOA,PHIL,10548489419.6678
PENS,HOUH,3619236920.87444
PENS,JACK,10936340286.0111
PHIL,ASHB,21950460791.95
PHIL,NEWY32AOA,373321672.19
PHOE,LOSA,1026524319.72222
PHOE,TUCS,176169453.274444
PITT,ASHB,10243412604.8944
PITT,CLEV,2062787630.18333
PORT,SACR,296476338.642222
PORT,SEAT,587333857.773333
RALE,ASHB,39552854907.2967
RALE,CHAR,15495241641.5322
SACR,PORT,181303141.636667
SACR,SALT,5663557293.48333
SACR,SEAT,4707099292.37111
SACR,SUNN,5769124670.95111
SALT,BOIS,882945320.022222
SALT,DENV,25675692298.31555
SALT,LASV,2362361425.49222
SALT,LOSA,7383111767.11667
SALT,SACR,827436554.614444
SALT,SEAT,30242465063.6155
SANJ,SUNN,21941390328.73888
SEAT,BOIS,96563.0033333333
SEAT,FARG,592324534.721111
SEAT,MISS,1295184088.38667
SEAT,PORT,1013350614.17
SEAT,SACR,1636762613.67222
SEAT,SALT,18362051788.6067
STAR,CHIC,20269843142.1467
STAR,EQCH,47676481783.49108
SUNN,LOSA,19479365265.101143
SUNN,SACR,11975815204.07666
SUNN,SANJ,9861644414.25445
TOLE2,CLEV,1729583143.61444
TOLE2,EQCH,5352393075.19444
TUCS,ELPA,1649113274.88667
TUCS,PHOE,840195685.55
TULS,DALL,5329382946.44111
TULS,KANS,5142554242.44334
WASH,ASHB,57848598935.16558
