source_id,target_id,throughput
ALBA,BOST,61157922.1111111
ALBA,CLEV,8427945317.63111
ALBA,HART2,2722690296.74667
ALBA,HOLY,668179924.832222
ASHB,ATLA,4806561831.52111
ASHB,CLEV,52876062338.6222
ASHB,NEWY32AOA,22764238609.7722
ASHB,PHIL,10861218733.22
ASHB,PITT,3172282480.29333
ASHB,RALE,13468618311.0444
ASHB,WASH,21093763884.91671
ATLA,ASHB,17832380650.5378
ATLA,CHAR,1634027567.69
ATLA,JACK,14013793950.7144
ATLA,NASH,5039607386.559999
BOIS,SALT,3901079910.70111
BOIS,SEAT,135048468.37
BOST,ALBA,277474097.694445
BOST,BOST2,1999265831.54111
BOST2,BOST,3342878825.25
BOST2,HART2,9494529494.70778
BOST2,HOLY,57066.8355555556
CHAR,ATLA,1434058420.67889
CHAR,RALE,18453381787.9356
CHIC,CINC,13086389209.0011
CHIC,EQCH,46441501175.3289
CHIC,INDI,4030895600.94667
CHIC,KANS,79756988500.98
CHIC,STAR,5362106902.64667
CINC,CHIC,6906861712.69111
CINC,CLEV,3785130837.17333
CINC,INDI,2534701368.01
CINC,LOUI,227672.15
CINC,NASH,12742729358.8078
CLEV,ALBA,14315403333.6178
CLEV,ASHB,35680138665.7733
CLEV,CINC,11221451209.4789
CLEV,EQCH,68506250875.8067
CLEV,NEWY32AOA,57054.3911111111
CLEV,PITT,846079332.104445
CLEV,TOLE2,841424424.106667
DALL,DALL3,10781375344.656668
DALL,HOUS,13312873583.59555
DALL,KANS,14065719155.2189
DALL,TULS,2965957746.94111
DALL3,DALL,18952091465.49668
DENV,ELPA,897929619.153333
DENV,KANS,50379121533.3811
DENV,SALT,74839597834.3022
ELPA,DENV,438249692.8022228
ELPA,HOUS,4852798625.441117
ELPA,LOSA,6923969222.36667
ELPA,TUCS,1611799124.28
EQCH,CHIC,75011487754.8099
EQCH,CLEV,54159124456.404495
EQCH,MINN,1790420269.0222232
EQCH,STAR,22870042523.482258
EQCH,TOLE2,2289136382.83778
FARG,MINN,229040418.584444
FARG,SEAT,2241182113.46222
HART2,ALBA,822767825.764444
HART2,BOST2,7831755456.70111
HART2,NEWY32AOA,17032092129.7278
HOLY,ALBA,947848618.578888
HOLY,BOST2,56959.4277777778
HOUH,HOUS,7031229653.55334
HOUH,PENS,1811107041.55889
HOUS,DALL,6178134752.71778
HOUS,ELPA,7850395655.09778
HOUS,HOUH,7295298626.38444
HOUS,JCSN,2346791359.31445
HOUS,NASH,3453067450.79667
INDI,CHIC,831114630.863333
INDI,CINC,895669681.813332
JACK,ATLA,4725350351.98889
JACK,PENS,4041335322.07111
JCSN,HOUS,56567097.7333333
JCSN,NASH,480571.467777778
KANS,CHIC,52155435209.39
KANS,DALL,16002212724.5322
KANS,DENV,72418048382.5256
KANS,MINN,132818892.74
KANS,TULS,9966816443.47778
LASV,LOSA,364084189.028889
LASV,SALT,140045818.31
LOSA,ELPA,3806909375.21
LOSA,LASV,2745341679.25556
LOSA,LOSA2,28561305968.845577
LOSA,PHOE,3133889408.30222
LOSA,SALT,15212687327.3978
LOSA,SUNN,3878902787.14334
LOSA2,LOSA,11079583081.38221
LOUI,CINC,477834.307777778
LOUI,NASH,47093080.2111111
MINN,EQCH,2606998707.338886
MINN,FARG,2241226144.39889
MINN,KANS,171418087.744444
MINN,MISS,198178916.957778
MISS,MINN,8821063.64
MISS,SEAT,302973764.294444
NASH,ATLA,11954002480.83441
NASH,CINC,4230732685.63556
NASH,HOUS,4313514767.58334
NASH,JCSN,170839.993333333
NASH,LOUI,509116632.452222
NEWY32AOA,ASHB,36572780157.2911
NEWY32AOA,CLEV,56418.0011111111
NEWY32AOA,HART2,8062033619.66889
NEWY32AOA,PHIL,4004894706.78111
PENS,HOUH,4049867575.99222
PENS,JACK,1713694376.24778
PHIL,ASHB,11662792082.1978
PHIL,NEWY32AOA,208503714.687778
PHOE,LOSA,1037854966.02333
PHOE,TUCS,313582408.63
PITT,ASHB,3856020184.76778
PITT,CLEV,891936223.266667
PORT,SACR,109416291.72
PORT,SEAT,824944269.55889
RALE,ASHB,24994104019.3667
RALE,CHAR,3258797151.88222
SACR,PORT,161746486.423333
SACR,SALT,6657056313.12
SACR,SEAT,3359917898.18333
SACR,SUNN,12021647150.57108
SALT,BOIS,1472910842.56889
SALT,DENV,30066486918.82115
SALT,LASV,975256173.822223
SALT,LOSA,42372525572.8278
SALT,SACR,8080250330.85333
SALT,SEAT,26584277939.3045
SANJ,SUNN,9180824922.91
SEAT,BOIS,72605.4366666667
SEAT,FARG,231779103.818889
SEAT,MISS,778247144.174445
SEAT,PORT,1657936928.75222
SEAT,SACR,1611804211.34333
SEAT,SALT,8472175511.50666
STAR,CHIC,16410181300.0522
STAR,EQCH,30739088744.803368
SUNN,LOSA,5151059253.3044405
SUNN,SACR,9875055534.31555
SUNN,SANJ,9002711810.653337
TOLE2,CLEV,1522786895.61333
TOLE2,EQCH,5117903890.59778
TUCS,ELPA,1488291613.77111
TUCS,PHOE,731722020.05
TULS,DALL,1032517960.59778
TULS,KANS,7626302953.32778
WASH,ASHB,46567024213.18782
