source_id,target_id,throughput
ALBA,BOST,29411264.6677778
ALBA,CLEV,8943720742.62778
ALBA,HART2,2362895772.71333
ALBA,HOLY,821283887.144445
ASHB,ATLA,3425609164.42889
ASHB,CLEV,52303681555.2989
ASHB,NEWY32AOA,18548577999.3933
ASHB,PHIL,8794409890.79778
ASHB,PITT,1909701619.36667
ASHB,RALE,8862712529.98666
ASHB,WASH,20292592330.55672
ATLA,ASHB,20482866297.3033
ATLA,CHAR,2045997426.11222
ATLA,JACK,4070238259.53333
ATLA,NASH,6855032559.27
BOIS,SALT,850748122.001111
BOIS,SEAT,86869963.1411111
BOST,ALBA,201543559.153333
BOST,BOST2,1738880715.63333
BOST2,BOST,1630651652.60222
BOST2,HART2,12049573477.9933
BOST2,HOLY,57066.5977777778
CHAR,ATLA,1069775508.23333
CHAR,RALE,23488506712.4644
CHIC,CINC,7332362130.39888
CHIC,EQCH,63290189114.67
CHIC,INDI,4082784153.96333
CHIC,KANS,70883717830.8411
CHIC,STAR,4796984980.09778
CINC,CHIC,7663732202.13778
CINC,CLEV,3534481860.97555
CINC,INDI,1854213436.49333
CINC,LOUI,218018.78
CINC,NASH,9945581131.29111
CLEV,ALBA,21287436535.4089
CLEV,ASHB,42036749062.4578
CLEV,CINC,10335863004.1844
CLEV,EQCH,61599518056.81
CLEV,NEWY32AOA,57060.6555555555
CLEV,PITT,1294284662.69778
CLEV,TOLE2,913623058.487778
DALL,DALL3,10035263794.481104
DALL,HOUS,10472947333.69889
DALL,KANS,28946477877.4578
DALL,TULS,1757817598.92778
DALL3,DALL,12376801862.00667
DENV,ELPA,838763681.51
DENV,KANS,44815108773.3245
DENV,SALT,65970957019.020004
ELPA,DENV,240642974.742222
ELPA,HOUS,8983590561.289999
ELPA,LOSA,6395452190.91555
ELPA,TUCS,1370787259.46
EQCH,CHIC,61932449916.81
EQCH,CLEV,64783617037.9978
EQCH,MINN,1655316813.0688922
EQCH,STAR,17469637102.87556
EQCH,TOLE2,1004151987.85778
FARG,MINN,234699535.604445
FARG,SEAT,3208188695.54555
HART2,ALBA,1062957290.93334
HART2,BOST2,8924530441.94445
HART2,NEWY32AOA,20853804061.2889
HOLY,ALBA,588915964.404444
HOLY,BOST2,56972.0433333333
HOUH,HOUS,23619971749.1822
HOUH,PENS,1777508984.72889
HOUS,DALL,23770096973.49219
HOUS,ELPA,7015484158.190005
HOUS,HOUH,8429876444.61667
HOUS,JCSN,330738031.836667
HOUS,NASH,7564342217.76666
INDI,CHIC,744443686.688889
INDI,CINC,559119218.815556
JACK,ATLA,5351366865.97556
JACK,PENS,2659263114.64667
JCSN,HOUS,54457618.2055556
JCSN,NASH,463074.77
KANS,CHIC,64233319039.606705
KANS,DALL,14298763804.8067
KANS,DENV,66050655711.986694
KANS,MINN,48327337.7788889
KANS,TULS,5790338960.58334
LASV,LOSA,546015051.034444
LASV,SALT,231867573.236667
LOSA,ELPA,7697942599.99667
LOSA,LASV,2013571119.82556
LOSA,LOSA2,37533903140.51999
LOSA,PHOE,1626424258.53333
LOSA,SALT,15557801746.1689
LOSA,SUNN,7577767639.49222
LOSA2,LOSA,6733003901.379999
LOUI,CINC,460594.1
LOUI,NASH,46765424.2255555
MINN,EQCH,2947248244.7811103
MINN,FARG,3208207714.60667
MINN,KANS,156084779.463333
MINN,MISS,125426352.131111
MISS,MINN,10221655.2844444
MISS,SEAT,1038789633.37889
NASH,ATLA,3265477499.2
NASH,CINC,5472225636.37111
NASH,HOUS,5150769349.50555
NASH,JCSN,170078.505555556
NASH,LOUI,485644651.413333
NEWY32AOA,ASHB,36193428942.4244
NEWY32AOA,CLEV,56433.6933333333
NEWY32AOA,HART2,9194685799.82222
NEWY32AOA,PHIL,2796957570.25889
PENS,HOUH,2696787829.80778
PENS,JACK,1612552035.22889
PHIL,ASHB,13636147138.8544
PHIL,NEWY32AOA,772085731.343333
PHOE,LOSA,357581566.453333
PHOE,TUCS,273182485.304444
PITT,ASHB,5525450537.90889
PITT,CLEV,1102537174.29222
PORT,SACR,321956756.79
PORT,SEAT,762922977.357777
RALE,ASHB,28342027348.7789
RALE,CHAR,1666491291.59556
SACR,PORT,429711240.433333
SACR,SALT,5304982987.48889
SACR,SEAT,3031489739.63778
SACR,SUNN,23612014871.90331
SALT,BOIS,1103261820.70667
SALT,DENV,27810415196.48115
SALT,LASV,1297840624.57778
SALT,LOSA,38292832300.1056
SALT,SACR,9933719242.26888
SALT,SEAT,24833645236.7589
SANJ,SUNN,7342849646.681116
SEAT,BOIS,70466.5311111111
SEAT,FARG,237402617.72
SEAT,MISS,318357599.502222
SEAT,PORT,1481220549.82444
SEAT,SACR,3695994135.41333
SEAT,SALT,8105868942.00222
STAR,CHIC,12051957757.1444
STAR,EQCH,43815676700.9422
SUNN,LOSA,13228686513.24999
SUNN,SACR,8400042081.41333
SUNN,SANJ,11882510822.765554
TOLE2,CLEV,1728353841.47556
TOLE2,EQCH,5174361695.78
TUCS,ELPA,1525885328.04667
TUCS,PHOE,288389384.178889
TULS,DALL,629943718.242222
TULS,KANS,10869211364.4544
WASH,ASHB,49086929504.362236
