source_id,target_id,throughput
ALBA,BOST,38906610.7655556
ALBA,CLEV,9541634244.25222
ALBA,HART2,2579283829.81445
ALBA,HOLY,784696622.605556
ASHB,ATLA,2425526088.18222
ASHB,CLEV,53924825117.3078
ASHB,NEWY32AOA,18180301643.8622
ASHB,PHIL,9174650658.54666
ASHB,PITT,1987937176.28778
ASHB,RALE,8857815086.55667
ASHB,WASH,17547790952.13669
ATLA,ASHB,13001907722.5422
ATLA,CHAR,1853625988.91667
ATLA,JACK,8239470141.19333
ATLA,NASH,4872333776.358891
BOIS,SALT,1372097119.56444
BOIS,SEAT,249350411.278889
BOST,ALBA,198325088.856666
BOST,BOST2,1807887135.56333
BOST2,BOST,2190485382.05667
BOST2,HART2,12770291290.8856
BOST2,HOLY,57064.99
CHAR,ATLA,2279398839.48778
CHAR,RALE,12995815515.1422
CHIC,CINC,7021824875.78111
CHIC,EQCH,50522696988.2622
CHIC,INDI,2396906900.78333
CHIC,KANS,72079541258.6712
CHIC,STAR,9849451215.14334
CINC,CHIC,8683833690.98556
CINC,CLEV,4149136831.46445
CINC,INDI,2616645341.43111
CINC,LOUI,235584.557777778
CINC,NASH,9860100556.10999
CLEV,ALBA,22014087637.9267
CLEV,ASHB,34715448534.4678
CLEV,CINC,10832497109.6611
CLEV,EQCH,61883353237.5244
CLEV,NEWY32AOA,57051.4377777778
CLEV,PITT,1467157994.79
CLEV,TOLE2,741559028.218889
DALL,DALL3,10176366838.74111
DALL,HOUS,12587501841.84222
DALL,KANS,15560955815.7211
DALL,TULS,2000612975.35556
DALL3,DALL,16634797235.76556
DENV,ELPA,1292252508.268889
DENV,KANS,48325344126.6089
DENV,SALT,67304314722.0322
ELPA,DENV,311002241.9699998
ELPA,HOUS,4934110310.065559
ELPA,LOSA,5974918930.48444
ELPA,TUCS,1808562052.37444
EQCH,CHIC,60783628135.35339
EQCH,CLEV,56146530788.2333
EQCH,MINN,959238229.9466658
EQCH,STAR,16353103955.90108
EQCH,TOLE2,1241228631.67444
FARG,MINN,146206743.784444
FARG,SEAT,2775989286.13444
HART2,ALBA,1275696836.97222
HART2,BOST2,10934430888.5011
HART2,NEWY32AOA,22921285298.06
HOLY,ALBA,666715122.818889
HOLY,BOST2,56949.1455555556
HOUH,HOUS,9145188203.58666
HOUH,PENS,1823706516.32222
HOUS,DALL,8693750637.36222
HOUS,ELPA,6567841911.4800005
HOUS,HOUH,8154286534.20556
HOUS,JCSN,752395209.423334
HOUS,NASH,3985258643.39333
INDI,CHIC,770219519.945556
INDI,CINC,846038721.695556
JACK,ATLA,3864246865.54778
JACK,PENS,2278991141.73667
JCSN,HOUS,57682112.8077778
JCSN,NASH,470489.215555556
KANS,CHIC,56799105798.67999
KANS,DALL,16315210912.88
KANS,DENV,67167349066.5544
KANS,MINN,225641863.084444
KANS,TULS,5875717440.72111
LASV,LOSA,372723504.325556
LASV,SALT,99313941.0688888
LOSA,ELPA,4353656768.61889
LOSA,LASV,3917672848.00889
LOSA,LOSA2,36119205189.77226
LOSA,PHOE,2152095863.00778
LOSA,SALT,19835784030.8055
LOSA,SUNN,9541511849.49222
LOSA2,LOSA,8372980367.47333
LOUI,CINC,487698.054444444
LOUI,NASH,429284175.167778
MINN,EQCH,1711750587.2188878
MINN,FARG,2775983314.61
MINN,KANS,332393512.23
MINN,MISS,78573968.8277778
MISS,MINN,16529326.5744444
MISS,SEAT,263493610.466667
NASH,ATLA,7611239942.670003
NASH,CINC,6425505648.45333
NASH,HOUS,4600311126.07334
NASH,JCSN,174232.77
NASH,LOUI,544964517.297778
NEWY32AOA,ASHB,40007023478.4922
NEWY32AOA,CLEV,56441.4466666667
NEWY32AOA,HART2,11808852123.5622
NEWY32AOA,PHIL,2477240260.70778
PENS,HOUH,2309588841.99333
PENS,JACK,1164215457.57
PHIL,ASHB,16778054147.9722
PHIL,NEWY32AOA,377544809.298889
PHOE,LOSA,289208428.991111
PHOE,TUCS,326195345.916667
PITT,ASHB,6159527018.78445
PITT,CLEV,1348806704.28556
PORT,SACR,386461485.875555
PORT,SEAT,1126941901.07
RALE,ASHB,16361423937.8211
RALE,CHAR,3153025511.48
SACR,PORT,79002498.0011111
SACR,SALT,7733510977.24111
SACR,SEAT,4753191103.04222
SACR,SUNN,21019096483.947807
SALT,BOIS,802235878.591111
SALT,DENV,34551955802.0711
SALT,LASV,1650495249.86222
SALT,LOSA,40637684266.8456
SALT,SACR,8512017774.31889
SALT,SEAT,22217315566.2878
SANJ,SUNN,7769098167.03112
SEAT,BOIS,70994.2877777778
SEAT,FARG,148680799.935555
SEAT,MISS,337540849.086667
SEAT,PORT,1113471541.31778
SEAT,SACR,5180175727.32444
SEAT,SALT,7321889296.90444
STAR,CHIC,13982597957.6178
STAR,EQCH,30602356477.55772
SUNN,LOSA,16775620993.376678
SUNN,SACR,11976679819.555561
SUNN,SANJ,11397006773.883326
TOLE2,CLEV,2016575531.33667
TOLE2,EQCH,3660074422.50444
TUCS,ELPA,892217362.624444
TUCS,PHOE,268156419.436667
TULS,DALL,970750834.763333
TULS,KANS,13286323966.9833
WASH,ASHB,43025508229.16669
