source_id,target_id,throughput
ALBA,BOST,45016497.98
ALBA,CLEV,7308771276.99
ALBA,HART2,1121238858.72222
ALBA,HOLY,182631832.46
ASHB,ATLA,4854453916.02555
ASHB,CLEV,66705162538.8845
ASHB,NEWY32AOA,38249235118.1044
ASHB,PHIL,11143603871.6611
ASHB,PITT,2060801141.01
ASHB,RALE,13516412779.7711
ASHB,WASH,24095670517.16218
ATLA,ASHB,18348468262.4989
ATLA,CHAR,1072656262.43222
ATLA,JACK,6755525477.25667
ATLA,NASH,10855607549.632221
BOIS,SALT,2084363189.34333
BOIS,SEAT,115729816.706667
BOST,ALBA,158981747.058889
BOST,BOST2,1613100568.65778
BOST2,BOST,2634137676.74778
BOST2,HART2,4514800860.27889
BOST2,HOLY,57048.5866666666
CHAR,ATLA,1275813853.57556
CHAR,RALE,13972835310.0011
CHIC,CINC,10834138683.5111
CHIC,EQCH,58980232542.5578
CHIC,INDI,3609355501.24444
CHIC,KANS,93981801048.8833
CHIC,STAR,6730826539.81778
CINC,CHIC,10345341831.6744
CINC,CLEV,3399645947.49222
CINC,INDI,3413080761.09
CINC,LOUI,224672.146666667
CINC,NASH,12445729886.8644
CLEV,ALBA,4583643997.02555
CLEV,ASHB,53653109393.201096
CLEV,CINC,11571144219.6167
CLEV,EQCH,74228165330.93109
CLEV,NEWY32AOA,57036.7255555556
CLEV,PITT,1460211616.64667
CLEV,TOLE2,761543549.804444
DALL,DALL3,12014371216.713343
DALL,HOUS,10313900256.64666
DALL,KANS,18146623811.2833
DALL,TULS,2372016026.67
DALL3,DALL,14970882249.65887
DENV,ELPA,846898786.2844441
DENV,KANS,102856187207.6122
DENV,SALT,80394486311.7867
ELPA,DENV,562084431.0488889
ELPA,HOUS,6320209904.91778
ELPA,LOSA,8072161627.00445
ELPA,TUCS,1197102325.81333
EQCH,CHIC,79625816785.3734
EQCH,CLEV,59754406542.8489
EQCH,MINN,1377524915.036671
EQCH,STAR,24479603833.399952
EQCH,TOLE2,1149863274.06556
FARG,MINN,184842586.914444
FARG,SEAT,5093212996.84333
HART2,ALBA,826755657.134444
HART2,BOST2,6065949768.7
HART2,NEWY32AOA,11133635785.01
HOLY,ALBA,894669008.761112
HOLY,BOST2,56963.1188888889
HOUH,HOUS,13383875930.2122
HOUH,PENS,2220126793.40445
HOUS,DALL,12241380903.41111
HOUS,ELPA,8446412250.87444
HOUS,HOUH,7914293333.29
HOUS,JCSN,526479959.361111
HOUS,NASH,4937869756.80778
INDI,CHIC,992014862.035555
INDI,CINC,945525367.321111
JACK,ATLA,11872622872.4222
JACK,PENS,6956105318.21222
JCSN,HOUS,57069126.0233334
JCSN,NASH,467172.197777778
KANS,CHIC,113617136658.1855
KANS,DALL,15116852687.7122
KANS,DENV,83094684632.2134
KANS,MINN,66963569.8822222
KANS,TULS,8206285368.21555
LASV,LOSA,295289055.52
LASV,SALT,86401708.9288889
LOSA,ELPA,5163100476.44111
LOSA,LASV,1645279130.40556
LOSA,LOSA2,27504847496.77337
LOSA,PHOE,2283265186.62
LOSA,SALT,68233598798.5611
LOSA,SUNN,10128141657.72222
LOSA2,LOSA,8396414206.52445
LOUI,CINC,492901.235555556
LOUI,NASH,207267842.313333
MINN,EQCH,1566756031.7744431
MINN,FARG,5092965917.22778
MINN,KANS,57004275.7511111
MINN,MISS,111945321.04
MISS,MINN,8851146.48666667
MISS,SEAT,641742480.463333
NASH,ATLA,4652214657.69445
NASH,CINC,5349231014.67444
NASH,HOUS,5546223805.69889
NASH,JCSN,171928.451111111
NASH,LOUI,62279350.7822222
NEWY32AOA,ASHB,47231452136.9655
NEWY32AOA,CLEV,56425.3533333333
NEWY32AOA,HART2,7207831020.54222
NEWY32AOA,PHIL,3169590283.45222
PENS,HOUH,6992440451.86889
PENS,JACK,2098555543.57111
PHIL,ASHB,10295959694.1144
PHIL,NEWY32AOA,735637487.371111
PHOE,LOSA,1748613238.67333
PHOE,TUCS,259547623.572222
PITT,ASHB,6946667129.97444
PITT,CLEV,1565352478.48667
PORT,SACR,437997347.02
PORT,SEAT,650965580.177778
RALE,ASHB,20062054129.4155
RALE,CHAR,3876445778.55
SACR,PORT,52026238.3188889
SACR,SALT,6932420937.31
SACR,SEAT,4854632956.91667
SACR,SUNN,13844196242.54002
SALT,BOIS,906672415.702221
SALT,DENV,83775874070.7156
SALT,LASV,1786516134.68889
SALT,LOSA,47803063795.1844
SALT,SACR,8098883322.9111
SALT,SEAT,28908291144.7689
SANJ,SUNN,5848617321.88334
SEAT,BOIS,70348.82
SEAT,FARG,188085582.113333
SEAT,MISS,486988151.505555
SEAT,PORT,1557320754.39778
SEAT,SACR,2593594608.28556
SEAT,SALT,8435949898.6
STAR,CHIC,19504103634.05
STAR,EQCH,35548199674.8545
SUNN,LOSA,6798644193.615561
SUNN,SACR,11523723823.36779
SUNN,SANJ,9761086067.783335
TOLE2,CLEV,2041075333.99889
TOLE2,EQCH,5676303811.32111
TUCS,ELPA,1761527080.99333
TUCS,PHOE,1052159813.96667
TULS,DALL,971063531.524445
TULS,KANS,6691060807.44555
WASH,ASHB,42843225333.66115
