source_id,target_id,throughput
ALBA,BOST,87346598.1633333
ALBA,CLEV,4151603187.55333
ALBA,HART2,1373111672.68333
ALBA,HOLY,478914320.782222
ASHB,ATLA,7925403767.72
ASHB,CLEV,69570155810.8833
ASHB,NEWY32AOA,23553713715.9633
ASHB,PHIL,14738034199.2467
ASHB,PITT,3247609826.78889
ASHB,RALE,38855370123.2655
ASHB,WASH,27131449615.194492
ATLA,ASHB,18679821937.29
ATLA,CHAR,1414822746.88
ATLA,JACK,5609029677.47444
ATLA,NASH,4290516513.45333
BOIS,SALT,1587063223.07667
BOIS,SEAT,98610798.5466666
BOST,ALBA,180068792.091111
BOST,BOST2,1928323997.12556
BOST2,BOST,3881270248.39889
BOST2,HART2,5573213417.50667
BOST2,HOLY,57046.0555555555
CHAR,ATLA,1053763156.43111
CHAR,RALE,12120568937.5411
CHIC,CINC,37533751067.75
CHIC,EQCH,44490750428.9533
CHIC,INDI,8638599340.74222
CHIC,KANS,100077891755.00891
CHIC,STAR,6136744962.09667
CINC,CHIC,10161316317.5389
CINC,CLEV,5247065323.27778
CINC,INDI,2806312442.00556
CINC,LOUI,2920605366.12666
CINC,NASH,28630044788.2367
CLEV,ALBA,4841054321.66
CLEV,ASHB,44896861419.4022
CLEV,CINC,22702261546.57
CLEV,EQCH,60639733125.5134
CLEV,NEWY32AOA,57011.9888888889
CLEV,PITT,2820544572.85222
CLEV,TOLE2,942171819.95
DALL,DALL3,13543021674.97889
DALL,HOUS,34841751740.5045
DALL,KANS,26205649676.9456
DALL,TULS,3585697621.73667
DALL3,DALL,46573429022.37891
DENV,ELPA,960851111.575555
DENV,KANS,55367610350.137695
DENV,SALT,65910384515.3567
ELPA,DENV,428247659.2322222
ELPA,HOUS,5172727701.45667
ELPA,LOSA,5585336812.23444
ELPA,TUCS,3736263331.55333
EQCH,CHIC,108379576421.8633
EQCH,CLEV,62609053783.1611
EQCH,MINN,1857894052.7555566
EQCH,STAR,27036105966.100033
EQCH,TOLE2,1228320859.37
FARG,MINN,222920278.322222
FARG,SEAT,2070792382.80111
HART2,ALBA,1229799748.39889
HART2,BOST2,5816353498.60889
HART2,NEWY32AOA,18966517502.0822
HOLY,ALBA,680559679.984445
HOLY,BOST2,56943.6211111111
HOUH,HOUS,9754365746.45778
HOUH,PENS,1762974743.56667
HOUS,DALL,9761542772.81555
HOUS,ELPA,8492792976.91889
HOUS,HOUH,16414089372.9478
HOUS,JCSN,3014714709.45333
HOUS,NASH,4692871151.05556
INDI,CHIC,951799302.266667
INDI,CINC,1093418015.25
JACK,ATLA,3467563407.54333
JACK,PENS,3633352768.33889
JCSN,HOUS,195630715.974445
JCSN,NASH,642155643.755556
KANS,CHIC,51052555915.0466
KANS,DALL,22912572059.9911
KANS,DENV,71630260603.31
KANS,MINN,139860694.422222
KANS,TULS,16753737585.6689
LASV,LOSA,360333721.528889
LASV,SALT,142714104.337778
LOSA,ELPA,4867341332.78333
LOSA,LASV,5394075400.1
LOSA,LOSA2,24185959123.685577
LOSA,PHOE,8722057274.03556
LOSA,SALT,20994097634.7956
LOSA,SUNN,3347836744.4377804
LOSA2,LOSA,16238594598.62557
LOUI,CINC,1772738640.95333
LOUI,NASH,66114546.6444445
MINN,EQCH,2861762489.7811112
MINN,FARG,2070831988.57
MINN,KANS,65501842.4644444
MINN,MISS,384863781.456667
MISS,MINN,17636960.3844444
MISS,SEAT,332964096.781111
NASH,ATLA,4367105353.382219
NASH,CINC,5631697566.20667
NASH,HOUS,3375684220.95333
NASH,JCSN,1508649414.94222
NASH,LOUI,320854366.374444
NEWY32AOA,ASHB,50513060298.75
NEWY32AOA,CLEV,56416.8022222222
NEWY32AOA,HART2,7039026225.53555
NEWY32AOA,PHIL,5785433160.80222
PENS,HOUH,3633289390.39111
PENS,JACK,1625417795.72111
PHIL,ASHB,14609123853.5833
PHIL,NEWY32AOA,387028304.885556
PHOE,LOSA,742049607.176666
PHOE,TUCS,234003620.39
PITT,ASHB,8186499954.39778
PITT,CLEV,1662015338.40111
PORT,SACR,172607002.635556
PORT,SEAT,665894275.617778
RALE,ASHB,20480483872.6344
RALE,CHAR,12980381370.4511
SACR,PORT,143768237.957778
SACR,SALT,7588229950.04112
SACR,SEAT,4496829238.43333
SACR,SUNN,14540567058.60446
SALT,BOIS,576252836.312222
SALT,DENV,42438861596.8867
SALT,LASV,3659534162.47667
SALT,LOSA,38187858895.2611
SALT,SACR,8022807645.60445
SALT,SEAT,22391643302.0478
SANJ,SUNN,10274045700.80112
SEAT,BOIS,71454.3966666667
SEAT,FARG,225683572.807778
SEAT,MISS,893758207.944445
SEAT,PORT,2126030570.68111
SEAT,SACR,2882724838.70333
SEAT,SALT,13414493787.58
STAR,CHIC,18006910962.3133
STAR,EQCH,28335634797.085587
SUNN,LOSA,6631044154.63556
SUNN,SACR,12175874847.62333
SUNN,SANJ,8853464208.76223
TOLE2,CLEV,1148960700.18
TOLE2,EQCH,6932658681.78667
TUCS,ELPA,734305678.974445
TUCS,PHOE,982061702.412223
TULS,DALL,1339697011.10416
TULS,KANS,5444007998.0251
WASH,ASHB,38470728293.73649
