source_id,target_id,throughput
ALBA,BOST,63060403.9388889
ALBA,CLEV,3377276797.43778
ALBA,HART2,2344679878.21111
ALBA,HOLY,722440226.960001
ASHB,ATLA,4894507471.43445
ASHB,CLEV,76808224573.3167
ASHB,NEWY32AOA,29671154903.0833
ASHB,PHIL,12988992592.3978
ASHB,PITT,3007042038.04333
ASHB,RALE,33036841122.2911
ASHB,WASH,29093455785.66887
ATLA,ASHB,16285678631.6356
ATLA,CHAR,2344531929.22222
ATLA,JACK,5369213351.29111
ATLA,NASH,5453093315.184441
BOIS,SALT,2722904094.58444
BOIS,SEAT,267517853.058889
BOST,ALBA,165390003.902222
BOST,BOST2,2670225709.72555
BOST2,BOST,3546597167.87333
BOST2,HART2,8130389523.59333
BOST2,HOLY,57048.7555555556
CHAR,ATLA,887174408.88889
CHAR,RALE,28675192700.2244
CHIC,CINC,29647567213.2622
CHIC,EQCH,58963657357.1877
CHIC,INDI,8705309491.85222
CHIC,KANS,81729910026.4289
CHIC,STAR,6885032646.59111
CINC,CHIC,11745291579.4944
CINC,CLEV,4576603352.02777
CINC,INDI,4197015124.1
CINC,LOUI,4653111605.11111
CINC,NASH,20341100136.5445
CLEV,ALBA,6931978114.84888
CLEV,ASHB,46787657189.3923
CLEV,CINC,24906579580.0811
CLEV,EQCH,66145791357.4055
CLEV,NEWY32AOA,57040.3688888889
CLEV,PITT,2111803135.81222
CLEV,TOLE2,772399266.0
DALL,DALL3,12508479239.32222
DALL,HOUS,26214756524.758926
DALL,KANS,36319429068.6911
DALL,TULS,3052328379.22111
DALL3,DALL,45447011016.104416
DENV,ELPA,854699960.746667
DENV,KANS,58691126962.16
DENV,SALT,64599600196.2255
ELPA,DENV,501384247.5844439
ELPA,HOUS,5606017005.25556
ELPA,LOSA,8172693802.53778
ELPA,TUCS,1718070439.61667
EQCH,CHIC,105884045592.1411
EQCH,CLEV,63697736880.0555
EQCH,MINN,1654009327.8588898
EQCH,STAR,28072324731.148846
EQCH,TOLE2,2123457064.43111
FARG,MINN,267883051.736667
FARG,SEAT,2388902170.36667
HART2,ALBA,1359965334.74
HART2,BOST2,5973013606.01555
HART2,NEWY32AOA,15875061294.82
HOLY,ALBA,777807637.36
HOLY,BOST2,56933.4322222222
HOUH,HOUS,12437585158.3822
HOUH,PENS,1809033556.69778
HOUS,DALL,12883857784.42556
HOUS,ELPA,9193940042.13
HOUS,HOUH,8813725722.10223
HOUS,JCSN,3007406468.99444
HOUS,NASH,5815899350.08111
INDI,CHIC,988764580.932136
INDI,CINC,939408592.44725
JACK,ATLA,6861479621.79728
JACK,PENS,4141387574.87715
JCSN,HOUS,598165874.865556
JCSN,NASH,667155010.961111
KANS,CHIC,65304362773.42
KANS,DALL,15442088712.4022
KANS,DENV,63417724826.9244
KANS,MINN,92920609.4777778
KANS,TULS,12839341893.2267
LASV,LOSA,817559439.028889
LASV,SALT,181127437.67
LOSA,ELPA,4318080627.55666
LOSA,LASV,5173954250.96444
LOSA,LOSA2,25947524355.341118
LOSA,PHOE,3253034084.05555
LOSA,SALT,23580960005.7967
LOSA,SUNN,4712406143.462231
LOSA2,LOSA,15324853120.80417
LOUI,CINC,1640891754.45445
LOUI,NASH,64113905.4333333
MINN,EQCH,1407916434.411111
MINN,FARG,2388957990.27889
MINN,KANS,78184486.7133333
MINN,MISS,311377579.383333
MISS,MINN,21781640.1322222
MISS,SEAT,555998244.624444
NASH,ATLA,6338533868.85111
NASH,CINC,5887843824.38334
NASH,HOUS,3130785145.42111
NASH,JCSN,1394993951.30556
NASH,LOUI,379035778.945556
NEWY32AOA,ASHB,44679556847.32
NEWY32AOA,CLEV,56446.1977777778
NEWY32AOA,HART2,6934938862.85556
NEWY32AOA,PHIL,5404462351.16111
PENS,HOUH,4156165129.75445
PENS,JACK,1673205413.50222
PHIL,ASHB,13205193532.3144
PHIL,NEWY32AOA,221350419.75
PHOE,LOSA,777674632.343333
PHOE,TUCS,156144081.238889
PITT,ASHB,6829545595.89222
PITT,CLEV,2073719645.95556
PORT,SACR,103112182.74
PORT,SEAT,940700979.442223
RALE,ASHB,34568288903.7544
RALE,CHAR,9507530168.95445
SACR,PORT,323538862.580001
SACR,SALT,7387780187.51889
SACR,SEAT,4542371999.04222
SACR,SUNN,17114398304.34334
SALT,BOIS,663300628.154444
SALT,DENV,46311121237.6934
SALT,LASV,3969049274.02445
SALT,LOSA,35404910419.3878
SALT,SACR,9447460676.26667
SALT,SEAT,24509475656.3433
SANJ,SUNN,10210946170.50221
SEAT,BOIS,68784.3711111111
SEAT,FARG,270785617.581111
SEAT,MISS,840339997.134445
SEAT,PORT,3064031557.26
SEAT,SACR,3672420250.49889
SEAT,SALT,14452623707.0022
STAR,CHIC,13616902168.93
STAR,EQCH,25984341450.71996
SUNN,LOSA,8845862020.86556
SUNN,SACR,12418939254.99778
SUNN,SANJ,11797019684.213339
TOLE2,CLEV,1378569460.46
TOLE2,EQCH,3884333934.54889
TUCS,ELPA,1812679778.04889
TUCS,PHOE,957330586.066667
TULS,DALL,1180177343.46198
TULS,KANS,9566201273.33196
WASH,ASHB,35702191300.50221
