source_id,target_id,throughput
ALBA,BOST,43481554.2811111
ALBA,CLEV,9424100140.18333
ALBA,HART2,1410983357.89555
ALBA,HOLY,516823594.701111
ASHB,ATLA,6025367897.68111
ASHB,CLEV,86945028079.22
ASHB,NEWY32AOA,44076848549.7844
ASHB,PHIL,15570411368.4233
ASHB,PITT,3553323900.63555
ASHB,RALE,21679005071.34
ASHB,WASH,28822141218.45222
ATLA,ASHB,32062992925.2655
ATLA,CHAR,2001741231.30333
ATLA,JACK,5540107014.40444
ATLA,NASH,15520530604.732191
BOIS,SALT,1602422379.59778
BOIS,SEAT,290388520.084444
BOST,ALBA,181568887.32
BOST,BOST2,2591726865.22556
BOST2,BOST,3521543361.84
BOST2,HART2,7564928097.32444
BOST2,HOLY,57054.0044444444
CHAR,ATLA,2348773719.02667
CHAR,RALE,14744180683.1933
CHIC,CINC,17793146743.6467
CHIC,EQCH,67621723407.0678
CHIC,INDI,12368672554.6078
CHIC,KANS,100937409810.0045
CHIC,STAR,9204750801.94889
CINC,CHIC,12685379989.1367
CINC,CLEV,5007063326.46444
CINC,INDI,4999024633.59778
CINC,LOUI,235126.042222222
CINC,NASH,22351486161.1156
CLEV,ALBA,7154186891.04111
CLEV,ASHB,58200012917.11
CLEV,CINC,25183215315.3611
CLEV,EQCH,84022704970.13669
CLEV,NEWY32AOA,57037.6444444444
CLEV,PITT,2317009376.56667
CLEV,TOLE2,986110577.285556
DALL,DALL3,19788722596.67666
DALL,HOUS,24583455280.2611
DALL,KANS,31998225368.9333
DALL,TULS,6401224222.47
DALL3,DALL,43251529386.36779
DENV,ELPA,1428617804.112225
DENV,KANS,74780159214.6723
DENV,SALT,87128990178.56659
ELPA,DENV,633634262.387778
ELPA,HOUS,8276810099.706671
ELPA,LOSA,9428058071.31666
ELPA,TUCS,2238359573.80333
EQCH,CHIC,98728461637.2256
EQCH,CLEV,72978892430.2156
EQCH,MINN,4066610038.749999
EQCH,STAR,34540877349.66003
EQCH,TOLE2,4817342408.97778
FARG,MINN,318805662.58
FARG,SEAT,2532047855.55444
HART2,ALBA,1128528427.54111
HART2,BOST2,7400147452.5
HART2,NEWY32AOA,21695994522.9478
HOLY,ALBA,842752340.066667
HOLY,BOST2,56938.1088888889
HOUH,HOUS,11984683315.66
HOUH,PENS,1735176340.75444
HOUS,DALL,11473487112.96334
HOUS,ELPA,10622040920.68444
HOUS,HOUH,15076822631.99
HOUS,JCSN,6039758326.27
HOUS,NASH,5160950387.81111
INDI,CHIC,1105067844.67222
INDI,CINC,1039823009.26444
JACK,ATLA,21253909798.74
JACK,PENS,7978024955.84666
JCSN,HOUS,149181782.094444
JCSN,NASH,492179.912222222
KANS,CHIC,75772032222.87439
KANS,DALL,25695882790.4067
KANS,DENV,92110622904.6844
KANS,MINN,139368163.321111
KANS,TULS,13810832343.7578
LASV,LOSA,1723686188.80667
LASV,SALT,308111684.075556
LOSA,ELPA,6916043669.18334
LOSA,LASV,11322253572.5822
LOSA,LOSA2,26972446925.857788
LOSA,PHOE,13866830954.7889
LOSA,SALT,24393329939.9967
LOSA,SUNN,12753829475.44333
LOSA2,LOSA,27448508503.514458
LOUI,CINC,489284.84
LOUI,NASH,57072821.3088889
MINN,EQCH,4294151017.550001
MINN,FARG,2532099567.40111
MINN,KANS,71358796.3277778
MINN,MISS,353031106.353333
MISS,MINN,17681159.4244444
MISS,SEAT,744992641.702223
NASH,ATLA,3688167706.12777
NASH,CINC,6910224399.83778
NASH,HOUS,9607949926.21111
NASH,JCSN,176010.128888889
NASH,LOUI,151084886.625555
NEWY32AOA,ASHB,54951945722.3878
NEWY32AOA,CLEV,56426.9533333333
NEWY32AOA,HART2,14871784739.3767
NEWY32AOA,PHIL,8372876763.84778
PENS,HOUH,7982887591.91555
PENS,JACK,1690996911.11111
PHIL,ASHB,16847084595.9244
PHIL,NEWY32AOA,878074253.734444
PHOE,LOSA,1619533068.27333
PHOE,TUCS,311568900.346667
PITT,ASHB,9609712805.44889
PITT,CLEV,1537384172.22444
PORT,SACR,344243527.811111
PORT,SEAT,1265940502.67
RALE,ASHB,23301033506.9089
RALE,CHAR,4920258091.15444
SACR,PORT,543813224.271111
SACR,SALT,12371982900.8011
SACR,SEAT,10682557992.06
SACR,SUNN,20184502647.71447
SALT,BOIS,2422684760.29778
SALT,DENV,44103000875.3244
SALT,LASV,3091989470.42778
SALT,LOSA,37314441621.8133
SALT,SACR,11270027326.6444
SALT,SEAT,39832874392.7045
SANJ,SUNN,27607493016.22666
SEAT,BOIS,70829.8411111111
SEAT,FARG,322281841.313333
SEAT,MISS,1018361865.01667
SEAT,PORT,3304722506.10778
SEAT,SACR,3776648745.99445
SEAT,SALT,12297018194.4767
STAR,CHIC,20819470143.7278
STAR,EQCH,39236162849.647736
SUNN,LOSA,21288994463.887833
SUNN,SACR,25232217928.474503
SUNN,SANJ,17270844172.143337
TOLE2,CLEV,1588545366.40222
TOLE2,EQCH,5083816941.11222
TUCS,ELPA,1998127485.92333
TUCS,PHOE,1100253471.96444
TULS,DALL,2598466330.56556
TULS,KANS,9460078623.71
WASH,ASHB,42062019086.86884
