source_id,target_id,throughput
ALBA,BOST,38365732.5988889
ALBA,CLEV,8022590266.66222
ALBA,HART2,2094541598.93778
ALBA,HOLY,801258549.144445
ASHB,ATLA,3569209365.0
ASHB,CLEV,58913314549.3244
ASHB,NEWY32AOA,20492163282.1822
ASHB,PHIL,14689569226.4544
ASHB,PITT,2037752514.38222
ASHB,RALE,9561163440.43333
ASHB,WASH,18612996715.805542
ATLA,ASHB,22750328332.9767
ATLA,CHAR,1459353404.40333
ATLA,JACK,5415607053.32333
ATLA,NASH,7437629979.99666
BOIS,SALT,1968190541.63889
BOIS,SEAT,106900883.434444
BOST,ALBA,238729288.52
BOST,BOST2,1850000916.73444
BOST2,BOST,2210757417.58889
BOST2,HART2,12136605446.4067
BOST2,HOLY,57080.8022222222
CHAR,ATLA,1746975036.23111
CHAR,RALE,22130503041.5267
CHIC,CINC,8400139209.28333
CHIC,EQCH,48368964895.2578
CHIC,INDI,4369659427.63333
CHIC,KANS,78830120640.1566
CHIC,STAR,5638983829.84333
CINC,CHIC,10248668704.4622
CINC,CLEV,6329453019.59556
CINC,INDI,2876933156.08333
CINC,LOUI,216096.61
CINC,NASH,11887656392.5911
CLEV,ALBA,15588250948.3122
CLEV,ASHB,45073822847.8745
CLEV,CINC,11713755262.3256
CLEV,EQCH,64617364698.3289
CLEV,NEWY32AOA,57056.7977777778
CLEV,PITT,1467332874.58667
CLEV,TOLE2,2591379734.93
DALL,DALL3,9708958647.11333
DALL,HOUS,13250374648.08111
DALL,KANS,12700596092.9233
DALL,TULS,2689437090.27778
DALL3,DALL,16729896225.796673
DENV,ELPA,1178580847.476667
DENV,KANS,49894518212.206696
DENV,SALT,69811184268.3833
ELPA,DENV,228578428.87333348
ELPA,HOUS,6115161504.58888
ELPA,LOSA,6454150760.37333
ELPA,TUCS,1746167528.19222
EQCH,CHIC,69190426858.9411
EQCH,CLEV,59827366217.41
EQCH,MINN,2242804222.603337
EQCH,STAR,16866559662.175589
EQCH,TOLE2,1183538155.17556
FARG,MINN,184670609.595556
FARG,SEAT,3297033748.95556
HART2,ALBA,1577351464.50445
HART2,BOST2,6548615431.48889
HART2,NEWY32AOA,22975061794.7322
HOLY,ALBA,572587735.373333
HOLY,BOST2,56979.91
HOUH,HOUS,7104178596.70444
HOUH,PENS,1633179517.77444
HOUS,DALL,7328130864.22888
HOUS,ELPA,7093562139.758881
HOUS,HOUH,9869431254.23112
HOUS,JCSN,747207191.064444
HOUS,NASH,4750512703.86556
INDI,CHIC,763298611.301111
INDI,CINC,545703958.834445
JACK,ATLA,8217084199.86999
JACK,PENS,3586210790.61222
JCSN,HOUS,51949225.6688889
JCSN,NASH,459950.99
KANS,CHIC,51129321940.4555
KANS,DALL,14255437958.06
KANS,DENV,74131101833.76111
KANS,MINN,40785095.72
KANS,TULS,5653864679.30556
LASV,LOSA,632812367.692222
LASV,SALT,116330975.341111
LOSA,ELPA,4816359813.61
LOSA,LASV,8002328284.17668
LOSA,LOSA2,41376676044.62328
LOSA,PHOE,1853333670.03889
LOSA,SALT,16618477923.3822
LOSA,SUNN,8387245688.84779
LOSA2,LOSA,12537383395.338892
LOUI,CINC,458647.498888889
LOUI,NASH,320578035.701111
MINN,EQCH,2608872774.709999
MINN,FARG,3297064629.64778
MINN,KANS,343175423.255555
MINN,MISS,126811780.572222
MISS,MINN,13268614.5733333
MISS,SEAT,647743731.317778
NASH,ATLA,4792163552.947781
NASH,CINC,5787883001.76667
NASH,HOUS,4823460161.90111
NASH,JCSN,168607.171111111
NASH,LOUI,697445905.065556
NEWY32AOA,ASHB,44233208533.9533
NEWY32AOA,CLEV,56434.0911111111
NEWY32AOA,HART2,6858022641.43667
NEWY32AOA,PHIL,2736092127.97667
PENS,HOUH,3622001026.61111
PENS,JACK,1508710587.99778
PHIL,ASHB,14690572202.9022
PHIL,NEWY32AOA,611164861.052222
PHOE,LOSA,556149198.504444
PHOE,TUCS,232326988.056667
PITT,ASHB,7963268581.61778
PITT,CLEV,1310338220.44444
PORT,SACR,415718860.892222
PORT,SEAT,703666698.857778
RALE,ASHB,29728292418.6378
RALE,CHAR,2179478092.15778
SACR,PORT,96126942.411111
SACR,SALT,6384427601.20334
SACR,SEAT,3034387161.99333
SACR,SUNN,26714428843.458893
SALT,BOIS,1251110178.09556
SALT,DENV,32126770941.14
SALT,LASV,1373551558.61556
SALT,LOSA,40505848744.5356
SALT,SACR,12007035347.1322
SALT,SEAT,27064543784.4056
SANJ,SUNN,9755248277.514442
SEAT,BOIS,69541.9977777778
SEAT,FARG,187761780.977778
SEAT,MISS,419430128.433333
SEAT,PORT,1507724160.96
SEAT,SACR,7698278244.75222
SEAT,SALT,9177142777.48667
STAR,CHIC,11443839235.8244
STAR,EQCH,37811919950.490005
SUNN,LOSA,12247659660.83002
SUNN,SACR,9017210835.206661
SUNN,SANJ,17324760817.633327
TOLE2,CLEV,1242407632.48778
TOLE2,EQCH,5350373319.04778
TUCS,ELPA,1526906391.25
TUCS,PHOE,499620410.547778
TULS,DALL,1076783369.52
TULS,KANS,12031378469.8
WASH,ASHB,51732071530.58223
