source_id,target_id,throughput
ALBA,BOST,59418604.7855555
ALBA,CLEV,6656815727.3
ALBA,HART2,3031467061.86
ALBA,HOLY,207374901.334444
ASHB,ATLA,6405978576.71445
ASHB,CLEV,69917650842.8934
ASHB,NEWY32AOA,35111335023.0767
ASHB,PHIL,11650361550.2811
ASHB,PITT,2242505499.76889
ASHB,RALE,23744771604.8444
ASHB,WASH,27026248931.54224
ATLA,ASHB,19862242473.6267
ATLA,CHAR,1620197140.32889
ATLA,JACK,5906772165.05222
ATLA,NASH,5821862921.49112
BOIS,SALT,7026261252.77778
BOIS,SEAT,141862461.284444
BOST,ALBA,162035939.834444
BOST,BOST2,1865377436.64111
BOST2,BOST,2744846446.99
BOST2,HART2,6128168208.36222
BOST2,HOLY,56922.73
CHAR,ATLA,943467436.549999
CHAR,RALE,24394924757.8078
CHIC,CINC,20553598621.1711
CHIC,EQCH,67568340406.961105
CHIC,INDI,5957536721.91778
CHIC,KANS,89736833355.1255
CHIC,STAR,5374657196.83889
CINC,CHIC,9947818850.45889
CINC,CLEV,12418160365.8056
CINC,INDI,4985018245.96889
CINC,LOUI,224326.232222222
CINC,NASH,19274478115.2667
CLEV,ALBA,8569227833.77444
CLEV,ASHB,55268192303.676605
CLEV,CINC,20205488936.7556
CLEV,EQCH,68701653214.118904
CLEV,NEWY32AOA,57012.9644444444
CLEV,PITT,2163192088.48
CLEV,TOLE2,1795731108.63111
DALL,DALL3,11276482353.366669
DALL,HOUS,19914809107.533302
DALL,KANS,21676304319.4867
DALL,TULS,3510775619.50778
DALL3,DALL,26619167986.93954
DENV,ELPA,563358946.683333
DENV,KANS,59950832842.3789
DENV,SALT,69367825697.8678
ELPA,DENV,166642786.64
ELPA,HOUS,5101690352.295549
ELPA,LOSA,10825988733.5
ELPA,TUCS,934148460.013333
EQCH,CHIC,103926173714.5245
EQCH,CLEV,72095412241.2678
EQCH,MINN,2437566210.864444
EQCH,STAR,22564505058.32114
EQCH,TOLE2,1377799593.63889
FARG,MINN,176462908.496667
FARG,SEAT,4160403813.06111
HART2,ALBA,955068641.304445
HART2,BOST2,4965293822.29556
HART2,NEWY32AOA,14479276412.3622
HOLY,ALBA,636222141.747778
HOLY,BOST2,56939.2077777778
HOUH,HOUS,24967144621.1011
HOUH,PENS,1632225790.23222
HOUS,DALL,9464405639.171589
HOUS,ELPA,11503028435.7196
HOUS,HOUH,12829958303.0245
HOUS,JCSN,1367361462.22889
HOUS,NASH,14210517080.7429
INDI,CHIC,1103097495.05111
INDI,CINC,655587651.147778
JACK,ATLA,7750446971.80777
JACK,PENS,4116677159.86444
JCSN,HOUS,71788803.6615172
JCSN,NASH,878271088.117783
KANS,CHIC,66387418791.5466
KANS,DALL,21025014069.6356
KANS,DENV,71405385350.4034
KANS,MINN,86094723.9566667
KANS,TULS,14515607410.7544
LASV,LOSA,237741436.241111
LASV,SALT,85340485.6277777
LOSA,ELPA,4711951557.29555
LOSA,LASV,3349006853.53222
LOSA,LOSA2,29372756302.70555
LOSA,PHOE,2517384144.11333
LOSA,SALT,20339281315.3189
LOSA,SUNN,9007681967.38889
LOSA2,LOSA,9447639108.67889
LOUI,CINC,474278.901111111
LOUI,NASH,215810264.01
MINN,EQCH,2781732255.736671
MINN,FARG,4160467499.78778
MINN,KANS,56709049.2644444
MINN,MISS,233936172.598889
MISS,MINN,10666982.5155555
MISS,SEAT,202146799.045556
NASH,ATLA,3204192096.7377796
NASH,CINC,15674255219.86
NASH,HOUS,4289586650.97222
NASH,JCSN,774362397.476667
NASH,LOUI,178063886.975555
NEWY32AOA,ASHB,46384798114.9144
NEWY32AOA,CLEV,56416.4966666667
NEWY32AOA,HART2,5954776577.97445
NEWY32AOA,PHIL,4789337198.48667
PENS,HOUH,4137252676.97778
PENS,JACK,1554326712.70556
PHIL,ASHB,11688152885.8511
PHIL,NEWY32AOA,337265537.131111
PHOE,LOSA,673413220.79
PHOE,TUCS,72538749.8122222
PITT,ASHB,7489493846.26667
PITT,CLEV,2408683024.18333
PORT,SACR,285704551.293333
PORT,SEAT,690374805.413333
RALE,ASHB,29679896554.3856
RALE,CHAR,7541883736.90111
SACR,PORT,88610314.1022222
SACR,SALT,7017459729.33778
SACR,SEAT,3701717153.94333
SACR,SUNN,16328722395.31224
SALT,BOIS,685774807.768889
SALT,DENV,39832786685.9489
SALT,LASV,3051413951.56444
SALT,LOSA,43719257213.8389
SALT,SACR,9360302820.43777
SALT,SEAT,22406342525.7433
SANJ,SUNN,7665491355.855551
SEAT,BOIS,69901.41
SEAT,FARG,179674130.915556
SEAT,MISS,782352693.004444
SEAT,PORT,1123848738.68333
SEAT,SACR,2717647939.09778
SEAT,SALT,9483858127.14667
STAR,CHIC,18037550337.5655
STAR,EQCH,31979902150.12107
SUNN,LOSA,8973253243.572231
SUNN,SACR,10855210026.304451
SUNN,SANJ,9848847072.06444
TOLE2,CLEV,1562964480.27
TOLE2,EQCH,5220096650.24889
TUCS,ELPA,576548930.914444
TUCS,PHOE,575539785.763333
TULS,DALL,1123577862.58333
TULS,KANS,9188484707.14334
WASH,ASHB,45523076286.91728
