source_id,target_id,throughput
ALBA,BOST,185572402.69339
ALBA,CLEV,14899050931.8136
ALBA,HART2,2107091442.03728
ALBA,HOLY,1785169726.79045
ASHB,ATLA,9712151188.42978
ASHB,CLEV,99772263142.3263
ASHB,NEWY32AOA,50134074159.9056
ASHB,PHIL,30761505996.4009
ASHB,PITT,6770562577.21111
ASHB,RALE,40608933889.0778
ASHB,WASH,41072552416.76741
ATLA,ASHB,24269719319.9783
ATLA,CHAR,2771515590.4399
ATLA,JACK,8069513627.638
ATLA,NASH,10731208948.29217
BOIS,SALT,2159327422.91944
BOIS,SEAT,255433241.966044
BOST,ALBA,240484259.612032
BOST,BOST2,5430947393.96871
BOST2,BOST,10303584008.6688
BOST2,HART2,26641536435.5001
BOST2,HOLY,57196.8480476584
CHAR,ATLA,2021852441.34375
CHAR,RALE,22527115626.5638
CHIC,CINC,42537328155.384
CHIC,EQCH,66075737821.628204
CHIC,INDI,9957635518.42552
CHIC,KANS,108985320744.6995
CHIC,STAR,18462390175.6826
CINC,CHIC,11006181200.5072
CINC,CLEV,17383679220.655
CINC,INDI,9591703312.30478
CINC,LOUI,245130.805307775
CINC,NASH,34776595341.5183
CLEV,ALBA,16872174401.0277
CLEV,ASHB,57308677902.5703
CLEV,CINC,36086584304.5144
CLEV,EQCH,97837449542.35321
CLEV,NEWY32AOA,57035.3466666667
CLEV,PITT,6903757479.31222
CLEV,TOLE2,916917914.354538
DALL,DALL3,26309908649.95442
DALL,HOUS,35148940283.2522
DALL,KANS,53598263054.6223
DALL,TULS,7992576125.40889
DALL3,DALL,81884481141.34639
DENV,ELPA,2513054279.6917357
DENV,KANS,71554057709.5123
DENV,SALT,75914276638.659
ELPA,DENV,579519848.4462157
ELPA,HOUS,7711318813.87214
ELPA,LOSA,9010991428.8141
ELPA,TUCS,6934194362.88222
EQCH,CHIC,136856123744.941
EQCH,CLEV,89970084787.5456
EQCH,MINN,6725949358.006283
EQCH,STAR,56712710970.2876
EQCH,TOLE2,4659841542.52889
FARG,MINN,0.0
FARG,SEAT,0.0
HART2,ALBA,2599878031.21222
HART2,BOST2,25544770855.5156
HART2,NEWY32AOA,38611936385.54
HOLY,ALBA,1312257975.87778
HOLY,BOST2,56937.3277777778
HOUH,HOUS,23994355598.8589
HOUH,PENS,4143288733.98222
HOUS,DALL,11537328819.48012
HOUS,ELPA,13371948121.01688
HOUS,HOUH,13589943545.95
HOUS,JCSN,2567711725.58677
HOUS,NASH,22159942655.2833
INDI,CHIC,2421375643.18556
INDI,CINC,108096621.234444
JACK,ATLA,11798176629.5022
JACK,PENS,4664976972.79556
JCSN,HOUS,271207466.041055
JCSN,NASH,585786.062745098
KANS,CHIC,83382674171.0399
KANS,DALL,28899916211.2271
KANS,DENV,83302224541.69101
KANS,MINN,565757413.688709
KANS,TULS,15008554790.7681
LASV,LOSA,2492431055.15982
LASV,SALT,394324131.171807
LOSA,ELPA,6212419703.76653
LOSA,LASV,19042521154.4447
LOSA,LOSA2,29442609740.32228
LOSA,PHOE,16262288568.8793
LOSA,SALT,36049093589.1101
LOSA,SUNN,8581216645.5224
LOSA2,LOSA,44604243710.520004
LOUI,CINC,572590.093983467
LOUI,NASH,210055541.229281
MINN,EQCH,5372551421.7400055
MINN,FARG,814586260.846667
MINN,KANS,1001732461.23556
MINN,MISS,501383836.951111
MISS,MINN,49353536.3544445
MISS,SEAT,1194553407.33889
NASH,ATLA,5109286540.87444
NASH,CINC,20865664405.8467
NASH,HOUS,6463470539.56889
NASH,JCSN,5354998.15777777
NASH,LOUI,332216629.755556
NEWY32AOA,ASHB,65583138656.3564
NEWY32AOA,CLEV,56432.9544444444
NEWY32AOA,HART2,27141908369.7459
NEWY32AOA,PHIL,10683947514.0422
PENS,HOUH,4826306130.70014
PENS,JACK,3935188305.77969
PHIL,ASHB,18249665914.5395
PHIL,NEWY32AOA,1066667436.26033
PHOE,LOSA,1775247241.84006
PHOE,TUCS,338844608.960632
PITT,ASHB,13380744884.5329
PITT,CLEV,2169536442.28062
PORT,SACR,285998446.387649
PORT,SEAT,1193247956.66996
RALE,ASHB,33146901375.755
RALE,CHAR,9455337993.10929
SACR,PORT,1280610594.49444
SACR,SALT,18554496669.8
SACR,SEAT,11956244346.7333
SACR,SUNN,15495997350.63781
SALT,BOIS,1857640770.84222
SALT,DENV,57854015568.8111
SALT,LASV,3792827677.2
SALT,LOSA,34348958011.8711
SALT,SACR,7640647310.22
SALT,SEAT,34054079307.5233
SANJ,SUNN,42271841720.51947
SEAT,BOIS,70540.3344444444
SEAT,FARG,0.0
SEAT,MISS,1836163851.41222
SEAT,PORT,5533764830.27333
SEAT,SACR,4594771070.13444
SEAT,SALT,16955140484.99
STAR,CHIC,16072992411.1722
STAR,EQCH,40970051558.4789
SUNN,LOSA,21331921025.47335
SUNN,SACR,34732983892.9611
SUNN,SANJ,12432820905.714436
TOLE2,CLEV,2271758899.16889
TOLE2,EQCH,5209036118.90111
TUCS,ELPA,2075630196.30889
TUCS,PHOE,1368549276.32778
TULS,DALL,2434804706.61444
TULS,KANS,5542198904.27333
WASH,ASHB,68499385868.92556
