source_id,target_id,throughput
ALBA,BOST,226173788.441111
ALBA,CLEV,8016124552.97333
ALBA,HART2,2026485335.16
ALBA,HOLY,783678359.092222
ASHB,ATLA,46027561821.6367
ASHB,CLEV,99756559953.5899
ASHB,NEWY32AOA,47931068615.5989
ASHB,PHIL,32134065550.9433
ASHB,PITT,6705248657.39444
ASHB,RALE,94866216700.1655
ASHB,WASH,52098383882.67003
ATLA,ASHB,32146458334.0189
ATLA,CHAR,3458874736.32667
ATLA,JACK,14589991067.5456
ATLA,NASH,9925636986.92778
BOIS,SALT,4259387446.38222
BOIS,SEAT,312746481.392222
BOST,ALBA,247001429.405556
BOST,BOST2,3740471751.94222
BOST2,BOST,12194232230.6422
BOST2,HART2,15283886311.9089
BOST2,HOLY,57032.5888888889
CHAR,ATLA,1951615042.67222
CHAR,RALE,32408046342.1667
CHIC,CINC,65678937596.1478
CHIC,EQCH,86254429464.7823
CHIC,INDI,22977522602.8344
CHIC,KANS,140093764152.81
CHIC,STAR,12854733570.6933
CINC,CHIC,20346883121.8234
CINC,CLEV,8504657555.90847
CINC,INDI,9246138547.33786
CINC,LOUI,1565444252.82889
CINC,NASH,21382607017.4689
CLEV,ALBA,10020629445.3067
CLEV,ASHB,69657065599.9095
CLEV,CINC,23716060263.1062
CLEV,EQCH,96819875634.36691
CLEV,NEWY32AOA,57031.2836158192
CLEV,PITT,11089370198.9514
CLEV,TOLE2,1076011565.41333
DALL,DALL3,30090329377.005535
DALL,HOUS,57959174760.4245
DALL,KANS,57449303940.4878
DALL,TULS,4669880337.85889
DALL3,DALL,103920596150.65921
DENV,ELPA,2236314232.9866657
DENV,KANS,95327922487.4155
DENV,SALT,97889918861.23099
ELPA,DENV,1404474279.8588881
ELPA,HOUS,9598544290.76
ELPA,LOSA,9284383363.46666
ELPA,TUCS,5492235315.44111
EQCH,CHIC,196500845886.7956
EQCH,CLEV,103094038864.3023
EQCH,MINN,5248159455.026663
EQCH,STAR,77574027763.35666
EQCH,TOLE2,1917420277.62222
FARG,MINN,741957772.214445
FARG,SEAT,3080440028.92667
HART2,ALBA,2742834295.88111
HART2,BOST2,19599943040.2522
HART2,NEWY32AOA,29783187100.2322
HOLY,ALBA,1255411343.06
HOLY,BOST2,56941.3122222222
HOUH,HOUS,12269259685.5022
HOUH,PENS,3166504148.91445
HOUS,DALL,14758775614.958889
HOUS,ELPA,12830266542.966671
HOUS,HOUH,22217326613.3922
HOUS,JCSN,5963361107.44445
HOUS,NASH,9814476353.42666
INDI,CHIC,2319077535.69583
INDI,CINC,922814620.051142
JACK,ATLA,12531466339.8805
JACK,PENS,4231703020.01882
JCSN,HOUS,198353453.771488
JCSN,NASH,1016261179.04086
KANS,CHIC,91976582530.7558
KANS,DALL,39281164849.261
KANS,DENV,100970069168.72571
KANS,MINN,305492908.442222
KANS,TULS,26387360018.8422
LASV,LOSA,2905438659.53111
LASV,SALT,361705555.61
LOSA,ELPA,7646117115.83616
LOSA,LASV,28948870898.4893
LOSA,LOSA2,33900531877.90509
LOSA,PHOE,16606351031.0226
LOSA,SALT,32534433796.6249
LOSA,SUNN,12245152731.035019
LOSA2,LOSA,56006869501.8096
LOUI,CINC,1096464318.60113
LOUI,NASH,129190956.552543
MINN,EQCH,4323805755.991116
MINN,FARG,3080437664.90333
MINN,KANS,2466479204.81111
MINN,MISS,660803299.023333
MISS,MINN,26704713.0066667
MISS,SEAT,804159183.928889
NASH,ATLA,12875140991.58332
NASH,CINC,12043124996.7
NASH,HOUS,5432406686.42111
NASH,JCSN,3073873649.41556
NASH,LOUI,661279420.588889
NEWY32AOA,ASHB,98126397989.7445
NEWY32AOA,CLEV,56430.6144444444
NEWY32AOA,HART2,21603578482.8333
NEWY32AOA,PHIL,13043116954.5567
PENS,HOUH,4208380887.95778
PENS,JACK,3093741380.22222
PHIL,ASHB,20402247023.02
PHIL,NEWY32AOA,668310882.24
PHOE,LOSA,1870603539.82778
PHOE,TUCS,1232205044.59889
PITT,ASHB,13143324593.37
PITT,CLEV,3883768245.23778
PORT,SACR,324725236.58
PORT,SEAT,1254427000.95667
RALE,ASHB,43867846668.6233
RALE,CHAR,26768692498.5155
SACR,PORT,1062733107.66444
SACR,SALT,19366939453.9078
SACR,SEAT,15474715311.4622
SACR,SUNN,25231899761.356632
SALT,BOIS,1801747722.42778
SALT,DENV,69964941347.8133
SALT,LASV,12250078731.3867
SALT,LOSA,47122057183.6311
SALT,SACR,12827338106.1833
SALT,SEAT,37673525121.7833
SANJ,SUNN,57391603802.15
SEAT,BOIS,70436.0122222222
SEAT,FARG,748953040.651111
SEAT,MISS,2126190120.62
SEAT,PORT,3883171309.20111
SEAT,SACR,6319354687.75111
SEAT,SALT,37490600159.8978
STAR,CHIC,15021770690.4847
STAR,EQCH,41959000950.7955
SUNN,LOSA,25796082004.05915
SUNN,SACR,45336431987.780396
SUNN,SANJ,17228813027.61191
TOLE2,CLEV,872564755.971111
TOLE2,EQCH,6135304164.38556
TUCS,ELPA,3350048476.93444
TUCS,PHOE,3047296721.98556
TULS,DALL,2606846199.21614
TULS,KANS,7654266247.08876
WASH,ASHB,50377190020.67184
