source_id,target_id,throughput
ALBA,BOST,90461590.9077778
ALBA,CLEV,8855650644.22223
ALBA,HART2,1857927387.95889
ALBA,HOLY,628972293.221111
ASHB,ATLA,7412478774.89889
ASHB,CLEV,115228137127.46329
ASHB,NEWY32AOA,43397045887.1189
ASHB,PHIL,22167509118.0967
ASHB,PITT,4565956326.65111
ASHB,RALE,32222037318.3122
ASHB,WASH,37313851444.80447
ATLA,ASHB,31201602563.6433
ATLA,CHAR,2410208457.47222
ATLA,JACK,8454836857.40889
ATLA,NASH,12098645703.11444
BOIS,SALT,1964199223.22778
BOIS,SEAT,325674448.092222
BOST,ALBA,222350057.537778
BOST,BOST2,3633724917.61111
BOST2,BOST,6401220705.75666
BOST2,HART2,12740011159.9278
BOST2,HOLY,57063.7877777778
CHAR,ATLA,2448082276.43444
CHAR,RALE,25487996797.1122
CHIC,CINC,25087283240.7044
CHIC,EQCH,74600179588.4922
CHIC,INDI,10132030344.0544
CHIC,KANS,118446851284.42221
CHIC,STAR,12256380185.3878
CINC,CHIC,16911928506.8278
CINC,CLEV,6964139001.72445
CINC,INDI,6627226408.43111
CINC,LOUI,223606.803333333
CINC,NASH,33638630742.5845
CLEV,ALBA,9965036436.58444
CLEV,ASHB,57911685368.9377
CLEV,CINC,37167511963.9278
CLEV,EQCH,100590699176.1133
CLEV,NEWY32AOA,57045.4588888889
CLEV,PITT,4392477958.38778
CLEV,TOLE2,1195437097.61778
DALL,DALL3,25060669995.282177
DALL,HOUS,28641171240.5278
DALL,KANS,42609033253.11
DALL,TULS,8381394406.33999
DALL3,DALL,64387633832.91109
DENV,ELPA,1765683810.059999
DENV,KANS,77794545612.8589
DENV,SALT,94600211458.4512
ELPA,DENV,784600105.651111
ELPA,HOUS,9444070208.34666
ELPA,LOSA,10060412358.9344
ELPA,TUCS,2641685718.63333
EQCH,CHIC,128056225282.26111
EQCH,CLEV,80393610399.70999
EQCH,MINN,6040327517.52444
EQCH,STAR,56556818838.10109
EQCH,TOLE2,4356870341.12
FARG,MINN,555132035.858889
FARG,SEAT,2564678418.68444
HART2,ALBA,1750898020.57556
HART2,BOST2,12721020088.0422
HART2,NEWY32AOA,28289119420.4556
HOLY,ALBA,928574897.254444
HOLY,BOST2,56952.1488888889
HOUH,HOUS,9594304598.91222
HOUH,PENS,2219895145.82222
HOUS,DALL,11345720385.650002
HOUS,ELPA,11311582541.39888
HOUS,HOUH,17273427607.0467
HOUS,JCSN,3193634178.25556
HOUS,NASH,6293040172.33667
INDI,CHIC,1794639576.99333
INDI,CINC,1168478057.73333
JACK,ATLA,17010266744.7
JACK,PENS,6332891813.05111
JCSN,HOUS,187441974.82
JCSN,NASH,521751.22
KANS,CHIC,78862423693.42
KANS,DALL,31178968688.6489
KANS,DENV,97011515696.9466
KANS,MINN,252875409.61
KANS,TULS,15907342684.2678
LASV,LOSA,3041678246.86444
LASV,SALT,338030921.631111
LOSA,ELPA,7889292055.80889
LOSA,LASV,14191229599.52
LOSA,LOSA2,32153488680.8456
LOSA,PHOE,17066247820.7778
LOSA,SALT,29000086271.3811
LOSA,SUNN,13635768042.25111
LOSA2,LOSA,41671332240.97337
LOUI,CINC,480770.114444445
LOUI,NASH,119533422.921111
MINN,EQCH,5986665834.3877735
MINN,FARG,2564743885.20778
MINN,KANS,89713876.2622222
MINN,MISS,553922737.422222
MISS,MINN,49355096.1888889
MISS,SEAT,664961276.403333
NASH,ATLA,6955144053.714451
NASH,CINC,10711799038.9744
NASH,HOUS,10490644571.0478
NASH,JCSN,184274.32
NASH,LOUI,274137116.482222
NEWY32AOA,ASHB,80662217680.2
NEWY32AOA,CLEV,56426.7177777778
NEWY32AOA,HART2,18357030375.7244
NEWY32AOA,PHIL,9111446926.34444
PENS,HOUH,6336349782.02667
PENS,JACK,2094165567.12778
PHIL,ASHB,18480689099.9633
PHIL,NEWY32AOA,1141714917.18333
PHOE,LOSA,1894216006.79222
PHOE,TUCS,643676958.171111
PITT,ASHB,12151476978.3422
PITT,CLEV,3370324101.58667
PORT,SACR,270796336.827778
PORT,SEAT,1426121996.27889
RALE,ASHB,33178739291.1867
RALE,CHAR,7481660929.29889
SACR,PORT,667803275.573334
SACR,SALT,20114053560.5722
SACR,SEAT,13253583043.8967
SACR,SUNN,20803906943.84221
SALT,BOIS,3141431446.34222
SALT,DENV,56133350215.45329
SALT,LASV,4203853566.02444
SALT,LOSA,45171464118.0422
SALT,SACR,9738529885.64222
SALT,SEAT,41410084490.41
SANJ,SUNN,39345427937.3955
SEAT,BOIS,70627.1955555556
SEAT,FARG,559842011.073333
SEAT,MISS,1767498131.41111
SEAT,PORT,3733871513.82222
SEAT,SACR,5211502219.23
SEAT,SALT,17591350265.0778
STAR,CHIC,16818606677.9555
STAR,EQCH,40935526465.24777
SUNN,LOSA,22397957471.03338
SUNN,SACR,37250198535.602196
SUNN,SANJ,17338718428.75888
TOLE2,CLEV,1508229619.98333
TOLE2,EQCH,5580088561.97111
TUCS,ELPA,2364946465.83778
TUCS,PHOE,1205982268.42444
TULS,DALL,2370157874.03222
TULS,KANS,8971143063.94333
WASH,ASHB,51620316505.86339
