source_id,target_id,throughput
ALBA,BOST,58791497.6248406
ALBA,CLEV,10852917496.1433
ALBA,HART2,943710439.881065
ALBA,HOLY,291745076.71682
ASHB,ATLA,4681447610.71
ASHB,CLEV,75243564283.56404
ASHB,NEWY32AOA,25788526716.6548
ASHB,PHIL,13025198400.9844
ASHB,PITT,4384106148.17301
ASHB,RALE,20417459264.2683
ASHB,WASH,22594307131.60442
ATLA,ASHB,16881612631.1637
ATLA,CHAR,3309726782.31889
ATLA,JACK,4497295970.38444
ATLA,NASH,13507130724.019531
BOIS,SALT,3730886218.95667
BOIS,SEAT,193806012.257237
BOST,ALBA,156051651.3534
BOST,BOST2,2313124793.43383
BOST2,BOST,3415275370.48444
BOST2,HART2,5860816716.04667
BOST2,HOLY,57050.8355555556
CHAR,ATLA,6426404277.38889
CHAR,RALE,19360893823.7533
CHIC,CINC,17587388201.7067
CHIC,EQCH,54303446045.09609
CHIC,INDI,7309484470.32198
CHIC,KANS,54070912777.19433
CHIC,STAR,9415028539.26555
CINC,CHIC,3711707781.01154
CINC,CLEV,32419539106.7455
CINC,INDI,6136943478.97667
CINC,LOUI,193175.026946779
CINC,NASH,77373153526.4467
CLEV,ALBA,6799380172.28667
CLEV,ASHB,44922529789.70665
CLEV,CINC,68684134885.3756
CLEV,EQCH,24878210975.072197
CLEV,NEWY32AOA,57056.6122222222
CLEV,PITT,5015266480.66889
CLEV,TOLE2,983280678.771111
DALL,DALL3,15043586525.645561
DALL,HOUS,55231872953.0427
DALL,KANS,59163768259.4644
DALL,TULS,8970860538.69999
DALL3,DALL,41779271643.69413
DENV,ELPA,31699284292.12551
DENV,KANS,0.0
DENV,SALT,37897118063.38504
ELPA,DENV,46607475013.46333
ELPA,HOUS,75891884997.32776
ELPA,LOSA,71959876882.1667
ELPA,TUCS,2066497934.02333
EQCH,CHIC,54271612710.7989
EQCH,CLEV,31274492514.6745
EQCH,MINN,2711522450.434441
EQCH,STAR,22252134479.656662
EQCH,TOLE2,1836387010.01556
FARG,MINN,187294899.322222
FARG,SEAT,2823229915.09556
HART2,ALBA,2948883387.69111
HART2,BOST2,6344783716.66333
HART2,NEWY32AOA,18852484390.1611
HOLY,ALBA,665630843.514444
HOLY,BOST2,56938.7022222222
HOUH,HOUS,29765017180.4778
HOUH,PENS,10688042007.4856
HOUS,DALL,48508784042.64442
HOUS,ELPA,120913181136.04533
HOUS,HOUH,16795221497.0911
HOUS,JCSN,3474140369.29
HOUS,NASH,41477852250.3089
INDI,CHIC,863217169.057777
INDI,CINC,1348106060.76778
JACK,ATLA,5760985207.35425
JACK,PENS,3223431319.51151
JCSN,HOUS,91565713.0566667
JCSN,NASH,614366137.333333
KANS,CHIC,61946319430.68986
KANS,DALL,43089139649.86
KANS,DENV,0.0
KANS,MINN,113371333.096222
KANS,TULS,7793524437.30912
LASV,LOSA,1547242001.96556
LASV,SALT,165571884.176667
LOSA,ELPA,42471050995.7056
LOSA,LASV,9529103154.01444
LOSA,LOSA2,35624143416.97108
LOSA,PHOE,5530599495.00445
LOSA,SALT,4648334463.47889
LOSA,SUNN,28807392914.48891
LOSA2,LOSA,18695795604.0692
LOUI,CINC,991557.318893297
LOUI,NASH,256155786.020786
MINN,EQCH,2979693796.0677824
MINN,FARG,2823249317.59333
MINN,KANS,68822794.3022222
MINN,MISS,212294298.145556
MISS,MINN,14438701.7187785
MISS,SEAT,658800873.516517
NASH,ATLA,6548961853.716749
NASH,CINC,35155369470.91
NASH,HOUS,76472890224.7919
NASH,JCSN,597439486.954444
NASH,LOUI,326905054.345303
NEWY32AOA,ASHB,50935752010.5689
NEWY32AOA,CLEV,56446.2855555556
NEWY32AOA,HART2,7314097475.30556
NEWY32AOA,PHIL,4470026584.94444
PENS,HOUH,3246262502.33444
PENS,JACK,10523442675.24
PHIL,ASHB,9154243283.67445
PHIL,NEWY32AOA,417076082.824444
PHOE,LOSA,1889401114.68445
PHOE,TUCS,348783354.42
PITT,ASHB,9411429413.72222
PITT,CLEV,1715369921.91667
PORT,SACR,460964509.418889
PORT,SEAT,689261403.09
RALE,ASHB,27737707492.0656
RALE,CHAR,6915272382.78556
SACR,PORT,156085879.392222
SACR,SALT,1646131810.46333
SACR,SEAT,6916597628.06555
SACR,SUNN,12270226639.99778
SALT,BOIS,815031366.335556
SALT,DENV,15363045570.496681
SALT,LASV,1640416638.91556
SALT,LOSA,8385895730.64
SALT,SACR,1031126020.68444
SALT,SEAT,34853665916.7278
SANJ,SUNN,12385198599.13685
SEAT,BOIS,95104.0566666667
SEAT,FARG,190758518.106667
SEAT,MISS,757632079.693333
SEAT,PORT,2434106542.25778
SEAT,SACR,2811788437.77889
SEAT,SALT,9190389831.31
STAR,CHIC,23749437275.5055
STAR,EQCH,62279927576.16442
SUNN,LOSA,22534046260.791092
SUNN,SACR,10728951359.961111
SUNN,SANJ,20671787526.88999
TOLE2,CLEV,1778400918.10222
TOLE2,EQCH,4925172515.76334
TUCS,ELPA,1829612811.05889
TUCS,PHOE,1731342306.03
TULS,DALL,6640890228.0185
TULS,KANS,10880823158.7601
WASH,ASHB,39069498670.80645
