source_id,target_id,throughput
ALBA,BOST,55087370.3344444
ALBA,CLEV,7633565060.52001
ALBA,HART2,957334823.405556
ALBA,HOLY,205013740.711111
ASHB,ATLA,3466971142.72667
ASHB,CLEV,49464015855.6933
ASHB,NEWY32AOA,18477263333.8922
ASHB,PHIL,11577900817.5567
ASHB,PITT,1890649318.19778
ASHB,RALE,7578524234.40445
ASHB,WASH,18178356562.05888
ATLA,ASHB,16009447754.4067
ATLA,CHAR,1505856532.69778
ATLA,JACK,5079884220.94111
ATLA,NASH,6258713280.24111
BOIS,SALT,757631529.302222
BOIS,SEAT,86474632.8411112
BOST,ALBA,153049521.74
BOST,BOST2,1778315928.22778
BOST2,BOST,1548274851.86222
BOST2,HART2,8935823004.23667
BOST2,HOLY,57050.4188888889
CHAR,ATLA,870767425.309999
CHAR,RALE,10307688187.2689
CHIC,CINC,7790584368.10001
CHIC,EQCH,39483026045.0756
CHIC,INDI,2721849670.14222
CHIC,KANS,65681869791.8589
CHIC,STAR,5086951712.59222
CINC,CHIC,7346035269.62556
CINC,CLEV,3529419910.95111
CINC,INDI,1595636101.59
CINC,LOUI,222253.567777778
CINC,NASH,9966457759.87445
CLEV,ALBA,9855208676.41666
CLEV,ASHB,38358941164.3233
CLEV,CINC,8854130819.01334
CLEV,EQCH,58361685962.1322
CLEV,NEWY32AOA,57041.6188888889
CLEV,PITT,418621128.3
CLEV,TOLE2,591677966.148889
DALL,DALL3,10753151145.026665
DALL,HOUS,9335927364.293339
DALL,KANS,11240493677.8211
DALL,TULS,1506091995.83444
DALL3,DALL,10487686353.643332
DENV,ELPA,377398755.176667
DENV,KANS,54772850530.94
DENV,SALT,59324312621.5701
ELPA,DENV,504154024.6755555
ELPA,HOUS,6437266475.099997
ELPA,LOSA,6412530513.51555
ELPA,TUCS,581016362.121111
EQCH,CHIC,57824818794.5889
EQCH,CLEV,48910178085.6044
EQCH,MINN,2076688664.22333
EQCH,STAR,16314974712.277767
EQCH,TOLE2,1191198388.37667
FARG,MINN,377906632.395556
FARG,SEAT,3425686632.61667
HART2,ALBA,814393707.366667
HART2,BOST2,4949798322.59667
HART2,NEWY32AOA,18812057392.5033
HOLY,ALBA,618153198.788889
HOLY,BOST2,56946.3555555556
HOUH,HOUS,5676240558.10889
HOUH,PENS,1858851992.84111
HOUS,DALL,6623413769.41667
HOUS,ELPA,6701340775.833338
HOUS,HOUH,6939189551.50888
HOUS,JCSN,1949400919.98556
HOUS,NASH,4543319468.79
INDI,CHIC,590062420.742222
INDI,CINC,1079470365.70889
JACK,ATLA,4693457274.15555
JACK,PENS,2522636434.24667
JCSN,HOUS,50260794.8933333
JCSN,NASH,461037.081111111
KANS,CHIC,43892740004.3388
KANS,DALL,15513148286.6789
KANS,DENV,61019245047.967804
KANS,MINN,47767436.9822222
KANS,TULS,6186267112.67445
LASV,LOSA,291781931.186667
LASV,SALT,64899798.6188889
LOSA,ELPA,5242223194.62
LOSA,LASV,929938060.56889
LOSA,LOSA2,25056130625.21777
LOSA,PHOE,1915547203.90333
LOSA,SALT,20523169733.5911
LOSA,SUNN,6104208137.03777
LOSA2,LOSA,5212473265.345551
LOUI,CINC,463171.587777778
LOUI,NASH,39818681.2788889
MINN,EQCH,3833310413.4588933
MINN,FARG,3425960934.05778
MINN,KANS,161317182.258889
MINN,MISS,66868879.3888889
MISS,MINN,11836665.2466667
MISS,SEAT,259867655.204445
NASH,ATLA,5044190620.37111
NASH,CINC,4566199044.77666
NASH,HOUS,5830066765.90778
NASH,JCSN,171247.187777778
NASH,LOUI,40903204.7833333
NEWY32AOA,ASHB,39709141560.7156
NEWY32AOA,CLEV,56432.5611111111
NEWY32AOA,HART2,5212549228.66444
NEWY32AOA,PHIL,2128184489.08222
PENS,HOUH,2531138443.94333
PENS,JACK,1761380652.25889
PHIL,ASHB,10425630264.7778
PHIL,NEWY32AOA,79677551.1166667
PHOE,LOSA,303577438.213334
PHOE,TUCS,411422804.207778
PITT,ASHB,3519375431.83556
PITT,CLEV,866951898.913334
PORT,SACR,103441487.343333
PORT,SEAT,620063506.924445
RALE,ASHB,14700602104.3089
RALE,CHAR,2079128154.73889
SACR,PORT,96962601.0066668
SACR,SALT,4982028475.81555
SACR,SEAT,2085564311.86444
SACR,SUNN,14387191101.18224
SALT,BOIS,618463449.034445
SALT,DENV,32776691615.04554
SALT,LASV,1375216811.24333
SALT,LOSA,35197346447.6178
SALT,SACR,9460471166.17667
SALT,SEAT,18305236497.37
SANJ,SUNN,4161047145.973331
SEAT,BOIS,71089.4444444445
SEAT,FARG,380992330.232222
SEAT,MISS,291891509.527778
SEAT,PORT,934549577.685556
SEAT,SACR,3009504788.50222
SEAT,SALT,7952888314.74444
STAR,CHIC,12263480757.61
STAR,EQCH,28297429496.69339
SUNN,LOSA,5845998814.18888
SUNN,SACR,7474833995.696671
SUNN,SANJ,7152115145.445553
TOLE2,CLEV,1284686960.63667
TOLE2,EQCH,5173541642.34778
TUCS,ELPA,1699227079.74556
TUCS,PHOE,145595031.217778
TULS,DALL,717259189.397778
TULS,KANS,4608134629.94
WASH,ASHB,45612679941.055534
