source_id,target_id,throughput
ALBA,BOST,216662808.43975
ALBA,CLEV,14547723023.7069
ALBA,HART2,2285224187.75664
ALBA,HOLY,1579144620.7989
ASHB,ATLA,8479409770.77428
ASHB,CLEV,99828442603.61519
ASHB,NEWY32AOA,52203708431.2845
ASHB,PHIL,32905940288.737
ASHB,PITT,7671112493.70251
ASHB,RALE,47834748816.9118
ASHB,WASH,42801110715.589264
ATLA,ASHB,23098608483.9854
ATLA,CHAR,2948436160.61574
ATLA,JACK,21944308530.2604
ATLA,NASH,7311512764.96021
BOIS,SALT,5447507209.67228
BOIS,SEAT,315075238.922913
BOST,ALBA,312330321.151646
BOST,BOST2,5061734778.10468
BOST2,BOST,12594479231.7983
BOST2,HART2,21660665592.1748
BOST2,HOLY,57019.532367924
CHAR,ATLA,1898450727.87
CHAR,RALE,26045090153.5511
CHIC,CINC,47062502164.4187
CHIC,EQCH,70988141877.1676
CHIC,INDI,11595791523.8005
CHIC,KANS,106976320427.6482
CHIC,STAR,14546578870.5647
CINC,CHIC,10937326416.2842
CINC,CLEV,17573598729.9128
CINC,INDI,7224803516.79897
CINC,LOUI,231288.575816515
CINC,NASH,39713790696.7846
CLEV,ALBA,18825429963.9341
CLEV,ASHB,55837730740.6839
CLEV,CINC,39150926157.8067
CLEV,EQCH,93995397362.34131
CLEV,NEWY32AOA,57028.8622222222
CLEV,PITT,6297882399.10889
CLEV,TOLE2,1112920181.52055
DALL,DALL3,25684341562.11252
DALL,HOUS,32082151458.622
DALL,KANS,48482255837.3767
DALL,TULS,5113840145.80778
DALL3,DALL,72584823056.28838
DENV,ELPA,2430424809.531887
DENV,KANS,73650189802.283
DENV,SALT,80276719654.1335
ELPA,DENV,538684492.2972867
ELPA,HOUS,9224355619.31537
ELPA,LOSA,10596998457.5734
ELPA,TUCS,6954612398.05
EQCH,CHIC,138606574355.5145
EQCH,CLEV,92266459866.8125
EQCH,MINN,5193963710.224389
EQCH,STAR,57936809002.45566
EQCH,TOLE2,5091855212.76111
FARG,MINN,0.0
FARG,SEAT,0.0
HART2,ALBA,3121912733.90889
HART2,BOST2,29804686022.2467
HART2,NEWY32AOA,33424222689.31
HOLY,ALBA,1290638886.48556
HOLY,BOST2,56949.7388888889
HOUH,HOUS,24278825028.73
HOUH,PENS,2984012928.13555
HOUS,DALL,11403705416.69777
HOUS,ELPA,15046464657.17222
HOUS,HOUH,10612286551.5056
HOUS,JCSN,2782217501.49222
HOUS,NASH,21885879646.6256
INDI,CHIC,2523778119.22556
INDI,CINC,500117502.77
JACK,ATLA,9391564986.18889
JACK,PENS,5915062185.89444
JCSN,HOUS,336084883.184444
JCSN,NASH,199086166.571111
KANS,CHIC,84195528811.1976
KANS,DALL,26932487907.392
KANS,DENV,81497161695.7418
KANS,MINN,516507326.421937
KANS,TULS,15176892908.3966
LASV,LOSA,2304093910.8041
LASV,SALT,375904393.420831
LOSA,ELPA,8145784545.01387
LOSA,LASV,15686191921.507
LOSA,LOSA2,29504311855.06971
LOSA,PHOE,16292867278.3934
LOSA,SALT,23614816379.6001
LOSA,SUNN,9807988345.63787
LOSA2,LOSA,44961768667.30338
LOUI,CINC,546593.354216245
LOUI,NASH,118083174.706955
MINN,EQCH,4109390088.2566676
MINN,FARG,1257507970.64889
MINN,KANS,911932482.583334
MINN,MISS,491730065.811111
MISS,MINN,47063000.0022222
MISS,SEAT,892540921.21
NASH,ATLA,18994302255.73894
NASH,CINC,19493395399.1611
NASH,HOUS,7310891252.32445
NASH,JCSN,636173505.38
NASH,LOUI,395500863.252222
NEWY32AOA,ASHB,65423599823.8584
NEWY32AOA,CLEV,56424.3888888889
NEWY32AOA,HART2,33171759202.7083
NEWY32AOA,PHIL,12333542604.5056
PENS,HOUH,5974867804.4496
PENS,JACK,2829104194.26019
PHIL,ASHB,17899653158.6511
PHIL,NEWY32AOA,449471728.566667
PHOE,LOSA,1635933822.31862
PHOE,TUCS,373627790.217401
PITT,ASHB,13940499693.0953
PITT,CLEV,1921012022.33265
PORT,SACR,311136654.980327
PORT,SEAT,1470682571.21634
RALE,ASHB,38433021308.06
RALE,CHAR,10338800334.1486
SACR,PORT,1675100489.25111
SACR,SALT,15990115965.8889
SACR,SEAT,13884663736.0411
SACR,SUNN,16548459836.88442
SALT,BOIS,2697832265.52778
SALT,DENV,50648753522.7634
SALT,LASV,3764831103.19778
SALT,LOSA,37659150717.2422
SALT,SACR,8554516684.45778
SALT,SEAT,34700775267.8345
SANJ,SUNN,38905704702.24307
SEAT,BOIS,69179.0044444445
SEAT,FARG,0.0
SEAT,MISS,1965773697.07556
SEAT,PORT,5592223762.78444
SEAT,SACR,4685060482.42444
SEAT,SALT,18643025074.6767
STAR,CHIC,19212577398.9944
STAR,EQCH,37125989263.64995
SUNN,LOSA,17332628998.48775
SUNN,SACR,35146087444.7633
SUNN,SANJ,13353576192.563328
TOLE2,CLEV,2732527908.11
TOLE2,EQCH,2861543744.54667
TUCS,ELPA,1587373201.01778
TUCS,PHOE,1235735803.12444
TULS,DALL,2499351565.57222
TULS,KANS,6844403902.44777
WASH,ASHB,63146784113.33664
