source_id,target_id,throughput
ALBA,BOST,43575953.1
ALBA,CLEV,9419245091.31112
ALBA,HART2,1218363691.60444
ALBA,HOLY,215732527.874444
ASHB,ATLA,3599633135.05333
ASHB,CLEV,48361096040.038895
ASHB,NEWY32AOA,17349985418.7922
ASHB,PHIL,8675297601.04111
ASHB,PITT,2869731048.91111
ASHB,RALE,8815556801.98001
ASHB,WASH,21052945449.49445
ATLA,ASHB,22427729149.0533
ATLA,CHAR,1709234018.31889
ATLA,JACK,3249052135.28444
ATLA,NASH,5398591613.131109
BOIS,SALT,1097374133.54222
BOIS,SEAT,366252545.785556
BOST,ALBA,157217097.674444
BOST,BOST2,2314887225.26667
BOST2,BOST,2046936088.71555
BOST2,HART2,10333097182.0178
BOST2,HOLY,57055.3966666667
CHAR,ATLA,1494162553.80889
CHAR,RALE,19040861332.0789
CHIC,CINC,9420378324.78889
CHIC,EQCH,32454786977.6745
CHIC,INDI,3430514153.05889
CHIC,KANS,71292516864.9989
CHIC,STAR,5419037796.09666
CINC,CHIC,10344520206.8822
CINC,CLEV,3916351452.78111
CINC,INDI,1806688265.95555
CINC,LOUI,216334.272222222
CINC,NASH,10138380241.5533
CLEV,ALBA,9427994567.22222
CLEV,ASHB,30883837276.15001
CLEV,CINC,10034985136.0533
CLEV,EQCH,59180010174.083405
CLEV,NEWY32AOA,57048.6922222222
CLEV,PITT,472783121.165556
CLEV,TOLE2,1239114869.24333
DALL,DALL3,10482834774.242224
DALL,HOUS,10472943037.03223
DALL,KANS,10960443091.2711
DALL,TULS,2881458432.25889
DALL3,DALL,15661452269.918901
DENV,ELPA,675816414.8155551
DENV,KANS,36473144266.5633
DENV,SALT,63991220749.653305
ELPA,DENV,541869342.794444
ELPA,HOUS,8450265325.87778
ELPA,LOSA,6173069028.34111
ELPA,TUCS,970132328.342222
EQCH,CHIC,58732971710.01
EQCH,CLEV,41500564438.8011
EQCH,MINN,2499347500.86556
EQCH,STAR,19687432330.43329
EQCH,TOLE2,1078227223.66333
FARG,MINN,244018860.61
FARG,SEAT,4349723348.38
HART2,ALBA,1743720018.11889
HART2,BOST2,7683047046.05222
HART2,NEWY32AOA,19979086617.7667
HOLY,ALBA,1707617868.89556
HOLY,BOST2,56963.1255555555
HOUH,HOUS,4598724641.47667
HOUH,PENS,1319196935.43
HOUS,DALL,7091599375.95778
HOUS,ELPA,6493923722.377776
HOUS,HOUH,6587247199.42222
HOUS,JCSN,1394433538.13222
HOUS,NASH,5347616820.27667
INDI,CHIC,473986407.384444
INDI,CINC,693585864.724444
JACK,ATLA,5069192368.25333
JACK,PENS,2853483841.95444
JCSN,HOUS,43431014.81
JCSN,NASH,466809.434444444
KANS,CHIC,36808588591.1978
KANS,DALL,13539258023.1511
KANS,DENV,63783875446.2889
KANS,MINN,55509823.7522222
KANS,TULS,7452792519.14555
LASV,LOSA,2065014552.72
LASV,SALT,161204789.092222
LOSA,ELPA,6780791409.28666
LOSA,LASV,1623198674.22444
LOSA,LOSA2,34898065806.704346
LOSA,PHOE,2245544562.71889
LOSA,SALT,12302861809.1489
LOSA,SUNN,5266116123.87111
LOSA2,LOSA,7896206425.873321
LOUI,CINC,460430.535555556
LOUI,NASH,71762666.0566667
MINN,EQCH,4153319700.28667
MINN,FARG,4349735821.28111
MINN,KANS,174977112.49
MINN,MISS,97962541.0499999
MISS,MINN,24925437.8555556
MISS,SEAT,427548462.215556
NASH,ATLA,4809503351.72889
NASH,CINC,4628594249.43333
NASH,HOUS,5346463744.62334
NASH,JCSN,169172.352222222
NASH,LOUI,84246583.2411111
NEWY32AOA,ASHB,43178846588.1656
NEWY32AOA,CLEV,56430.2
NEWY32AOA,HART2,7983644401.97221
NEWY32AOA,PHIL,2112120885.58111
PENS,HOUH,2853441370.33778
PENS,JACK,1208051682.28333
PHIL,ASHB,14182438970.18
PHIL,NEWY32AOA,81958524.8066667
PHOE,LOSA,703593961.398888
PHOE,TUCS,461317118.02
PITT,ASHB,4229679739.14444
PITT,CLEV,1481766639.56778
PORT,SACR,940724040.261111
PORT,SEAT,759338442.347777
RALE,ASHB,25626547631.8089
RALE,CHAR,2456246639.32667
SACR,PORT,100691772.258889
SACR,SALT,6032666503.79111
SACR,SEAT,3447771021.26222
SACR,SUNN,18634503814.20108
SALT,BOIS,560158563.407778
SALT,DENV,25142866873.67886
SALT,LASV,1754943846.2
SALT,LOSA,41818949889.2567
SALT,SACR,11083564182.9244
SALT,SEAT,26734921526.4889
SANJ,SUNN,6760185318.73
SEAT,BOIS,70276.2055555556
SEAT,FARG,248029737.431111
SEAT,MISS,609716956.794445
SEAT,PORT,1692428591.67667
SEAT,SACR,3086400795.50667
SEAT,SALT,7675486179.16777
STAR,CHIC,15765704871.5444
STAR,EQCH,25100382768.931152
SUNN,LOSA,7194803434.49333
SUNN,SACR,8465767161.08222
SUNN,SANJ,14163198269.86781
TOLE2,CLEV,929078090.156667
TOLE2,EQCH,4644229586.42111
TUCS,ELPA,2211212679.13
TUCS,PHOE,520646609.58
TULS,DALL,1349037285.14889
TULS,KANS,11176140117.6211
WASH,ASHB,40349374485.98335
