source_id,target_id,throughput
ALBA,BOST,73401551.9171042
ALBA,CLEV,10391642284.821
ALBA,HART2,1155222546.96143
ALBA,HOLY,294189796.417383
ASHB,ATLA,5180189151.56194
ASHB,CLEV,66309566789.124
ASHB,NEWY32AOA,32712299226.4167
ASHB,PHIL,14773897685.2556
ASHB,PITT,9960759022.83889
ASHB,RALE,18937842543.1589
ASHB,WASH,22681493996.5561
ATLA,ASHB,14039328224.1958
ATLA,CHAR,1426973782.64141
ATLA,JACK,4684431316.33438
ATLA,NASH,3471002534.98598
BOIS,SALT,1350795867.94422
BOIS,SEAT,92049462.6561685
BOST,ALBA,319366483.158856
BOST,BOST2,2151736018.52035
BOST2,BOST,5351154893.11981
BOST2,HART2,17216838251.0927
BOST2,HOLY,57188.1946280498
CHAR,ATLA,1685848845.95333
CHAR,RALE,13976366570.3333
CHIC,CINC,13132123616.8105
CHIC,EQCH,39687492434.3437
CHIC,INDI,4319207274.26262
CHIC,KANS,74372483772.2737
CHIC,STAR,8314986246.0395
CINC,CHIC,6339506484.14342
CINC,CLEV,14544331994.774
CINC,INDI,3463890572.20732
CINC,LOUI,224761.787539257
CINC,NASH,15270011644.7217
CLEV,ALBA,17990875411.674
CLEV,ASHB,35099584963.5125
CLEV,CINC,15694958819.4678
CLEV,EQCH,67886395446.868904
CLEV,NEWY32AOA,57064.1688888889
CLEV,PITT,1257979753.63
CLEV,TOLE2,883741357.262858
DALL,DALL3,13310877798.619709
DALL,HOUS,9498523170.24628
DALL,KANS,17490415855.6644
DALL,TULS,2405849782.03
DALL3,DALL,18518908259.1172
DENV,ELPA,1343413415.676726
DENV,KANS,42740458522.1159
DENV,SALT,68413449834.3026
ELPA,DENV,243794845.7324723
ELPA,HOUS,4703524360.383595
ELPA,LOSA,4346087077.95385
ELPA,TUCS,1592758393.11333
EQCH,CHIC,75715578956.5975
EQCH,CLEV,55488976899.3331
EQCH,MINN,1942327003.223022
EQCH,STAR,22363379420.88137
EQCH,TOLE2,1938120146.25333
FARG,MINN,0.0
FARG,SEAT,0.0
HART2,ALBA,1418861820.57333
HART2,BOST2,13163133031.3156
HART2,NEWY32AOA,26297821145.21
HOLY,ALBA,1141590131.96
HOLY,BOST2,56956.4422222222
HOUH,HOUS,20568848823.9045
HOUH,PENS,1209809960.46111
HOUS,DALL,8870258833.61777
HOUS,ELPA,4601648936.301112
HOUS,HOUH,5782582412.54444
HOUS,JCSN,1782782271.41
HOUS,NASH,16127728345.8144
INDI,CHIC,1301037636.56111
INDI,CINC,107450148.424445
JACK,ATLA,4400410166.11222
JACK,PENS,2629465891.00667
JCSN,HOUS,39250944.0685064
JCSN,NASH,463973.010382514
KANS,CHIC,47338846408.5233
KANS,DALL,15003757665.5497
KANS,DENV,69275104429.015
KANS,MINN,357241374.605296
KANS,TULS,4281399811.37511
LASV,LOSA,351893169.630457
LASV,SALT,66589039.8092679
LOSA,ELPA,3267408846.02074
LOSA,LASV,1505163572.72135
LOSA,LOSA2,29463289403.266438
LOSA,PHOE,1686227292.98805
LOSA,SALT,10138107331.7924
LOSA,SUNN,4943877941.066811
LOSA2,LOSA,6814128273.15223
LOUI,CINC,521478.602045351
LOUI,NASH,73318094.7016756
MINN,EQCH,1797614049.3755598
MINN,FARG,2497075760.00889
MINN,KANS,228643105.3
MINN,MISS,113678192.594444
MISS,MINN,12967874.8033333
MISS,SEAT,299452125.056667
NASH,ATLA,2868294977.752225
NASH,CINC,15937431448.0189
NASH,HOUS,3011613137.04333
NASH,JCSN,167335.032222222
NASH,LOUI,96632331.0633333
NEWY32AOA,ASHB,45932613083.0833
NEWY32AOA,CLEV,56439.1511111111
NEWY32AOA,HART2,13897235315.1144
NEWY32AOA,PHIL,4753433276.08667
PENS,HOUH,2603030949.13732
PENS,JACK,1134541262.44932
PHIL,ASHB,15013101861.4756
PHIL,NEWY32AOA,739468725.748889
PHOE,LOSA,1558356700.8115
PHOE,TUCS,160534500.01424
PITT,ASHB,8625908451.7151
PITT,CLEV,1319900761.36419
PORT,SACR,117501226.448889
PORT,SEAT,978431653.196667
RALE,ASHB,21600153431.2397
RALE,CHAR,4339332484.36589
SACR,PORT,100888022.841111
SACR,SALT,6353580702.04111
SACR,SEAT,2629530192.56555
SACR,SUNN,13074140817.849998
SALT,BOIS,591916089.271111
SALT,DENV,24479031117.588913
SALT,LASV,1103312131.92222
SALT,LOSA,34474442279.6144
SALT,SACR,6312420217.13
SALT,SEAT,30095604771.3245
SANJ,SUNN,7197694127.169943
SEAT,BOIS,67039.5355555555
SEAT,FARG,0.0
SEAT,MISS,309898502.944444
SEAT,PORT,1298089392.67
SEAT,SACR,4393534177.53222
SEAT,SALT,8593919375.39111
STAR,CHIC,13592991641.1956
STAR,EQCH,34557253414.4589
SUNN,LOSA,8179218406.76
SUNN,SACR,9439301222.50889
SUNN,SANJ,6702014633.61223
TOLE2,CLEV,1675459888.54111
TOLE2,EQCH,5207837144.84333
TUCS,ELPA,1673356520.71445
TUCS,PHOE,680745128.903334
TULS,DALL,2184240891.34667
TULS,KANS,5163439429.30111
WASH,ASHB,59361446904.630035
