source_id,target_id,throughput
ALBA,BOST,140878568.07
ALBA,CLEV,13462245454.7833
ALBA,HART2,1701932966.31111
ALBA,HOLY,790630371.615556
ASHB,ATLA,9205391310.78111
ASHB,CLEV,132578745548.7449
ASHB,NEWY32AOA,46899707967.9211
ASHB,PHIL,29436207524.6289
ASHB,PITT,8017117953.34667
ASHB,RALE,52416818353.7378
ASHB,WASH,55888021099.4367
ATLA,ASHB,42167560187.8989
ATLA,CHAR,2559926857.82222
ATLA,JACK,7805625620.96222
ATLA,NASH,10629385192.853329
BOIS,SALT,1526021716.17111
BOIS,SEAT,208412392.874445
BOST,ALBA,381706524.751111
BOST,BOST2,3440520374.74556
BOST2,BOST,10333398200.4933
BOST2,HART2,16473877724.2156
BOST2,HOLY,57061.84
CHAR,ATLA,1429522915.64445
CHAR,RALE,30079018975.76
CHIC,CINC,35815564101.9289
CHIC,EQCH,103252214295.7888
CHIC,INDI,10507829661.0278
CHIC,KANS,144931450125.8456
CHIC,STAR,10505279076.1256
CINC,CHIC,15329863656.2189
CINC,CLEV,7025762661.47111
CINC,INDI,6707533536.05445
CINC,LOUI,594451408.927777
CINC,NASH,44980904994.1267
CLEV,ALBA,8339031259.05
CLEV,ASHB,70313725073.20999
CLEV,CINC,45928658734.7778
CLEV,EQCH,114042392799.45331
CLEV,NEWY32AOA,57042.9677777778
CLEV,PITT,8073456408.60556
CLEV,TOLE2,1559744159.62778
DALL,DALL3,26775583562.62114
DALL,HOUS,37077039811.4211
DALL,KANS,70497339388.6844
DALL,TULS,8730700693.73778
DALL3,DALL,76448999241.65889
DENV,ELPA,1810829769.324442
DENV,KANS,70906644004.9366
DENV,SALT,108333221847.0167
ELPA,DENV,548670247.657778
ELPA,HOUS,10078950549.32
ELPA,LOSA,18503737182.0611
ELPA,TUCS,3473552117.75778
EQCH,CHIC,155529490282.9378
EQCH,CLEV,94309407474.8411
EQCH,MINN,5278909955.838886
EQCH,STAR,61192717250.90446
EQCH,TOLE2,3754249224.57889
FARG,MINN,856566285.473334
FARG,SEAT,2602168342.82333
HART2,ALBA,2484011779.79222
HART2,BOST2,18454031089.5022
HART2,NEWY32AOA,32102465353.5567
HOLY,ALBA,1502169072.36111
HOLY,BOST2,56956.0188888889
HOUH,HOUS,45370332614.7267
HOUH,PENS,7037274227.65889
HOUS,DALL,36332343853.07
HOUS,ELPA,20801411297.9967
HOUS,HOUH,15802513390.0478
HOUS,JCSN,6050481159.23556
HOUS,NASH,9944627203.22777
INDI,CHIC,2276091783.07667
INDI,CINC,704129486.944444
JACK,ATLA,14846566798.1055
JACK,PENS,5485015307.26444
JCSN,HOUS,541485810.247778
JCSN,NASH,529930.288888889
KANS,CHIC,108050405681.2067
KANS,DALL,31319475862.7878
KANS,DENV,111982895870.78671
KANS,MINN,485423065.806667
KANS,TULS,15813209576.6722
LASV,LOSA,2145386448.58
LASV,SALT,276654677.428889
LOSA,ELPA,9720850918.1
LOSA,LASV,13639811261.5133
LOSA,LOSA2,31186164336.7467
LOSA,PHOE,13963109926.7322
LOSA,SALT,27182325600.9733
LOSA,SUNN,11097721599.05888
LOSA2,LOSA,40137954256.53662
LOUI,CINC,426559506.666667
LOUI,NASH,100559174.76
MINN,EQCH,6312276678.488891
MINN,FARG,2602231059.68444
MINN,KANS,103666105.497778
MINN,MISS,432806389.417778
MISS,MINN,25755702.97
MISS,SEAT,536497609.533333
NASH,ATLA,4939662668.76222
NASH,CINC,10921216979.0833
NASH,HOUS,5574313838.55
NASH,JCSN,173361.191111111
NASH,LOUI,432898914.726667
NEWY32AOA,ASHB,82588571474.6744
NEWY32AOA,CLEV,56422.1133333333
NEWY32AOA,HART2,19263060049.5444
NEWY32AOA,PHIL,10348663094.2889
PENS,HOUH,5518638966.13667
PENS,JACK,6800340246.89778
PHIL,ASHB,17716183726.0955
PHIL,NEWY32AOA,1100438727.17
PHOE,LOSA,1814718115.37333
PHOE,TUCS,356652345.592222
PITT,ASHB,12035289521.9944
PITT,CLEV,2251531440.37778
PORT,SACR,381343922.473333
PORT,SEAT,1201409949.23444
RALE,ASHB,40855791280.1033
RALE,CHAR,13821168371.5133
SACR,PORT,502442207.911111
SACR,SALT,15651187580.8678
SACR,SEAT,12368962319.8722
SACR,SUNN,23388201085.51442
SALT,BOIS,2152402483.59556
SALT,DENV,52448949553.7944
SALT,LASV,4877562988.92222
SALT,LOSA,55711687831.4378
SALT,SACR,14728681473.4411
SALT,SEAT,37794017863.6356
SANJ,SUNN,37969674095.09778
SEAT,BOIS,69588.1177777778
SEAT,FARG,862589105.852223
SEAT,MISS,1336603609.30222
SEAT,PORT,2579367207.84556
SEAT,SACR,3695329731.44333
SEAT,SALT,22037140563.8367
STAR,CHIC,25136699209.5944
STAR,EQCH,47187754762.099976
SUNN,LOSA,18731560730.654408
SUNN,SACR,33739476644.2911
SUNN,SANJ,14960433334.11555
TOLE2,CLEV,2272491974.07556
TOLE2,EQCH,4873957238.32666
TUCS,ELPA,1047771566.11556
TUCS,PHOE,2166193588.59222
TULS,DALL,2517493348.98889
TULS,KANS,8489007880.05666
WASH,ASHB,57781605061.42337
