source_id,target_id,throughput
ALBA,BOST,90196950.5595222
ALBA,CLEV,12943947372.7575
ALBA,HART2,1426379376.55898
ALBA,HOLY,544804644.264715
ASHB,ATLA,10838623931.6431
ASHB,CLEV,98741170685.57706
ASHB,NEWY32AOA,38310043946.3063
ASHB,PHIL,26609824701.9593
ASHB,PITT,7953373350.43139
ASHB,RALE,38325879593.9965
ASHB,WASH,61727412815.6754
ATLA,ASHB,46306862321.9711
ATLA,CHAR,4694620664.87666
ATLA,JACK,9035507620.18333
ATLA,NASH,15542188742.85268
BOIS,SALT,3031621370.31273
BOIS,SEAT,350993678.176471
BOST,ALBA,265172147.454861
BOST,BOST2,3689552686.77326
BOST2,BOST,9984596995.61333
BOST2,HART2,15152322132.0667
BOST2,HOLY,56837.7922222222
CHAR,ATLA,5582389182.88
CHAR,RALE,24131707135.8144
CHIC,CINC,31831426109.2067
CHIC,EQCH,45257406239.895996
CHIC,INDI,8287636596.90836
CHIC,KANS,65635369206.02619
CHIC,STAR,6818217971.84556
CINC,CHIC,7748392244.25324
CINC,CLEV,47097473799.4378
CINC,INDI,8232374936.51888
CINC,LOUI,206679.381348398
CINC,NASH,86266918509.3721
CLEV,ALBA,8174817348.54778
CLEV,ASHB,65424444995.9933
CLEV,CINC,82027461575.3089
CLEV,EQCH,40026471614.414505
CLEV,NEWY32AOA,56823.9966666666
CLEV,PITT,7280337880.38667
CLEV,TOLE2,1304087774.02333
DALL,DALL3,26711098714.161346
DALL,HOUS,73062414299.8541
DALL,KANS,98180915022.4707
DALL,TULS,9143061077.29902
DALL3,DALL,77607390899.95845
DENV,ELPA,41208728725.0835
DENV,KANS,0.0
DENV,SALT,35686829088.47522
ELPA,DENV,45609267359.81561
ELPA,HOUS,124690547126.50888
ELPA,LOSA,62916449024.1756
ELPA,TUCS,6494457737.80389
EQCH,CHIC,85977374911.9645
EQCH,CLEV,45748816416.09
EQCH,MINN,6033168927.817774
EQCH,STAR,64609681265.869995
EQCH,TOLE2,3121172179.37778
FARG,MINN,1193136003.68556
FARG,SEAT,3423831365.80667
HART2,ALBA,5958457950.12
HART2,BOST2,17022835922.3478
HART2,NEWY32AOA,27621692337.0767
HOLY,ALBA,1247974491.20314
HOLY,BOST2,56938.0299376947
HOUH,HOUS,12736452080.9238
HOUH,PENS,7839081253.48252
HOUS,DALL,70919326356.94347
HOUS,ELPA,114438238113.2427
HOUS,HOUH,18772551947.8609
HOUS,JCSN,5157022547.10556
HOUS,NASH,56673480210.5174
INDI,CHIC,1294372431.13667
INDI,CINC,1308575156.52111
JACK,ATLA,8677916128.8217
JACK,PENS,4070253093.03246
JCSN,HOUS,558149232.632908
JCSN,NASH,526312.303383167
KANS,CHIC,78773799382.62306
KANS,DALL,53392293277.9555
KANS,DENV,0.0
KANS,MINN,303460488.829781
KANS,TULS,14496079308.0167
LASV,LOSA,3152159484.98454
LASV,SALT,151673150.710337
LOSA,ELPA,82201999896.7311
LOSA,LASV,20979696736.7089
LOSA,LOSA2,31843219816.635544
LOSA,PHOE,22216212910.7656
LOSA,SALT,16849510034.7934
LOSA,SUNN,22054232538.44319
LOSA2,LOSA,64374133371.160706
LOUI,CINC,468370.643065028
LOUI,NASH,2826664732.97178
MINN,EQCH,5411287176.76567
MINN,FARG,3430257277.67264
MINN,KANS,82908739.6039979
MINN,MISS,759048840.426739
MISS,MINN,47468158.0576164
MISS,SEAT,713455904.175591
NASH,ATLA,7242577809.922331
NASH,CINC,52790596884.339
NASH,HOUS,65080846556.5257
NASH,JCSN,173727.12364486
NASH,LOUI,785525523.372341
NEWY32AOA,ASHB,70030057223.6633
NEWY32AOA,CLEV,56228.02
NEWY32AOA,HART2,17812360816.9867
NEWY32AOA,PHIL,11346743196.5244
PENS,HOUH,4094184864.99111
PENS,JACK,7792700176.87778
PHIL,ASHB,15287886330.2111
PHIL,NEWY32AOA,642401614.085556
PHOE,LOSA,2743020366.3876
PHOE,TUCS,257260522.472959
PITT,ASHB,11457025458.4184
PITT,CLEV,2393050094.69292
PORT,SACR,637530133.26
PORT,SEAT,1135801470.79222
RALE,ASHB,27713294091.9444
RALE,CHAR,11141558837.3644
SACR,PORT,3886195477.66837
SACR,SALT,7564390111.28346
SACR,SEAT,16792930606.7278
SACR,SUNN,15522516354.255749
SALT,BOIS,2107914583.56556
SALT,DENV,28624730794.89331
SALT,LASV,2787589531.48556
SALT,LOSA,7895233104.66778
SALT,SACR,1087437711.60444
SALT,SEAT,32390786486.3722
SANJ,SUNN,41926797489.98891
SEAT,BOIS,95559.818556594
SEAT,FARG,1199563454.26444
SEAT,MISS,2193291222.30667
SEAT,PORT,4656974704.91333
SEAT,SACR,5922959320.69556
SEAT,SALT,22897894279.41
STAR,CHIC,21214839170.2244
STAR,EQCH,35675458493.30445
SUNN,LOSA,33408000505.74334
SUNN,SACR,35041599338.1811
SUNN,SANJ,18154555271.03889
TOLE2,CLEV,2103721447.47671
TOLE2,EQCH,5809941061.67627
TUCS,ELPA,2461519755.81444
TUCS,PHOE,3764821948.66556
TULS,DALL,6230996408.37826
TULS,KANS,4725008027.08829
WASH,ASHB,47607946962.08897
