source_id,target_id,throughput
ALBA,BOST,132041017.141111
ALBA,CLEV,9175868925.30111
ALBA,HART2,1997861004.88111
ALBA,HOLY,632645887.063333
ASHB,ATLA,12710994197.34
ASHB,CLEV,123092774278.07649
ASHB,NEWY32AOA,45480466798.2078
ASHB,PHIL,31401961087.2455
ASHB,PITT,6917061173.56223
ASHB,RALE,53814867602.6555
ASHB,WASH,45256650421.370026
ATLA,ASHB,32860615480.4389
ATLA,CHAR,3636056274.70889
ATLA,JACK,9569786926.04111
ATLA,NASH,11523951294.96111
BOIS,SALT,5554769735.75
BOIS,SEAT,306961322.943333
BOST,ALBA,311696020.566667
BOST,BOST2,4032128679.58778
BOST2,BOST,11759099064.8545
BOST2,HART2,17092732852.3211
BOST2,HOLY,57054.3811111111
CHAR,ATLA,4993226236.23222
CHAR,RALE,27052227624.2844
CHIC,CINC,39522972010.9278
CHIC,EQCH,50368683108.908806
CHIC,INDI,9596115924.82222
CHIC,KANS,68696462227.32776
CHIC,STAR,6678408669.75111
CINC,CHIC,6252309791.85778
CINC,CLEV,43269646574.5878
CINC,INDI,9561127007.27667
CINC,LOUI,203402.911111111
CINC,NASH,98194791190.3856
CLEV,ALBA,7894924232.24
CLEV,ASHB,64114614471.3723
CLEV,CINC,97244238656.2211
CLEV,EQCH,44709092024.036606
CLEV,NEWY32AOA,57048.9844444444
CLEV,PITT,10331483809.45
CLEV,TOLE2,1681392707.23889
DALL,DALL3,27234139987.936623
DALL,HOUS,75578781275.4878
DALL,KANS,73388935263.1522
DALL,TULS,13151351538.4156
DALL3,DALL,86637790428.57228
DENV,ELPA,44883091086.41887
DENV,KANS,0.0
DENV,SALT,41469955565.55337
ELPA,DENV,46482683084.46778
ELPA,HOUS,91621439770.20558
ELPA,LOSA,72966349987.2689
ELPA,TUCS,6204843209.99444
EQCH,CHIC,96971674545.6478
EQCH,CLEV,52056549097.3855
EQCH,MINN,5791685447.607781
EQCH,STAR,60939298240.39669
EQCH,TOLE2,3589534788.62778
FARG,MINN,857661064.238889
FARG,SEAT,2886945500.72778
HART2,ALBA,2113610475.78222
HART2,BOST2,20988774499.4978
HART2,NEWY32AOA,32879210283.1422
HOLY,ALBA,1397215399.53
HOLY,BOST2,56955.4122222222
HOUH,HOUS,21176535900.5111
HOUH,PENS,6268356029.28222
HOUS,DALL,44486432448.03778
HOUS,ELPA,124856489330.33968
HOUS,HOUH,17792570607.6411
HOUS,JCSN,5462043810.44778
HOUS,NASH,52018652192.9522
INDI,CHIC,1819977532.73889
INDI,CINC,1383654259.41778
JACK,ATLA,12047301002.8644
JACK,PENS,4779255703.71333
JCSN,HOUS,585869285.407778
JCSN,NASH,533409.108888889
KANS,CHIC,54913084081.99774
KANS,DALL,56318994368.5655
KANS,DENV,0.0
KANS,MINN,284849367.393333
KANS,TULS,14450176164.7511
LASV,LOSA,2622429857.74445
LASV,SALT,149470501.003333
LOSA,ELPA,45452213856.2911
LOSA,LASV,21473791547.5333
LOSA,LOSA2,32762861253.026672
LOSA,PHOE,18025797748.1011
LOSA,SALT,11452970844.1167
LOSA,SUNN,19628425521.9778
LOSA2,LOSA,54024946642.9655
LOUI,CINC,479318.178888889
LOUI,NASH,2440843415.19111
MINN,EQCH,5158047778.639999
MINN,FARG,2887005091.24222
MINN,KANS,84138642.2922222
MINN,MISS,516737144.495555
MISS,MINN,41142774.9355556
MISS,SEAT,552499675.036667
NASH,ATLA,6527804015.39666
NASH,CINC,45608009389.6444
NASH,HOUS,67473928674.2322
NASH,JCSN,171902.203333333
NASH,LOUI,1046975068.97
NEWY32AOA,ASHB,83926207139.0877
NEWY32AOA,CLEV,56433.56
NEWY32AOA,HART2,21777352403.9422
NEWY32AOA,PHIL,11480822771.1111
PENS,HOUH,4800977897.61555
PENS,JACK,6205472639.55222
PHIL,ASHB,19945060391.4822
PHIL,NEWY32AOA,589149873.844445
PHOE,LOSA,2716047970.59667
PHOE,TUCS,472017879.116666
PITT,ASHB,11143111558.8733
PITT,CLEV,2281253291.54889
PORT,SACR,634983830.991111
PORT,SEAT,1029743704.13889
RALE,ASHB,32350429007.4855
RALE,CHAR,14232193271.1478
SACR,PORT,3728530762.35
SACR,SALT,8253974679.05
SACR,SEAT,16853345798.5333
SACR,SUNN,14479998645.369999
SALT,BOIS,1999125323.16778
SALT,DENV,29280904710.87551
SALT,LASV,2813190301.37778
SALT,LOSA,8208947996.43888
SALT,SACR,1190624779.74667
SALT,SEAT,37897108311.2011
SANJ,SUNN,44532506439.50893
SEAT,BOIS,95067.5022222222
SEAT,FARG,863603729.171111
SEAT,MISS,1833139557.40222
SEAT,PORT,3842390635.80222
SEAT,SACR,5658513811.63333
SEAT,SALT,23166233256.7567
STAR,CHIC,23197115967.6122
STAR,EQCH,34713994820.20445
SUNN,LOSA,30688129358.530003
SUNN,SACR,35634239962.7977
SUNN,SANJ,17403270374.68445
TOLE2,CLEV,2155465398.38778
TOLE2,EQCH,5705636492.13445
TUCS,ELPA,2653055860.23
TUCS,PHOE,3592753038.57222
TULS,DALL,5973063223.72444
TULS,KANS,4392559044.95222
WASH,ASHB,57389509869.06669
