source_id,target_id,throughput
ALBA,BOST,77802446.72836
ALBA,CLEV,10100889423.7411
ALBA,HART2,1492857807.16342
ALBA,HOLY,1352753699.7547
ASHB,ATLA,3834455332.93773
ASHB,CLEV,82667024993.09909
ASHB,NEWY32AOA,33882931074.4106
ASHB,PHIL,18249372066.7549
ASHB,PITT,4352807312.75232
ASHB,RALE,33367405822.1427
ASHB,WASH,33114782443.76394
ATLA,ASHB,22245602431.4087
ATLA,CHAR,1969617397.21887
ATLA,JACK,7865696974.46907
ATLA,NASH,5052763980.270121
BOIS,SALT,1024582974.3538
BOIS,SEAT,76985364.3543423
BOST,ALBA,267228890.683287
BOST,BOST2,2632437985.91125
BOST2,BOST,7883485973.33357
BOST2,HART2,27181047180.5302
BOST2,HOLY,57032.1594692507
CHAR,ATLA,1425827311.64222
CHAR,RALE,28815189407.5333
CHIC,CINC,26641822643.2585
CHIC,EQCH,65654668940.5512
CHIC,INDI,7081360850.45555
CHIC,KANS,84351034468.1401
CHIC,STAR,7720198378.95324
CINC,CHIC,13187478889.2648
CINC,CLEV,4561587363.92135
CINC,INDI,3574111822.92083
CINC,LOUI,235979.610910793
CINC,NASH,23060521444.0426
CLEV,ALBA,28822772394.7175
CLEV,ASHB,36482920446.726
CLEV,CINC,22869127939.9459
CLEV,EQCH,83902729951.0583
CLEV,NEWY32AOA,57126.7650816029
CLEV,PITT,3897899631.06567
CLEV,TOLE2,997507438.224195
DALL,DALL3,14208255983.31746
DALL,HOUS,13858280721.213459
DALL,KANS,27565110911.9797
DALL,TULS,4768218541.44513
DALL3,DALL,28784185852.81178
DENV,ELPA,411670465.70256495
DENV,KANS,53326503133.9833
DENV,SALT,83411079379.7592
ELPA,DENV,553279950.45416
ELPA,HOUS,4233178260.560358
ELPA,LOSA,6112320927.69956
ELPA,TUCS,666022565.890395
EQCH,CHIC,99662090436.1564
EQCH,CLEV,75524936312.2459
EQCH,MINN,2276382281.41416
EQCH,STAR,27129286360.25649
EQCH,TOLE2,2672764836.39556
FARG,MINN,0.0
FARG,SEAT,0.0
HART2,ALBA,2136334047.52667
HART2,BOST2,19805645874.6522
HART2,NEWY32AOA,36081980892.5722
HOLY,ALBA,1133412207.65778
HOLY,BOST2,57057.4588888889
HOUH,HOUS,6678158694.43889
HOUH,PENS,2004650029.89111
HOUS,DALL,6714423074.67186
HOUS,ELPA,6477701738.380711
HOUS,HOUH,5304357320.43616
HOUS,JCSN,2146766588.21556
HOUS,NASH,6287792408.57288
INDI,CHIC,1746372102.73107
INDI,CINC,50861811.9638418
JACK,ATLA,6790599915.87797
JACK,PENS,3243811227.10961
JCSN,HOUS,79861805.2968709
JCSN,NASH,833364680.402396
KANS,CHIC,68044794654.49721
KANS,DALL,13988092677.0063
KANS,DENV,78175114827.0014
KANS,MINN,184332382.204869
KANS,TULS,7451731092.60614
LASV,LOSA,329366392.462928
LASV,SALT,97574235.9494035
LOSA,ELPA,3927817465.25932
LOSA,LASV,2022453067.52043
LOSA,LOSA2,21463047706.61202
LOSA,PHOE,2072967733.86319
LOSA,SALT,24523750635.2891
LOSA,SUNN,4419645087.231279
LOSA2,LOSA,8850139759.85108
LOUI,CINC,551306.759431784
LOUI,NASH,102120920.844214
MINN,EQCH,2316006876.105284
MINN,FARG,1802716974.70415
MINN,KANS,109112481.777306
MINN,MISS,83644641.5181443
MISS,MINN,11081907.0672463
MISS,SEAT,267888890.028706
NASH,ATLA,6341351168.91096
NASH,CINC,7778682379.64157
NASH,HOUS,3518872069.8427
NASH,JCSN,560387119.176855
NASH,LOUI,175536177.183517
NEWY32AOA,ASHB,54445600939.696
NEWY32AOA,CLEV,56620.3568253969
NEWY32AOA,HART2,21003559488.1236
NEWY32AOA,PHIL,6660736498.3547
PENS,HOUH,3247807665.12782
PENS,JACK,1870800189.20956
PHIL,ASHB,18780087242.419
PHIL,NEWY32AOA,253641376.168269
PHOE,LOSA,672193142.248889
PHOE,TUCS,375834228.124444
PITT,ASHB,8935891074.15702
PITT,CLEV,1322917949.18006
PORT,SACR,97746902.719774
PORT,SEAT,928338516.651978
RALE,ASHB,36463499119.8102
RALE,CHAR,7708868677.53446
SACR,PORT,65209903.7388889
SACR,SALT,6482693928.70333
SACR,SEAT,2037159955.95667
SACR,SUNN,12211054377.84774
SALT,BOIS,489069287.79096
SALT,DENV,40235741889.435
SALT,LASV,978478249.957062
SALT,LOSA,44251625962.2565
SALT,SACR,8252938959.76158
SALT,SEAT,35175727636.5254
SANJ,SUNN,7044010496.528049
SEAT,BOIS,65310005.5299998
SEAT,FARG,0.0
SEAT,MISS,330092042.124445
SEAT,PORT,1726492326.94778
SEAT,SACR,1026260300.62444
SEAT,SALT,10053186354.69
STAR,CHIC,10593170530.49
STAR,EQCH,31004606729.102234
SUNN,LOSA,5072607973.367777
SUNN,SACR,8622028584.31556
SUNN,SANJ,8259191805.472227
TOLE2,CLEV,2208031553.04556
TOLE2,EQCH,4902565284.46334
TUCS,ELPA,820476646.102222
TUCS,PHOE,551293467.365555
TULS,DALL,1652997345.54111
TULS,KANS,4959594820.15556
WASH,ASHB,46487860525.55191
