source_id,target_id,throughput
ALBA,BOST,53137417.5911111
ALBA,CLEV,12570979829.4811
ALBA,HART2,1407018382.20778
ALBA,HOLY,786509004.082222
ASHB,ATLA,3638051461.77667
ASHB,CLEV,64490030004.259995
ASHB,NEWY32AOA,23103847664.9689
ASHB,PHIL,14439636184.8033
ASHB,PITT,3173424878.12444
ASHB,RALE,14277109708.3855
ASHB,WASH,25666484262.915573
ATLA,ASHB,22857541298.2144
ATLA,CHAR,1213730826.07111
ATLA,JACK,11660043608.7211
ATLA,NASH,3855635007.21334
BOIS,SALT,1314924391.88444
BOIS,SEAT,256293691.836667
BOST,ALBA,217347110.556667
BOST,BOST2,1758457793.72333
BOST2,BOST,3975922163.10556
BOST2,HART2,11774579069.83
BOST2,HOLY,57052.0377777778
CHAR,ATLA,1415113493.3
CHAR,RALE,12316986273.6267
CHIC,CINC,13716522612.2089
CHIC,EQCH,50278021456.34779
CHIC,INDI,3474768666.29333
CHIC,KANS,76010335355.3078
CHIC,STAR,9770635112.03111
CINC,CHIC,6512652739.24222
CINC,CLEV,3484064249.16111
CINC,INDI,3660815482.60556
CINC,LOUI,294056.865555556
CINC,NASH,15105585752.6333
CLEV,ALBA,20154359031.4745
CLEV,ASHB,31657596874.416702
CLEV,CINC,15568612844.7367
CLEV,EQCH,69568655385.8756
CLEV,NEWY32AOA,57050.85
CLEV,PITT,1586915253.26333
CLEV,TOLE2,871037713.952222
DALL,DALL3,12270688708.01222
DALL,HOUS,13034260380.12667
DALL,KANS,18156130502.3267
DALL,TULS,1912417915.47667
DALL3,DALL,15989768059.205551
DENV,ELPA,1541144032.7211049
DENV,KANS,52615206221.1844
DENV,SALT,67403164249.0989
ELPA,DENV,262604486.00999948
ELPA,HOUS,5182132850.610001
ELPA,LOSA,4853565650.27445
ELPA,TUCS,1794547997.54111
EQCH,CHIC,75529998262.0812
EQCH,CLEV,52846518946.742195
EQCH,MINN,1345298903.2122278
EQCH,STAR,20908646701.14336
EQCH,TOLE2,1874301419.29667
FARG,MINN,188967052.14
FARG,SEAT,1889925534.78333
HART2,ALBA,1355419896.71444
HART2,BOST2,15476130591.6267
HART2,NEWY32AOA,20337841980.52
HOLY,ALBA,1145670252.60222
HOLY,BOST2,56962.8711111111
HOUH,HOUS,10970541289.8344
HOUH,PENS,1953473788.66334
HOUS,DALL,11301846663.76889
HOUS,ELPA,5169256855.875559
HOUS,HOUH,8343933371.85333
HOUS,JCSN,2098298395.50777
HOUS,NASH,4941948349.72889
INDI,CHIC,1065999376.29333
INDI,CINC,933556673.655556
JACK,ATLA,5904697799.83444
JACK,PENS,3371477105.18
JCSN,HOUS,56734036.2133334
JCSN,NASH,469363.45
KANS,CHIC,58580352080.5378
KANS,DALL,17351110523.5411
KANS,DENV,69414878974.3322
KANS,MINN,97367014.8788889
KANS,TULS,6770251941.06889
LASV,LOSA,330350823.614444
LASV,SALT,62167015.0188889
LOSA,ELPA,4752008567.3
LOSA,LASV,1313656716.69778
LOSA,LOSA2,34290001967.71889
LOSA,PHOE,2092517400.66111
LOSA,SALT,23419891972.2333
LOSA,SUNN,8113937001.51112
LOSA2,LOSA,7696183702.50666
LOUI,CINC,483923.128888889
LOUI,NASH,66401504.6944444
MINN,EQCH,1369843071.70222
MINN,FARG,1890009934.65667
MINN,KANS,133043027.744445
MINN,MISS,91554677.0055556
MISS,MINN,12395501.6755556
MISS,SEAT,207235145.998889
NASH,ATLA,10525307065.79332
NASH,CINC,4756607284.31556
NASH,HOUS,3298972953.33556
NASH,JCSN,174539.083333333
NASH,LOUI,560650272.291111
NEWY32AOA,ASHB,43893975981.6989
NEWY32AOA,CLEV,56425.3855555556
NEWY32AOA,HART2,18429170342.8211
NEWY32AOA,PHIL,3799337688.94
PENS,HOUH,3381173857.89333
PENS,JACK,1847026551.31222
PHIL,ASHB,13220544854.2011
PHIL,NEWY32AOA,514632533.501111
PHOE,LOSA,293452820.344444
PHOE,TUCS,219717896.213333
PITT,ASHB,6073252907.11
PITT,CLEV,1293052987.74667
PORT,SACR,120852830.052222
PORT,SEAT,913866332.224444
RALE,ASHB,17662663180.8833
RALE,CHAR,4100757119.93667
SACR,PORT,82019748.7377778
SACR,SALT,7312161393.86445
SACR,SEAT,3902459052.14445
SACR,SUNN,15901483370.91997
SALT,BOIS,664437390.635555
SALT,DENV,39133388013.7555
SALT,LASV,1854799720.29556
SALT,LOSA,39415725096.2022
SALT,SACR,8885577848.26333
SALT,SEAT,22729722037.5378
SANJ,SUNN,5935936091.267784
SEAT,BOIS,70423.5666666667
SEAT,FARG,190924776.103333
SEAT,MISS,294534266.91
SEAT,PORT,1443322737.70889
SEAT,SACR,3089066194.26333
SEAT,SALT,9321587015.98222
STAR,CHIC,15225593920.7322
STAR,EQCH,27173087545.26441
SUNN,LOSA,12434272672.15666
SUNN,SACR,10664634781.39666
SUNN,SANJ,6856698363.492219
TOLE2,CLEV,1659818863.19778
TOLE2,EQCH,3005070893.17111
TUCS,ELPA,693272664.161111
TUCS,PHOE,309390407.591111
TULS,DALL,1350530219.16222
TULS,KANS,5603919048.27333
WASH,ASHB,49573381718.09888
