source_id,target_id,throughput
ALBA,BOST,210925876.083333
ALBA,CLEV,19801394141.83
ALBA,HART2,2867557033.44889
ALBA,HOLY,1566143701.94889
ASHB,ATLA,9810676587.87557
ASHB,CLEV,103220085285.72049
ASHB,NEWY32AOA,35673494559.9864
ASHB,PHIL,35650839436.5283
ASHB,PITT,5785553637.00155
ASHB,RALE,31805831487.79
ASHB,WASH,49144284461.12871
ATLA,ASHB,29075588321.7956
ATLA,CHAR,2133877982.53682
ATLA,JACK,12363700685.8742
ATLA,NASH,6251901168.44981
BOIS,SALT,4792252658.69444
BOIS,SEAT,440506513.607778
BOST,ALBA,354316983.932897
BOST,BOST2,4052031661.23118
BOST2,BOST,11402022122.5618
BOST2,HART2,30531679492.5833
BOST2,HOLY,57231.0265616629
CHAR,ATLA,1380483999.93889
CHAR,RALE,30260341557.4556
CHIC,CINC,37285531353.3806
CHIC,EQCH,74653889348.1328
CHIC,INDI,10263128639.7867
CHIC,KANS,119921981529.8944
CHIC,STAR,17416733922.9196
CINC,CHIC,13360547238.5022
CINC,CLEV,5823852945.95667
CINC,INDI,6020624660.20444
CINC,LOUI,237002.402222222
CINC,NASH,41487454823.5511
CLEV,ALBA,27453310669.3227
CLEV,ASHB,49321324763.0735
CLEV,CINC,39852119853.1811
CLEV,EQCH,96216892643.94751
CLEV,NEWY32AOA,57026.4411111111
CLEV,PITT,6274285927.94111
CLEV,TOLE2,1992620622.24039
DALL,DALL3,25380423980.60798
DALL,HOUS,36358923996.2132
DALL,KANS,55762532213.5712
DALL,TULS,8473977496.12522
DALL3,DALL,83247125844.70995
DENV,ELPA,2477800914.26556
DENV,KANS,71738135626.7656
DENV,SALT,92501678771.56
ELPA,DENV,341581945.7655332
ELPA,HOUS,8384886859.83806
ELPA,LOSA,7600153753.97108
ELPA,TUCS,3200737593.52667
EQCH,CHIC,137560788348.6206
EQCH,CLEV,90251258421.7846
EQCH,MINN,7618073194.439585
EQCH,STAR,51091742669.04712
EQCH,TOLE2,5635871884.86666
FARG,MINN,0.0
FARG,SEAT,0.0
HART2,ALBA,2321006121.02556
HART2,BOST2,33746170433.8256
HART2,NEWY32AOA,45158504889.62
HOLY,ALBA,1546062043.59444
HOLY,BOST2,56955.9955555556
HOUH,HOUS,11941383966.16
HOUH,PENS,2843229420.84667
HOUS,DALL,14021534589.162231
HOUS,ELPA,9223710808.61
HOUS,HOUH,15275604831.0522
HOUS,JCSN,3372685448.61667
HOUS,NASH,8508446226.93334
INDI,CHIC,2182390387.86556
INDI,CINC,136748015.717778
JACK,ATLA,8388823512.44889
JACK,PENS,5083039683.67555
JCSN,HOUS,131922367.898962
JCSN,NASH,517552.16036384
KANS,CHIC,86859116006.46051
KANS,DALL,30881386077.3563
KANS,DENV,95376429481.3265
KANS,MINN,912672313.867742
KANS,TULS,13061252150.3622
LASV,LOSA,3517699351.13355
LASV,SALT,350079511.628632
LOSA,ELPA,6761312750.34222
LOSA,LASV,13804645350.5822
LOSA,LOSA2,37154069022.42835
LOSA,PHOE,17214712511.2104
LOSA,SALT,26504304036.322
LOSA,SUNN,9512792876.49288
LOSA2,LOSA,42791672203.298584
LOUI,CINC,504094.904444444
LOUI,NASH,126761859.472222
MINN,EQCH,4062401100.192221
MINN,FARG,758902189.561111
MINN,KANS,1027459326.79333
MINN,MISS,560106952.25
MISS,MINN,39218581.7153712
MISS,SEAT,849181939.276968
NASH,ATLA,9130123307.45526
NASH,CINC,8502868780.64333
NASH,HOUS,4612486533.3077
NASH,JCSN,172969.303333333
NASH,LOUI,960285965.539395
NEWY32AOA,ASHB,66007745812.1328
NEWY32AOA,CLEV,56486.7626453934
NEWY32AOA,HART2,34909681305.7267
NEWY32AOA,PHIL,11506566596.9385
PENS,HOUH,4826779528.11847
PENS,JACK,2754358056.02231
PHIL,ASHB,18937848529.68
PHIL,NEWY32AOA,824110087.331111
PHOE,LOSA,1702624414.95769
PHOE,TUCS,434905286.508163
PITT,ASHB,10152503024.7389
PITT,CLEV,2021234431.71445
PORT,SACR,320096753.535556
PORT,SEAT,1753023175.53624
RALE,ASHB,37163467708.8342
RALE,CHAR,7599705225.05484
SACR,PORT,973122735.287778
SACR,SALT,16830822998.9222
SACR,SEAT,16679051760.8089
SACR,SUNN,22141683958.414482
SALT,BOIS,2510247487.34111
SALT,DENV,54965333651.9644
SALT,LASV,4884802462.37
SALT,LOSA,42772193171.6378
SALT,SACR,12203570915.2856
SALT,SEAT,37942834376.74
SANJ,SUNN,41102982470.73214
SEAT,BOIS,69733.9133333333
SEAT,FARG,0.0
SEAT,MISS,1584625785.77889
SEAT,PORT,3598324529.91222
SEAT,SACR,4091413117.94778
SEAT,SALT,19382354127.6156
STAR,CHIC,20537981074.8267
STAR,EQCH,43174039912.1167
SUNN,LOSA,18929360435.04223
SUNN,SACR,37527664483.6533
SUNN,SANJ,13666272733.00889
TOLE2,CLEV,2676339508.73
TOLE2,EQCH,5413281470.91333
TUCS,ELPA,1961651132.9
TUCS,PHOE,1080502420.70778
TULS,DALL,2526252963.48222
TULS,KANS,5764153395.29445
WASH,ASHB,61311281767.0535
