source_id,target_id,throughput
ALBA,BOST,186886807.02128
ALBA,CLEV,9509660612.26927
ALBA,HART2,1678415853.71083
ALBA,HOLY,739750066.093706
ASHB,ATLA,11719896884.6511
ASHB,CLEV,117972302673.7577
ASHB,NEWY32AOA,46491337494.4645
ASHB,PHIL,33004913590.07
ASHB,PITT,6303321909.97667
ASHB,RALE,57399526599.3955
ASHB,WASH,48538790586.37917
ATLA,ASHB,29746495060.9158
ATLA,CHAR,5189116152.90889
ATLA,JACK,14393641033.15
ATLA,NASH,12142995654.01141
BOIS,SALT,1972860650.06894
BOIS,SEAT,154858957.543553
BOST,ALBA,306598919.631961
BOST,BOST2,3635790937.0615
BOST2,BOST,12319227619.5222
BOST2,HART2,18818234392.4256
BOST2,HOLY,57050.1955555556
CHAR,ATLA,5046142781.01222
CHAR,RALE,36375542579.9778
CHIC,CINC,37787653587.0011
CHIC,EQCH,42175283697.979996
CHIC,INDI,9685017693.75979
CHIC,KANS,60919741173.23658
CHIC,STAR,8257538400.15667
CINC,CHIC,6935647551.76667
CINC,CLEV,42791478589.2367
CINC,INDI,10483421860.6422
CINC,LOUI,835088679.758889
CINC,NASH,98562738101.1634
CLEV,ALBA,9418592677.88333
CLEV,ASHB,69999866496.8611
CLEV,CINC,96663144518.7977
CLEV,EQCH,43381334227.503296
CLEV,NEWY32AOA,57042.1311111111
CLEV,PITT,9866382478.17666
CLEV,TOLE2,1123819338.67667
DALL,DALL3,25681381170.16881
DALL,HOUS,63625308271.0224
DALL,KANS,59340423184.426
DALL,TULS,6431734881.48222
DALL3,DALL,75155742539.5101
DENV,ELPA,35826772207.73316
DENV,KANS,0.0
DENV,SALT,36167423896.32334
ELPA,DENV,42401542300.84227
ELPA,HOUS,88257059283.30212
ELPA,LOSA,56282871315.6089
ELPA,TUCS,2632222355.11
EQCH,CHIC,94500342909.3922
EQCH,CLEV,62943162797.1678
EQCH,MINN,5459808283.920001
EQCH,STAR,58244368124.05443
EQCH,TOLE2,3513709861.83
FARG,MINN,872761470.413333
FARG,SEAT,2771339076.66222
HART2,ALBA,2233658696.04667
HART2,BOST2,23520223562.1689
HART2,NEWY32AOA,32220488718.3622
HOLY,ALBA,1352669718.85556
HOLY,BOST2,56941.1811111111
HOUH,HOUS,6444161049.66889
HOUH,PENS,5125498396.20222
HOUS,DALL,32363104722.76442
HOUS,ELPA,101287218175.34337
HOUS,HOUH,13131674326.0722
HOUS,JCSN,4005094596.34111
HOUS,NASH,59208817840.3111
INDI,CHIC,2091363625.00889
INDI,CINC,568848396.711111
JACK,ATLA,9783793572.64064
JACK,PENS,4043476875.64056
JCSN,HOUS,151078900.262222
JCSN,NASH,734963966.944445
KANS,CHIC,44908228279.596405
KANS,DALL,46733496519.3033
KANS,DENV,0.0
KANS,MINN,361446472.794053
KANS,TULS,15419221801.5316
LASV,LOSA,1701756840.89807
LASV,SALT,85238415.9168033
LOSA,ELPA,50881474594.2989
LOSA,LASV,15899410419.6256
LOSA,LOSA2,32164817710.024483
LOSA,PHOE,6151940038.56667
LOSA,SALT,8987839694.64444
LOSA,SUNN,18593940320.90889
LOSA2,LOSA,34127258304.666275
LOUI,CINC,755659332.9695
LOUI,NASH,1933098107.17145
MINN,EQCH,6942105021.271114
MINN,FARG,2771383413.73889
MINN,KANS,79871511.2977778
MINN,MISS,435064385.692222
MISS,MINN,38855608.4149822
MISS,SEAT,551699820.887896
NASH,ATLA,17203901556.00714
NASH,CINC,46930122219.4033
NASH,HOUS,62061824034.9968
NASH,JCSN,1746533705.46667
NASH,LOUI,959213140.023867
NEWY32AOA,ASHB,82240792764.5778
NEWY32AOA,CLEV,56433.2188888889
NEWY32AOA,HART2,25046068895.0589
NEWY32AOA,PHIL,11728415021.3022
PENS,HOUH,4085107752.77778
PENS,JACK,5004398426.85333
PHIL,ASHB,21831543647.5489
PHIL,NEWY32AOA,1238478398.90111
PHOE,LOSA,1469556760.35333
PHOE,TUCS,336757919.511111
PITT,ASHB,13421779602.5689
PITT,CLEV,2485400799.90667
PORT,SACR,458626435.557778
PORT,SEAT,768136432.548889
RALE,ASHB,40850705584.9189
RALE,CHAR,16104424019.7711
SACR,PORT,380939909.383333
SACR,SALT,9099823007.67333
SACR,SEAT,9670900360.1211
SACR,SUNN,10504653485.77334
SALT,BOIS,716043439.345556
SALT,DENV,20820412450.24112
SALT,LASV,2917631670.18556
SALT,LOSA,9218939487.66888
SALT,SACR,909101909.34
SALT,SEAT,32528690052.0756
SANJ,SUNN,33963923081.69493
SEAT,BOIS,95699.3911111111
SEAT,FARG,876958366.433333
SEAT,MISS,1360245332.58222
SEAT,PORT,3363286613.62111
SEAT,SACR,3221109794.88889
SEAT,SALT,21132583346.3411
STAR,CHIC,20678696033.8234
STAR,EQCH,83964753861.77887
SUNN,LOSA,35853677642.88559
SUNN,SACR,23730025341.4278
SUNN,SANJ,12051966008.533337
TOLE2,CLEV,2366614858.37
TOLE2,EQCH,4710031865.24111
TUCS,ELPA,1700952176.76556
TUCS,PHOE,1603306029.34889
TULS,DALL,5470387901.38026
TULS,KANS,4495744863.74765
WASH,ASHB,59180517286.882935
