source_id,target_id,throughput
ALBA,BOST,63926725.01
ALBA,CLEV,6529327895.36222
ALBA,HART2,3422564938.73111
ALBA,HOLY,409766699.473333
ASHB,ATLA,6166686473.30111
ASHB,CLEV,71705114666.2755
ASHB,NEWY32AOA,35293920685.2367
ASHB,PHIL,14475196364.7545
ASHB,PITT,3263801128.20222
ASHB,RALE,32207040394.0256
ASHB,WASH,26836282711.1878
ATLA,ASHB,18638077994.4378
ATLA,CHAR,2255829306.45333
ATLA,JACK,6240641806.76222
ATLA,NASH,6753013284.07667
BOIS,SALT,7023116235.11
BOIS,SEAT,88945223.1088888
BOST,ALBA,177062730.346667
BOST,BOST2,1879408770.40111
BOST2,BOST,3729612681.14444
BOST2,HART2,7616889977.81556
BOST2,HOLY,56927.3033333333
CHAR,ATLA,1282806821.37778
CHAR,RALE,30115755308.0989
CHIC,CINC,27789066133.0122
CHIC,EQCH,59326044624.5478
CHIC,INDI,7085144577.96555
CHIC,KANS,86374161119.7612
CHIC,STAR,11581257298.5211
CINC,CHIC,11464629838.8256
CINC,CLEV,14249218657.3333
CINC,INDI,5379276631.90222
CINC,LOUI,228871.842222222
CINC,NASH,24038637938.2689
CLEV,ALBA,8467853529.23444
CLEV,ASHB,51445207304.2978
CLEV,CINC,23587569812.7144
CLEV,EQCH,67659812283.856705
CLEV,NEWY32AOA,57034.32
CLEV,PITT,4173824718.03889
CLEV,TOLE2,1533150032.18444
DALL,DALL3,12369821828.56111
DALL,HOUS,21857314476.03891
DALL,KANS,20901640802.0856
DALL,TULS,3745292077.76889
DALL3,DALL,28923116885.70033
DENV,ELPA,441726676.587778
DENV,KANS,56881964901.509995
DENV,SALT,71468263410.41
ELPA,DENV,300090506.6122221
ELPA,HOUS,4989005777.29888
ELPA,LOSA,11793245106.5844
ELPA,TUCS,713103489.362222
EQCH,CHIC,98675881237.8322
EQCH,CLEV,69804742638.4111
EQCH,MINN,2804798457.459999
EQCH,STAR,26681212247.56552
EQCH,TOLE2,1904588968.95333
FARG,MINN,204181580.843333
FARG,SEAT,2249982869.18778
HART2,ALBA,1488663208.63556
HART2,BOST2,6831205078.08111
HART2,NEWY32AOA,16574852884.0222
HOLY,ALBA,755726499.15
HOLY,BOST2,56944.5333333333
HOUH,HOUS,24091412605.71
HOUH,PENS,1809149837.07889
HOUS,DALL,8681263958.04853
HOUS,ELPA,12369999917.25478
HOUS,HOUH,12726024453.96
HOUS,JCSN,3140240414.57334
HOUS,NASH,14705905837.9577
INDI,CHIC,1339450246.14778
INDI,CINC,757473462.145555
JACK,ATLA,6840884041.39744
JACK,PENS,4330840816.46
JCSN,HOUS,84349506.5035221
JCSN,NASH,869526613.346479
KANS,CHIC,60223673446.7255
KANS,DALL,21088529691.3578
KANS,DENV,72365723208.53
KANS,MINN,70251855.8488889
KANS,TULS,11479956109.3867
LASV,LOSA,287099972.731111
LASV,SALT,79018458.5866666
LOSA,ELPA,4516555208.36556
LOSA,LASV,3302144688.99222
LOSA,LOSA2,23062575919.37338
LOSA,PHOE,2204119049.90222
LOSA,SALT,18534758336.9022
LOSA,SUNN,8567894979.871111
LOSA2,LOSA,8322131029.6789
LOUI,CINC,481559.216666667
LOUI,NASH,76388499.7544445
MINN,EQCH,2537790187.8366632
MINN,FARG,2250122494.43
MINN,KANS,56775014.3166666
MINN,MISS,211453362.548889
MISS,MINN,19059729.6622222
MISS,SEAT,223602838.108889
NASH,ATLA,5258401796.76445
NASH,CINC,15734707116.6822
NASH,HOUS,4970570814.53111
NASH,JCSN,688801920.665556
NASH,LOUI,165021783.411111
NEWY32AOA,ASHB,49245648737.3856
NEWY32AOA,CLEV,56425.4488888889
NEWY32AOA,HART2,8381630029.08667
NEWY32AOA,PHIL,6076135497.86
PENS,HOUH,4292750021.54778
PENS,JACK,1700675919.02555
PHIL,ASHB,9996113144.00778
PHIL,NEWY32AOA,475701095.518889
PHOE,LOSA,653646832.001111
PHOE,TUCS,188312806.733333
PITT,ASHB,7359599962.86333
PITT,CLEV,2508630998.64444
PORT,SACR,108460196.575556
PORT,SEAT,787503242.827778
RALE,ASHB,37229003740.7489
RALE,CHAR,8098189611.37777
SACR,PORT,94892678.1466667
SACR,SALT,7126096839.39112
SACR,SEAT,3864214279.52889
SACR,SUNN,15913232255.29109
SALT,BOIS,686739802.103333
SALT,DENV,41302449083.7545
SALT,LASV,2521607883.06222
SALT,LOSA,40161381578.0411
SALT,SACR,9782628268.73334
SALT,SEAT,23376396115.3156
SANJ,SUNN,8301445432.69
SEAT,BOIS,69612.5888888889
SEAT,FARG,207086879.313333
SEAT,MISS,843173216.588889
SEAT,PORT,1248659946.81333
SEAT,SACR,3546327019.25667
SEAT,SALT,12787186754.5111
STAR,CHIC,18634135645.4611
STAR,EQCH,30746002509.511093
SUNN,LOSA,8952473757.378891
SUNN,SACR,10943441485.29001
SUNN,SANJ,8065928219.655554
TOLE2,CLEV,1238225479.58
TOLE2,EQCH,5147610632.75667
TUCS,ELPA,770658098.136667
TUCS,PHOE,555453977.69
TULS,DALL,1673596976.28444
TULS,KANS,7006215508.29556
WASH,ASHB,44581330289.02032
