source_id,target_id,throughput
ALBA,BOST,159029744.176667
ALBA,CLEV,7647515912.07889
ALBA,HART2,2231549809.18333
ALBA,HOLY,936053457.898889
ASHB,ATLA,50581908232.3311
ASHB,CLEV,98348411205.1578
ASHB,NEWY32AOA,46234113622.9955
ASHB,PHIL,32652849453.6478
ASHB,PITT,6511745987.26444
ASHB,RALE,93804615683.9845
ASHB,WASH,55168149319.40112
ATLA,ASHB,43597881597.7655
ATLA,CHAR,3758083027.28778
ATLA,JACK,13802675274.5333
ATLA,NASH,9552357139.44778
BOIS,SALT,2724231617.93222
BOIS,SEAT,311721847.796667
BOST,ALBA,322851049.15
BOST,BOST2,5236082110.25222
BOST2,BOST,10747985279.1111
BOST2,HART2,17699700526.0367
BOST2,HOLY,57041.96
CHAR,ATLA,3522918838.86667
CHAR,RALE,41691471739.92
CHIC,CINC,63590690132.35
CHIC,EQCH,83363553425.11
CHIC,INDI,25400313577.08
CHIC,KANS,138430123478.7956
CHIC,STAR,15513478621.8189
CINC,CHIC,21230828574.5011
CINC,CLEV,9419857102.47223
CINC,INDI,7903349301.16778
CINC,LOUI,1393781846.28
CINC,NASH,21814774975.6756
CLEV,ALBA,11039382565.7333
CLEV,ASHB,67901018324.5833
CLEV,CINC,24088559662.7744
CLEV,EQCH,95085483129.32559
CLEV,NEWY32AOA,57026.9488888889
CLEV,PITT,8571255195.97555
CLEV,TOLE2,1157766627.76
DALL,DALL3,32131093165.24117
DALL,HOUS,58708478249.24
DALL,KANS,62678938344.7289
DALL,TULS,5811151980.45111
DALL3,DALL,115054924163.78561
DENV,ELPA,1773889364.6233382
DENV,KANS,85976146754.68561
DENV,SALT,90344588901.8311
ELPA,DENV,1080611031.231111
ELPA,HOUS,10725500668.99667
ELPA,LOSA,11510165657.3933
ELPA,TUCS,5478102641.73889
EQCH,CHIC,193150642503.824
EQCH,CLEV,99810670448.9333
EQCH,MINN,6111230114.396663
EQCH,STAR,79861111558.2222
EQCH,TOLE2,2303852310.76111
FARG,MINN,823507283.315556
FARG,SEAT,3654174321.28444
HART2,ALBA,2894432059.12333
HART2,BOST2,19781134170.7355
HART2,NEWY32AOA,31008562749.23
HOLY,ALBA,1540736102.16667
HOLY,BOST2,56940.7333333333
HOUH,HOUS,11054556634.3656
HOUH,PENS,2951859741.57444
HOUS,DALL,15225220652.39557
HOUS,ELPA,15321118474.221119
HOUS,HOUH,20076602483.7411
HOUS,JCSN,5457054496.79
HOUS,NASH,10216767847.5267
INDI,CHIC,2354410200.06556
INDI,CINC,1167254881.27222
JACK,ATLA,10908576648.7911
JACK,PENS,4574701101.55
JCSN,HOUS,206018893.283468
JCSN,NASH,1039006641.9912
KANS,CHIC,92628449398.71
KANS,DALL,35195354785.22
KANS,DENV,95216801831.2422
KANS,MINN,358710025.251111
KANS,TULS,27449718628.1633
LASV,LOSA,3286723506.59556
LASV,SALT,1204698290.47111
LOSA,ELPA,8488461342.27667
LOSA,LASV,27155067907.0722
LOSA,LOSA2,33966737802.09664
LOSA,PHOE,17097665841.55
LOSA,SALT,33959919705.0333
LOSA,SUNN,13467526691.632229
LOSA2,LOSA,59343900123.8244
LOUI,CINC,1423541230.13222
LOUI,NASH,122590840.583333
MINN,EQCH,4871880581.082221
MINN,FARG,3646099115.03333
MINN,KANS,3277729265.17556
MINN,MISS,812505924.197778
MISS,MINN,46216477.8855555
MISS,SEAT,890054360.346667
NASH,ATLA,12951461538.114439
NASH,CINC,11208393928.8578
NASH,HOUS,8430811649.52111
NASH,JCSN,3249305490.17555
NASH,LOUI,732114718.178889
NEWY32AOA,ASHB,91814274544.1722
NEWY32AOA,CLEV,56427.3244444445
NEWY32AOA,HART2,21818382861.8889
NEWY32AOA,PHIL,12807117069.37
PENS,HOUH,4591163278.23
PENS,JACK,2857587378.38333
PHIL,ASHB,19537638142.5633
PHIL,NEWY32AOA,596417750.21
PHOE,LOSA,2295552081.38667
PHOE,TUCS,954008579.924444
PITT,ASHB,13591778014.7422
PITT,CLEV,3462566751.54889
PORT,SACR,343938485.764444
PORT,SEAT,1294595707.59333
RALE,ASHB,52795404124.9056
RALE,CHAR,28128777963.7778
SACR,PORT,1283177139.12
SACR,SALT,21418594334.0655
SACR,SEAT,19223813751.0822
SACR,SUNN,24005711509.19774
SALT,BOIS,1676058934.59778
SALT,DENV,69117440774.5455
SALT,LASV,10084701051.4956
SALT,LOSA,43220251638.7889
SALT,SACR,10566595248.5267
SALT,SEAT,37590375763.1233
SANJ,SUNN,52141356518.70336
SEAT,BOIS,70673.22
SEAT,FARG,831428556.023333
SEAT,MISS,2359310809.95667
SEAT,PORT,4095221899.64445
SEAT,SACR,7668367987.33667
SEAT,SALT,34889567557.2934
STAR,CHIC,14240855125.3478
STAR,EQCH,39549513263.988914
SUNN,LOSA,24390398189.57669
SUNN,SACR,49595029079.8545
SUNN,SANJ,18545149065.04332
TOLE2,CLEV,957587572.216667
TOLE2,EQCH,6641398736.20111
TUCS,ELPA,3334747708.55074
TUCS,PHOE,3528301339.04765
TULS,DALL,3077689185.08333
TULS,KANS,9020389161.83333
WASH,ASHB,59554934818.51553
