source_id,target_id,throughput
ALBA,BOST,57033151.3477778
ALBA,CLEV,10076159573.7867
ALBA,HART2,1532949351.99333
ALBA,HOLY,298201628.757778
ASHB,ATLA,3320369036.01444
ASHB,CLEV,46228428841.1289
ASHB,NEWY32AOA,17424420062.4211
ASHB,PHIL,11607094442.5989
ASHB,PITT,2576779716.69889
ASHB,RALE,11826762615.4522
ASHB,WASH,22336081264.29663
ATLA,ASHB,18195389930.8489
ATLA,CHAR,1868509973.29111
ATLA,JACK,5083051442.83445
ATLA,NASH,6658927686.25889
BOIS,SALT,664810791.17
BOIS,SEAT,136163554.223333
BOST,ALBA,160100645.884444
BOST,BOST2,2628482698.11222
BOST2,BOST,2830131964.38777
BOST2,HART2,12409419283.7567
BOST2,HOLY,57053.0166666667
CHAR,ATLA,1406506137.68
CHAR,RALE,16189429310.2489
CHIC,CINC,11164194795.2622
CHIC,EQCH,44724264110.0889
CHIC,INDI,4108738234.18222
CHIC,KANS,66708912057.066696
CHIC,STAR,5938228968.10111
CINC,CHIC,8563963655.65556
CINC,CLEV,3883930328.34666
CINC,INDI,1974144784.57778
CINC,LOUI,220192.44
CINC,NASH,14299899563.9345
CLEV,ALBA,13453055082.5811
CLEV,ASHB,34284224429.8545
CLEV,CINC,13766905114.4033
CLEV,EQCH,55297549719.135605
CLEV,NEWY32AOA,57041.4077777778
CLEV,PITT,890170026.32
CLEV,TOLE2,768719409.822222
DALL,DALL3,11917595519.29
DALL,HOUS,12086724285.791111
DALL,KANS,25025419125.7678
DALL,TULS,3934743493.51444
DALL3,DALL,27724708175.938858
DENV,ELPA,1645961577.013335
DENV,KANS,50489760478.1267
DENV,SALT,53271713367.12891
ELPA,DENV,250624106.28222188
ELPA,HOUS,7903817588.53667
ELPA,LOSA,6014370387.05222
ELPA,TUCS,1914801863.07
EQCH,CHIC,63804520529.8011
EQCH,CLEV,49227456868.0267
EQCH,MINN,2725967191.2633324
EQCH,STAR,19487609016.86781
EQCH,TOLE2,1818627032.88333
FARG,MINN,251294626.126667
FARG,SEAT,2176794527.31444
HART2,ALBA,1224014344.90556
HART2,BOST2,10186061168.0511
HART2,NEWY32AOA,21854218924.7378
HOLY,ALBA,810702210.029999
HOLY,BOST2,56950.7233333333
HOUH,HOUS,8710161065.4
HOUH,PENS,1533861360.70889
HOUS,DALL,10400941308.47444
HOUS,ELPA,6328973624.035561
HOUS,HOUH,8707356469.67667
HOUS,JCSN,1646073444.72333
HOUS,NASH,3403630194.96778
INDI,CHIC,729657235.088889
INDI,CINC,1037499316.29111
JACK,ATLA,6652485801.12
JACK,PENS,4499943263.85778
JCSN,HOUS,62796315.4877778
JCSN,NASH,476425.194444445
KANS,CHIC,51009227149.4589
KANS,DALL,14607973250.6845
KANS,DENV,57090025456.8778
KANS,MINN,110173336.83
KANS,TULS,9170942154.62888
LASV,LOSA,469285509.491111
LASV,SALT,114989339.325556
LOSA,ELPA,6098381163.03222
LOSA,LASV,1870205166.08222
LOSA,LOSA2,27942681253.89556
LOSA,PHOE,2813048590.24778
LOSA,SALT,17452246794.5956
LOSA,SUNN,4849703733.72333
LOSA2,LOSA,10137201763.86555
LOUI,CINC,459970.377777778
LOUI,NASH,43650485.8022222
MINN,EQCH,2400781552.63556
MINN,FARG,2176762734.69222
MINN,KANS,68167105.4588889
MINN,MISS,170611852.081111
MISS,MINN,23850197.2722222
MISS,SEAT,344364730.068889
NASH,ATLA,5288102483.73334
NASH,CINC,4218139898.68
NASH,HOUS,4520049270.94333
NASH,JCSN,168630.826666667
NASH,LOUI,115527946.741111
NEWY32AOA,ASHB,34655101514.7556
NEWY32AOA,CLEV,56431.3455555556
NEWY32AOA,HART2,10597060367.0022
NEWY32AOA,PHIL,3188277415.62444
PENS,HOUH,4517726326.36889
PENS,JACK,1464735684.54
PHIL,ASHB,14530095364.5456
PHIL,NEWY32AOA,188904159.62
PHOE,LOSA,2080349303.30445
PHOE,TUCS,265434634.171111
PITT,ASHB,3385224922.51778
PITT,CLEV,1161252627.93556
PORT,SACR,151109316.174445
PORT,SEAT,665411640.578889
RALE,ASHB,20881283371.8656
RALE,CHAR,3999791430.93667
SACR,PORT,182745634.092222
SACR,SALT,5799239339.22
SACR,SEAT,3702184366.12333
SACR,SUNN,13155514645.50333
SALT,BOIS,1019605867.49333
SALT,DENV,34971791285.42
SALT,LASV,3234326786.22889
SALT,LOSA,34495990080.6367
SALT,SACR,5454274868.85222
SALT,SEAT,24025976480.5389
SANJ,SUNN,7559145676.588891
SEAT,BOIS,70366.5822222222
SEAT,FARG,254184731.912222
SEAT,MISS,814786862.598889
SEAT,PORT,2147158544.05111
SEAT,SACR,2724003592.86555
SEAT,SALT,9697228458.1489
STAR,CHIC,9657302416.77332
STAR,EQCH,25972329750.393288
SUNN,LOSA,8373913788.74778
SUNN,SACR,9932811901.76667
SUNN,SANJ,8782067195.407772
TOLE2,CLEV,1488256211.60667
TOLE2,EQCH,2217457208.08111
TUCS,ELPA,2077046033.71667
TUCS,PHOE,1845728872.52
TULS,DALL,1625467522.74778
TULS,KANS,6596085681.29778
WASH,ASHB,34390174457.21441
