source_id,target_id,throughput
ALBA,BOST,157376573.336667
ALBA,CLEV,8893201513.42778
ALBA,HART2,1738908991.86444
ALBA,HOLY,731838605.383333
ASHB,ATLA,10024975357.2822
ASHB,CLEV,118544295866.85278
ASHB,NEWY32AOA,47250647065.9011
ASHB,PHIL,34581764496.35
ASHB,PITT,6962879419.76666
ASHB,RALE,52529455882.7456
ASHB,WASH,45194730922.15116
ATLA,ASHB,31386162399.9244
ATLA,CHAR,4355448107.68889
ATLA,JACK,7444197581.77444
ATLA,NASH,12342210240.50222
BOIS,SALT,5858605275.13222
BOIS,SEAT,381944922.773333
BOST,ALBA,301767955.116667
BOST,BOST2,3749169651.77889
BOST2,BOST,12393670192.8667
BOST2,HART2,17967613780.4256
BOST2,HOLY,57037.1666666667
CHAR,ATLA,4293675712.54333
CHAR,RALE,30291092741.7345
CHIC,CINC,38657648640.4656
CHIC,EQCH,54180836102.764496
CHIC,INDI,9595866569.09666
CHIC,KANS,65993189903.96221
CHIC,STAR,7409983378.90889
CINC,CHIC,6308617029.12556
CINC,CLEV,43550956995.2755
CINC,INDI,11085709683.6978
CINC,LOUI,212980.183333333
CINC,NASH,98777961552.8633
CLEV,ALBA,8266518782.67556
CLEV,ASHB,69161361056.4166
CLEV,CINC,97938876767.9534
CLEV,EQCH,41959106200.9811
CLEV,NEWY32AOA,57039.3722222222
CLEV,PITT,7872385089.75889
CLEV,TOLE2,1787098829.87444
DALL,DALL3,26512702958.34671
DALL,HOUS,75857107903.36
DALL,KANS,75737052483.5422
DALL,TULS,13303748068.8344
DALL3,DALL,88294365405.87994
DENV,ELPA,51613415916.69781
DENV,KANS,0.0
DENV,SALT,40515190907.35107
ELPA,DENV,43942961190.58891
ELPA,HOUS,89985509911.26778
ELPA,LOSA,75183209659.2722
ELPA,TUCS,7832068578.41889
EQCH,CHIC,94208987618.0123
EQCH,CLEV,56768820333.83
EQCH,MINN,5454274671.423332
EQCH,STAR,59509778786.3211
EQCH,TOLE2,4348013233.21222
FARG,MINN,776558354.0
FARG,SEAT,3138176489.99445
HART2,ALBA,2144402409.97222
HART2,BOST2,20463767567.1856
HART2,NEWY32AOA,30953300383.2144
HOLY,ALBA,1283877884.32333
HOLY,BOST2,56935.7111111111
HOUH,HOUS,27627727989.3744
HOUH,PENS,6424272162.85334
HOUS,DALL,46374453584.74223
HOUS,ELPA,124465924823.50041
HOUS,HOUH,17981998683.9922
HOUS,JCSN,7432361939.64777
HOUS,NASH,54435415834.5744
INDI,CHIC,1830671849.63444
INDI,CINC,1241716961.81778
JACK,ATLA,13743220974.5778
JACK,PENS,5267328253.40444
JCSN,HOUS,583399702.311111
JCSN,NASH,535337.547777778
KANS,CHIC,52601685276.12894
KANS,DALL,54774045502.2367
KANS,DENV,0.0
KANS,MINN,291441187.85
KANS,TULS,12336461351.9022
LASV,LOSA,2644292120.60667
LASV,SALT,151687621.65
LOSA,ELPA,39037692220.4733
LOSA,LASV,20748740664.0889
LOSA,LOSA2,33298462482.527832
LOSA,PHOE,18469764128.5644
LOSA,SALT,11865529067.2189
LOSA,SUNN,21957647387.45668
LOSA2,LOSA,54249328650.177704
LOUI,CINC,485425.897777778
LOUI,NASH,2182077011.19556
MINN,EQCH,4943038871.354444
MINN,FARG,3138223799.54222
MINN,KANS,84783327.2622222
MINN,MISS,560868611.864444
MISS,MINN,43218770.0033333
MISS,SEAT,554945563.768889
NASH,ATLA,6544383705.50334
NASH,CINC,46875682384.0244
NASH,HOUS,68686515738.4756
NASH,JCSN,173529.861111111
NASH,LOUI,1051802788.28889
NEWY32AOA,ASHB,74885997780.0733
NEWY32AOA,CLEV,56423.5288888889
NEWY32AOA,HART2,21167696181.9978
NEWY32AOA,PHIL,11658344212.5322
PENS,HOUH,5287263771.96778
PENS,JACK,6325751898.64444
PHIL,ASHB,17243002017.1811
PHIL,NEWY32AOA,568340101.606667
PHOE,LOSA,2343423019.27445
PHOE,TUCS,335300440.513333
PITT,ASHB,10707725966.3711
PITT,CLEV,2481956613.23333
PORT,SACR,886782408.486666
PORT,SEAT,1143349530.83111
RALE,ASHB,35384848871.4156
RALE,CHAR,14096763172.6778
SACR,PORT,1289488096.79556
SACR,SALT,7413509526.83222
SACR,SEAT,18192781387.7722
SACR,SUNN,13485568587.68444
SALT,BOIS,2328266991.46445
SALT,DENV,29924678859.88996
SALT,LASV,2753957464.94111
SALT,LOSA,8338493015.98112
SALT,SACR,1369678494.20222
SALT,SEAT,35947312680.6633
SANJ,SUNN,44776794350.07106
SEAT,BOIS,95427.3077777778
SEAT,FARG,782077806.761111
SEAT,MISS,1515947697.49
SEAT,PORT,3568946534.21
SEAT,SACR,4868551214.54333
SEAT,SALT,22325730899.6989
STAR,CHIC,23330465478.7567
STAR,EQCH,38207086669.45886
SUNN,LOSA,28321630411.924408
SUNN,SACR,34536153485.32
SUNN,SANJ,17443640763.71223
TOLE2,CLEV,2561087887.54
TOLE2,EQCH,5414929897.92222
TUCS,ELPA,2535085966.64111
TUCS,PHOE,3022599514.26555
TULS,DALL,6130797267.23555
TULS,KANS,4816540885.00667
WASH,ASHB,54747393167.60111
