source_id,target_id,throughput
ALBA,BOST,27444627.2722222
ALBA,CLEV,6383691282.47445
ALBA,HART2,968396847.13
ALBA,HOLY,182454186.107778
ASHB,ATLA,3305005016.16222
ASHB,CLEV,43447187483.0733
ASHB,NEWY32AOA,18580265493.6189
ASHB,PHIL,9931734712.90667
ASHB,PITT,1425193437.05667
ASHB,RALE,7056064575.10556
ASHB,WASH,18910262731.22551
ATLA,ASHB,17786832134.3811
ATLA,CHAR,1621796601.84222
ATLA,JACK,3757417614.62333
ATLA,NASH,4916024122.28222
BOIS,SALT,913842450.385555
BOIS,SEAT,119286036.061111
BOST,ALBA,141591482.155555
BOST,BOST2,2194964083.77333
BOST2,BOST,1392391245.24444
BOST2,HART2,10698300616.8811
BOST2,HOLY,57056.2366666667
CHAR,ATLA,941387183.058889
CHAR,RALE,12554334436.0311
CHIC,CINC,6924853660.27
CHIC,EQCH,52499567791.6477
CHIC,INDI,3908807320.13111
CHIC,KANS,63930169666.66341
CHIC,STAR,4880410079.62889
CINC,CHIC,10332055431.8378
CINC,CLEV,4201717462.69889
CINC,INDI,1497351298.35333
CINC,LOUI,218914.744444445
CINC,NASH,8048798453.78334
CLEV,ALBA,8676584367.04777
CLEV,ASHB,36647497950.1555
CLEV,CINC,9042459855.15777
CLEV,EQCH,52169965081.225494
CLEV,NEWY32AOA,57021.6188888889
CLEV,PITT,2247517005.03
CLEV,TOLE2,668803791.771111
DALL,DALL3,9134530132.203323
DALL,HOUS,11753992051.0311
DALL,KANS,18315329416.6033
DALL,TULS,2281320747.98667
DALL3,DALL,11889331926.934444
DENV,ELPA,693526196.894444
DENV,KANS,54340526424.298904
DENV,SALT,61531263945.7766
ELPA,DENV,382180301.85333294
ELPA,HOUS,7205642826.983339
ELPA,LOSA,6056147493.28333
ELPA,TUCS,902618895.556667
EQCH,CHIC,53663382472.8367
EQCH,CLEV,47012079766.0101
EQCH,MINN,2177212705.759996
EQCH,STAR,17658318375.437798
EQCH,TOLE2,966656553.748889
FARG,MINN,186025489.782222
FARG,SEAT,4442967342.74222
HART2,ALBA,1109425185.81889
HART2,BOST2,4950187811.86667
HART2,NEWY32AOA,21046568138.0244
HOLY,ALBA,794525048.286667
HOLY,BOST2,56932.4944444444
HOUH,HOUS,13174668419.1067
HOUH,PENS,2137873287.43111
HOUS,DALL,14101611950.422201
HOUS,ELPA,6346908269.02556
HOUS,HOUH,8548103851.04889
HOUS,JCSN,1556375339.53778
HOUS,NASH,4607832876.38111
INDI,CHIC,542063303.088889
INDI,CINC,622529731.163333
JACK,ATLA,4281415523.73556
JACK,PENS,2401900071.91556
JCSN,HOUS,56938706.5377778
JCSN,NASH,462471.748888889
KANS,CHIC,53391384168.9455
KANS,DALL,14433685042.8233
KANS,DENV,59615935091.951096
KANS,MINN,42447412.2544444
KANS,TULS,5658126669.31444
LASV,LOSA,1517232612.31778
LASV,SALT,100673845.405556
LOSA,ELPA,6069627950.03222
LOSA,LASV,1253170793.71667
LOSA,LOSA2,32101325284.16663
LOSA,PHOE,1714734545.53889
LOSA,SALT,19155444906.2833
LOSA,SUNN,7039069393.96667
LOSA2,LOSA,5674293489.586676
LOUI,CINC,460541.803333333
LOUI,NASH,152490979.057778
MINN,EQCH,3637308358.8600035
MINN,FARG,4443072518.47778
MINN,KANS,189748682.35
MINN,MISS,61337374.7444445
MISS,MINN,30710490.1522222
MISS,SEAT,552834839.484444
NASH,ATLA,4372548770.83556
NASH,CINC,6441769704.64445
NASH,HOUS,4164980306.45556
NASH,JCSN,169365.253333333
NASH,LOUI,47753205.9744444
NEWY32AOA,ASHB,38204036657.9156
NEWY32AOA,CLEV,56424.3888888889
NEWY32AOA,HART2,5182594765.89889
NEWY32AOA,PHIL,1557163595.90333
PENS,HOUH,2424149174.16778
PENS,JACK,2077011872.38778
PHIL,ASHB,12753324331.3089
PHIL,NEWY32AOA,77194305.0144445
PHOE,LOSA,365498365.267777
PHOE,TUCS,348962491.833333
PITT,ASHB,4814325907.05778
PITT,CLEV,1117288649.22
PORT,SACR,273881370.787778
PORT,SEAT,717080481.242222
RALE,ASHB,17163638618.0933
RALE,CHAR,1794508292.71333
SACR,PORT,96085681.8188889
SACR,SALT,7868435999.52
SACR,SEAT,2328269096.07222
SACR,SUNN,18155367304.23779
SALT,BOIS,1342121316.64556
SALT,DENV,34274616951.968933
SALT,LASV,1059554088.71
SALT,LOSA,37002742238.0056
SALT,SACR,9871148514.99778
SALT,SEAT,22564412552.7167
SANJ,SUNN,5077257240.976667
SEAT,BOIS,70803.9588888889
SEAT,FARG,189234419.486667
SEAT,MISS,577242783.978889
SEAT,PORT,1443106370.33667
SEAT,SACR,3331935434.56778
SEAT,SALT,7759648679.88222
STAR,CHIC,12525993294.2989
STAR,EQCH,23884942340.72552
SUNN,LOSA,6964694674.0000105
SUNN,SACR,9173237068.59556
SUNN,SANJ,11462437435.893335
TOLE2,CLEV,895441831.636667
TOLE2,EQCH,5171349744.18444
TUCS,ELPA,1522983644.91556
TUCS,PHOE,228910302.475556
TULS,DALL,705287307.877778
TULS,KANS,9079832666.34888
WASH,ASHB,40883419599.06998
