source_id,target_id,throughput
ALBA,BOST,69274433.6811111
ALBA,CLEV,8402652528.92667
ALBA,HART2,3493031409.98555
ALBA,HOLY,347268831.448889
ASHB,ATLA,3505533064.87778
ASHB,CLEV,63741324659.92556
ASHB,NEWY32AOA,35452924330.4967
ASHB,PHIL,9690130654.07334
ASHB,PITT,1801969088.99
ASHB,RALE,16173338540.8933
ASHB,WASH,22592752198.33666
ATLA,ASHB,25383246906.0744
ATLA,CHAR,2693173718.77111
ATLA,JACK,3540093130.93778
ATLA,NASH,12327547093.492222
BOIS,SALT,2565672555.21778
BOIS,SEAT,137280209.916667
BOST,ALBA,173394348.358889
BOST,BOST2,1445385192.80222
BOST2,BOST,2664811621.55222
BOST2,HART2,6946036006.02334
BOST2,HOLY,57032.0933333333
CHAR,ATLA,5095473251.88556
CHAR,RALE,18536990428.7844
CHIC,CINC,12737262558.9656
CHIC,EQCH,31297344668.29222
CHIC,INDI,3969810832.97333
CHIC,KANS,47581105337.7711
CHIC,STAR,5978159052.69555
CINC,CHIC,4043561689.20667
CINC,CLEV,27407687484.22
CINC,INDI,5466243899.95333
CINC,LOUI,2020640153.01778
CINC,NASH,60326994695.7356
CLEV,ALBA,9386193522.77223
CLEV,ASHB,47100992517.85447
CLEV,CINC,57781973448.6745
CLEV,EQCH,27364462106.5644
CLEV,NEWY32AOA,57014.5666666667
CLEV,PITT,2536098897.52444
CLEV,TOLE2,739752268.931111
DALL,DALL3,13921203156.467781
DALL,HOUS,45506022169.7967
DALL,KANS,30726684076.8845
DALL,TULS,3749920592.64
DALL3,DALL,23069223965.65555
DENV,ELPA,25195326639.49333
DENV,KANS,0.0
DENV,SALT,35564791988.78773
ELPA,DENV,37725303038.74561
ELPA,HOUS,61465730286.6944
ELPA,LOSA,63656389516.3433
ELPA,TUCS,1290269672.35333
EQCH,CHIC,42400916100.4022
EQCH,CLEV,36433548274.1567
EQCH,MINN,1650979544.5677738
EQCH,STAR,20948417645.30664
EQCH,TOLE2,1039275162.34556
FARG,MINN,226513186.122222
FARG,SEAT,2381228340.33111
HART2,ALBA,2010770297.96778
HART2,BOST2,5033752319.35778
HART2,NEWY32AOA,18354079621.6267
HOLY,ALBA,632739842.091111
HOLY,BOST2,56931.14
HOUH,HOUS,7322011565.98
HOUH,PENS,4575419425.12556
HOUS,DALL,23767866555.492218
HOUS,ELPA,103025970688.50552
HOUS,HOUH,10685985562.9856
HOUS,JCSN,1980856955.57889
HOUS,NASH,34699075953.8833
INDI,CHIC,560115649.557778
INDI,CINC,615965334.555556
JACK,ATLA,11980008868.1878
JACK,PENS,3819386865.93333
JCSN,HOUS,53328469.4088889
JCSN,NASH,746546396.755556
KANS,CHIC,33924646161.497818
KANS,DALL,42003604501.8489
KANS,DENV,0.0
KANS,MINN,71186577.8233334
KANS,TULS,8790019571.22111
LASV,LOSA,525536746.264444
LASV,SALT,94164338.8922222
LOSA,ELPA,34009718956.1889
LOSA,LASV,5969405869.72111
LOSA,LOSA2,31235195228.25336
LOSA,PHOE,2766692381.79111
LOSA,SALT,3639760962.42333
LOSA,SUNN,19426905775.87669
LOSA2,LOSA,12094442542.081108
LOUI,CINC,581822266.786666
LOUI,NASH,967630538.624444
MINN,EQCH,3788806778.454444
MINN,FARG,2381288893.06667
MINN,KANS,56036328.1255556
MINN,MISS,183179245.633333
MISS,MINN,11177569.1444444
MISS,SEAT,919613714.234445
NASH,ATLA,4408355100.02666
NASH,CINC,29716134052.6445
NASH,HOUS,61997569075.3978
NASH,JCSN,716042297.125555
NASH,LOUI,2327535285.33889
NEWY32AOA,ASHB,56532214601.9944
NEWY32AOA,CLEV,56421.2155555556
NEWY32AOA,HART2,5978796410.60333
NEWY32AOA,PHIL,3367645678.07889
PENS,HOUH,3838419629.62555
PENS,JACK,4541282212.07556
PHIL,ASHB,12266293871.3578
PHIL,NEWY32AOA,195896691.79
PHOE,LOSA,986335998.607778
PHOE,TUCS,370142146.813333
PITT,ASHB,8622883136.56889
PITT,CLEV,2347304157.87
PORT,SACR,478375478.261111
PORT,SEAT,728902776.775555
RALE,ASHB,22894551032.9878
RALE,CHAR,5148130531.42889
SACR,PORT,139408798.161111
SACR,SALT,1369631719.78444
SACR,SEAT,4525844280.27444
SACR,SUNN,10236651313.26
SALT,BOIS,1559533238.24444
SALT,DENV,13782146999.04886
SALT,LASV,1191206370.80889
SALT,LOSA,9474074146.75001
SALT,SACR,987679931.562223
SALT,SEAT,35627455378.47
SANJ,SUNN,10294682353.372221
SEAT,BOIS,95551.4755555555
SEAT,FARG,229554507.44
SEAT,MISS,1235335342.44333
SEAT,PORT,1190890766.71222
SEAT,SACR,2764546362.14111
SEAT,SALT,9457051935.93111
STAR,CHIC,21737260791.1367
STAR,EQCH,26795984872.53672
SUNN,LOSA,16286025710.75333
SUNN,SACR,7299524654.31888
SUNN,SANJ,16128104150.30001
TOLE2,CLEV,2277523509.16333
TOLE2,EQCH,6114666849.85666
TUCS,ELPA,2363638379.78444
TUCS,PHOE,848014363.054444
TULS,DALL,4875738505.24889
TULS,KANS,7521687984.45445
WASH,ASHB,35790571655.19554
