source_id,target_id,throughput
ALBA,BOST,179902164.100088
ALBA,CLEV,14581133385.3885
ALBA,HART2,2426781987.11967
ALBA,HOLY,1235355102.17991
ASHB,ATLA,9329896461.96823
ASHB,CLEV,105144001132.08719
ASHB,NEWY32AOA,47075368274.0022
ASHB,PHIL,30702871998.9368
ASHB,PITT,7217193006.62222
ASHB,RALE,41281829753.6689
ASHB,WASH,43041084101.60559
ATLA,ASHB,25589842641.624
ATLA,CHAR,3062084761.471
ATLA,JACK,10645244692.081
ATLA,NASH,12088541143.52858
BOIS,SALT,3140733784.97323
BOIS,SEAT,276132190.195677
BOST,ALBA,263887577.560244
BOST,BOST2,5422933762.79024
BOST2,BOST,11554973808.1659
BOST2,HART2,29722609151.5747
BOST2,HOLY,57125.3587505647
CHAR,ATLA,2373348676.02556
CHAR,RALE,25952080082.0033
CHIC,CINC,38204403995.3723
CHIC,EQCH,75991379369.5307
CHIC,INDI,10615629107.0928
CHIC,KANS,106068263834.98401
CHIC,STAR,13091435447.3436
CINC,CHIC,12141717346.5928
CINC,CLEV,6954774997.5567
CINC,INDI,6561697802.22882
CINC,LOUI,259418.135623708
CINC,NASH,36720395660.4291
CLEV,ALBA,19401370485.1567
CLEV,ASHB,52524808333.956604
CLEV,CINC,37844818415.8378
CLEV,EQCH,99583582351.54001
CLEV,NEWY32AOA,57034.55
CLEV,PITT,8083875896.04555
CLEV,TOLE2,1098159664.14
DALL,DALL3,26803898451.340977
DALL,HOUS,30716506844.4403
DALL,KANS,56474108803.1832
DALL,TULS,8372575218.43333
DALL3,DALL,79265987759.71844
DENV,ELPA,3609510169.30837
DENV,KANS,66437305745.928894
DENV,SALT,86484472874.5286
ELPA,DENV,573687139.535306
ELPA,HOUS,8215650052.29982
ELPA,LOSA,7335128302.13845
ELPA,TUCS,4094313176.14222
EQCH,CHIC,129762907314.4198
EQCH,CLEV,90835462229.6943
EQCH,MINN,5990239005.772896
EQCH,STAR,51530549847.542336
EQCH,TOLE2,4581523536.58667
FARG,MINN,0.0
FARG,SEAT,0.0
HART2,ALBA,2689551562.33889
HART2,BOST2,27759301403.6722
HART2,NEWY32AOA,42206780938.6267
HOLY,ALBA,1507660541.32222
HOLY,BOST2,56946.0555555556
HOUH,HOUS,7877023683.60667
HOUH,PENS,2980524355.6
HOUS,DALL,10819863534.39222
HOUS,ELPA,7839016779.54667
HOUS,HOUH,10407111280.4978
HOUS,JCSN,2463800990.48556
HOUS,NASH,10612987743.6367
INDI,CHIC,2174639655.30333
INDI,CINC,487970753.831111
JACK,ATLA,13999231414.5878
JACK,PENS,4510055861.29445
JCSN,HOUS,161905860.058962
JCSN,NASH,508381.862040073
KANS,CHIC,83291869612.6359
KANS,DALL,27399961557.7779
KANS,DENV,87733122834.43689
KANS,MINN,668351625.513467
KANS,TULS,13918584719.9989
LASV,LOSA,1961706441.88756
LASV,SALT,220455166.541205
LOSA,ELPA,7556646552.7196
LOSA,LASV,13782783600.4317
LOSA,LOSA2,27198679058.58531
LOSA,PHOE,13314039469.4905
LOSA,SALT,21340676191.3733
LOSA,SUNN,6341695426.91777
LOSA2,LOSA,37997411466.2689
LOUI,CINC,582831.055978283
LOUI,NASH,102663267.071182
MINN,EQCH,4878095714.255557
MINN,FARG,1234313800.87889
MINN,KANS,918511263.007778
MINN,MISS,459922404.888889
MISS,MINN,35561567.8477778
MISS,SEAT,554818932.256667
NASH,ATLA,7841622717.048889
NASH,CINC,9317637626.50333
NASH,HOUS,6513192082.54667
NASH,JCSN,226638.737777778
NASH,LOUI,343597450.73
NEWY32AOA,ASHB,65436531701.8667
NEWY32AOA,CLEV,56416.61
NEWY32AOA,HART2,29975708875.92
NEWY32AOA,PHIL,11983542624.6533
PENS,HOUH,4592741314.14792
PENS,JACK,2907549855.94038
PHIL,ASHB,22841692687.0033
PHIL,NEWY32AOA,430650413.755556
PHOE,LOSA,1618753111.74082
PHOE,TUCS,504505369.964041
PITT,ASHB,14531553851.3287
PITT,CLEV,2456855339.31092
PORT,SACR,222655520.334445
PORT,SEAT,1319753807.53889
RALE,ASHB,36559174341.1055
RALE,CHAR,9075449062.78782
SACR,PORT,619881795.606667
SACR,SALT,14927704892.6233
SACR,SEAT,8534608039.33889
SACR,SUNN,16113496144.20448
SALT,BOIS,2848599292.42667
SALT,DENV,47031445333.6222
SALT,LASV,3331203338.58667
SALT,LOSA,42162701257.6333
SALT,SACR,10015386671.2544
SALT,SEAT,34920665921.2289
SANJ,SUNN,31721814587.410522
SEAT,BOIS,69813.7555555555
SEAT,FARG,0.0
SEAT,MISS,1474742007.42222
SEAT,PORT,3605335368.78778
SEAT,SACR,3602828067.7
SEAT,SALT,19543216814.2867
STAR,CHIC,16176969420.7078
STAR,EQCH,42879782953.1666
SUNN,LOSA,14950890243.98332
SUNN,SACR,27563325391.234497
SUNN,SANJ,12617634478.765553
TOLE2,CLEV,2102965014.26556
TOLE2,EQCH,3933414191.39333
TUCS,ELPA,1184617903.21111
TUCS,PHOE,1322598294.26111
TULS,DALL,2716375789.27
TULS,KANS,6022121137.07667
WASH,ASHB,66645065664.36669
