source_id,target_id,throughput
ALBA,BOST,44375140.4622222
ALBA,CLEV,3948340202.18111
ALBA,HART2,1390730522.13333
ALBA,HOLY,198073513.904444
ASHB,ATLA,4111197771.05555
ASHB,CLEV,55931675489.1556
ASHB,NEWY32AOA,26716135878.8355
ASHB,PHIL,7871620575.24777
ASHB,PITT,1935844864.83778
ASHB,RALE,14665338302.73
ASHB,WASH,18777329543.93109
ATLA,ASHB,13952812678.8844
ATLA,CHAR,1228938531.36
ATLA,JACK,6029805690.58
ATLA,NASH,5594869067.46556
BOIS,SALT,1217640359.79556
BOIS,SEAT,70962461.8222222
BOST,ALBA,179292936.756667
BOST,BOST2,1338497779.70111
BOST2,BOST,1801735963.93
BOST2,HART2,3789053173.14889
BOST2,HOLY,57052.42
CHAR,ATLA,863701799.42
CHAR,RALE,20086546669.8022
CHIC,CINC,11769945210.0844
CHIC,EQCH,46198822880.2322
CHIC,INDI,3096454022.40778
CHIC,KANS,71896401550.5011
CHIC,STAR,4361641362.67111
CINC,CHIC,8606233440.17778
CINC,CLEV,3239072836.73333
CINC,INDI,1884005666.14889
CINC,LOUI,227563.288888889
CINC,NASH,11369961937.6889
CLEV,ALBA,4981194320.97
CLEV,ASHB,41809318137.5522
CLEV,CINC,10806534721.4911
CLEV,EQCH,62295924141.6333
CLEV,NEWY32AOA,57036.54
CLEV,PITT,2086811211.72
CLEV,TOLE2,665177436.978889
DALL,DALL3,11257298905.06556
DALL,HOUS,11187751702.956669
DALL,KANS,17136422776.4433
DALL,TULS,827981104.185556
DALL3,DALL,14377363046.193321
DENV,ELPA,507928730.697778
DENV,KANS,47948199269.54
DENV,SALT,63882643193.59221
ELPA,DENV,419061295.54444486
ELPA,HOUS,5724431687.845557
ELPA,LOSA,7420076365.40667
ELPA,TUCS,1023018545.31889
EQCH,CHIC,73715067653.78
EQCH,CLEV,51175000165.462204
EQCH,MINN,978179203.8055553
EQCH,STAR,15365757413.69333
EQCH,TOLE2,691192367.963333
FARG,MINN,137957779.118889
FARG,SEAT,2280299541.19222
HART2,ALBA,1363006663.36111
HART2,BOST2,3330140553.61445
HART2,NEWY32AOA,10452183694.17
HOLY,ALBA,541418859.385556
HOLY,BOST2,56934.9533333333
HOUH,HOUS,12198772672.4844
HOUH,PENS,1473753510.01778
HOUS,DALL,12080623430.264431
HOUS,ELPA,8201323150.616671
HOUS,HOUH,4872371366.45111
HOUS,JCSN,2247536181.31222
HOUS,NASH,4929278095.52778
INDI,CHIC,825829663.782222
INDI,CINC,751901747.004444
JACK,ATLA,4330134282.55222
JACK,PENS,3276233485.28667
JCSN,HOUS,296470166.641111
JCSN,NASH,841574589.567778
KANS,CHIC,47362485965.781204
KANS,DALL,13490921012.3011
KANS,DENV,64610896106.31999
KANS,MINN,80876591.2377778
KANS,TULS,10223882599.5378
LASV,LOSA,245599703.28
LASV,SALT,73054015.49
LOSA,ELPA,4766829492.32222
LOSA,LASV,2060182525.83
LOSA,LOSA2,27462636415.486702
LOSA,PHOE,2575970383.93667
LOSA,SALT,20345866760.7611
LOSA,SUNN,5411866096.383329
LOSA2,LOSA,7503046532.52334
LOUI,CINC,468885.027777778
LOUI,NASH,53174439.8788889
MINN,EQCH,4508275638.285554
MINN,FARG,2280388883.77111
MINN,KANS,59074467.7933333
MINN,MISS,104669206.327778
MISS,MINN,8006743.29
MISS,SEAT,356666315.758889
NASH,ATLA,6082147620.045561
NASH,CINC,4299539410.72889
NASH,HOUS,5045835369.48445
NASH,JCSN,1381611267.43
NASH,LOUI,88822522.7744444
NEWY32AOA,ASHB,32522050876.0989
NEWY32AOA,CLEV,56446.4888888889
NEWY32AOA,HART2,3898480952.07333
NEWY32AOA,PHIL,2754132864.44556
PENS,HOUH,3296165315.67
PENS,JACK,1335634525.6
PHIL,ASHB,11499301186.7267
PHIL,NEWY32AOA,180537955.084445
PHOE,LOSA,535724560.002222
PHOE,TUCS,110270250.39
PITT,ASHB,7523853684.37444
PITT,CLEV,1682083364.19667
PORT,SACR,88848532.5844444
PORT,SEAT,557246973.588889
RALE,ASHB,25807857993.9022
RALE,CHAR,5016917275.88
SACR,PORT,81994617.96
SACR,SALT,5720414096.91778
SACR,SEAT,2753599137.20667
SACR,SUNN,16527669099.99334
SALT,BOIS,528783079.244444
SALT,DENV,32190876558.50779
SALT,LASV,2276151228.46333
SALT,LOSA,38724697177.5556
SALT,SACR,10442425757.0589
SALT,SEAT,21434144681.2233
SANJ,SUNN,5531486377.44556
SEAT,BOIS,69435.7222222222
SEAT,FARG,140331690.846667
SEAT,MISS,383933587.598889
SEAT,PORT,1004004467.46778
SEAT,SACR,4163416721.08111
SEAT,SALT,6299417535.41333
STAR,CHIC,11809668356.0533
STAR,EQCH,27402515155.42112
SUNN,LOSA,6639166783.31555
SUNN,SACR,8595663916.25556
SUNN,SANJ,8636364984.98223
TOLE2,CLEV,1081310545.14556
TOLE2,EQCH,6961613231.96889
TUCS,ELPA,1395381660.90333
TUCS,PHOE,672264344.36
TULS,DALL,780297132.807158
TULS,KANS,5563380965.64133
WASH,ASHB,29360974655.74153
