source_id,target_id,throughput
ALBA,BOST,66880740.8888889
ALBA,CLEV,8679458186.96666
ALBA,HART2,1873557785.94778
ALBA,HOLY,1076009576.84
ASHB,ATLA,4542777595.51889
ASHB,CLEV,60227440746.6289
ASHB,NEWY32AOA,22000112541.0489
ASHB,PHIL,18865432495.17
ASHB,PITT,2103916307.65555
ASHB,RALE,11489680187.1455
ASHB,WASH,25470155118.07336
ATLA,ASHB,19590817870.5644
ATLA,CHAR,1073037237.45667
ATLA,JACK,6334185912.35666
ATLA,NASH,6649706038.51556
BOIS,SALT,1745334147.11
BOIS,SEAT,314284483.246667
BOST,ALBA,257868066.105556
BOST,BOST2,1939032270.22222
BOST2,BOST,3590658832.39111
BOST2,HART2,17441972087.3355
BOST2,HOLY,57049.6922222222
CHAR,ATLA,1491596355.71667
CHAR,RALE,20169111203.5556
CHIC,CINC,12176008333.79
CHIC,EQCH,62741154158.12669
CHIC,INDI,6077692243.32444
CHIC,KANS,84024011473.18
CHIC,STAR,10784223228.9978
CINC,CHIC,16209656048.1689
CINC,CLEV,3538104620.83111
CINC,INDI,3384668324.85333
CINC,LOUI,214652.575555556
CINC,NASH,13093640313.8689
CLEV,ALBA,21455917025.5111
CLEV,ASHB,40690300356.3
CLEV,CINC,12374350032.0545
CLEV,EQCH,70264024711.4633
CLEV,NEWY32AOA,57027.16
CLEV,PITT,1050252258.27889
CLEV,TOLE2,1788407469.06889
DALL,DALL3,11236921477.848888
DALL,HOUS,14865759898.527771
DALL,KANS,18462312453.3222
DALL,TULS,3047308213.72445
DALL3,DALL,20506181054.26554
DENV,ELPA,1291549999.9866672
DENV,KANS,59350880822.8833
DENV,SALT,68579487637.0656
ELPA,DENV,359302973.87555504
ELPA,HOUS,6617339184.692229
ELPA,LOSA,6996733264.81111
ELPA,TUCS,2200394440.93222
EQCH,CHIC,76303685910.3833
EQCH,CLEV,66533139647.8911
EQCH,MINN,1970411305.395552
EQCH,STAR,28778529703.598892
EQCH,TOLE2,2135461702.32555
FARG,MINN,233392749.166667
FARG,SEAT,924598211.884444
HART2,ALBA,1329437266.45
HART2,BOST2,13344203246.4778
HART2,NEWY32AOA,27030789330.0445
HOLY,ALBA,668698156.282222
HOLY,BOST2,56928.6777777778
HOUH,HOUS,10424717675.8256
HOUH,PENS,1748825270.43111
HOUS,DALL,10862863354.6311
HOUS,ELPA,7951102812.764441
HOUS,HOUH,9433993281.16222
HOUS,JCSN,1563807260.75778
HOUS,NASH,3952330550.91555
INDI,CHIC,1028180256.32556
INDI,CINC,989955211.695554
JACK,ATLA,7539707841.09778
JACK,PENS,4472681212.69333
JCSN,HOUS,48733323.0533333
JCSN,NASH,462727.575555556
KANS,CHIC,67730313286.637794
KANS,DALL,14029008819.0878
KANS,DENV,75484302529.5156
KANS,MINN,107767100.871111
KANS,TULS,8343319592.70222
LASV,LOSA,2021537891.01
LASV,SALT,137680121.306667
LOSA,ELPA,4896853904.56889
LOSA,LASV,2752938006.60889
LOSA,LOSA2,32695978923.662228
LOSA,PHOE,2976502954.69111
LOSA,SALT,19761164333.3345
LOSA,SUNN,5782497099.19889
LOSA2,LOSA,12666801537.92445
LOUI,CINC,452994.35
LOUI,NASH,44009558.5277778
MINN,EQCH,1568253671.437778
MINN,FARG,924645257.565555
MINN,KANS,176964126.325555
MINN,MISS,191380562.8
MISS,MINN,96199294.3277778
MISS,SEAT,446658510.437778
NASH,ATLA,4090105704.877782
NASH,CINC,6158690439.86333
NASH,HOUS,3612654939.64556
NASH,JCSN,168088.701111111
NASH,LOUI,595398194.501111
NEWY32AOA,ASHB,44617503010.8589
NEWY32AOA,CLEV,56414.1122222222
NEWY32AOA,HART2,13769553323.85
NEWY32AOA,PHIL,5770396826.43556
PENS,HOUH,4507006087.59556
PENS,JACK,1661767111.44889
PHIL,ASHB,17821231314.0078
PHIL,NEWY32AOA,1438098775.79556
PHOE,LOSA,809392320.353333
PHOE,TUCS,346414028.844445
PITT,ASHB,5248114614.27667
PITT,CLEV,1895056614.25222
PORT,SACR,111537436.013333
PORT,SEAT,969188727.732222
RALE,ASHB,26374265821.99
RALE,CHAR,3373737783.78
SACR,PORT,211989916.694445
SACR,SALT,8418326446.67111
SACR,SEAT,4565873775.61
SACR,SUNN,19304682909.28444
SALT,BOIS,1360413368.21667
SALT,DENV,37769247724.851105
SALT,LASV,2384313982.63445
SALT,LOSA,39108568800.5167
SALT,SACR,10599834090.7733
SALT,SEAT,27228439735.3822
SANJ,SUNN,11320611685.89555
SEAT,BOIS,69089.5522222222
SEAT,FARG,235371853.137778
SEAT,MISS,1025539597.79333
SEAT,PORT,2544141701.68445
SEAT,SACR,3121805711.64556
SEAT,SALT,10727365662.9256
STAR,CHIC,14633772970.0956
STAR,EQCH,32022736537.507797
SUNN,LOSA,12231806998.22334
SUNN,SACR,12523672252.74111
SUNN,SANJ,13242990801.673338
TOLE2,CLEV,1460045573.61778
TOLE2,EQCH,3765917063.71333
TUCS,ELPA,2080624816.83778
TUCS,PHOE,883415070.796666
TULS,DALL,1329623088.02333
TULS,KANS,8892664562.27334
WASH,ASHB,49963901408.01223
