source_id,target_id,throughput
ALBA,BOST,31860067.93
ALBA,CLEV,6471533215.00333
ALBA,HART2,763775776.391111
ALBA,HOLY,261230615.155556
ASHB,ATLA,2909950441.37667
ASHB,CLEV,51011257453.922195
ASHB,NEWY32AOA,16310913670.8944
ASHB,PHIL,9553542158.59889
ASHB,PITT,2315325234.50556
ASHB,RALE,9358946387.74555
ASHB,WASH,23203628975.02892
ATLA,ASHB,18016709899.5078
ATLA,CHAR,1796393123.80111
ATLA,JACK,4136088597.43778
ATLA,NASH,3961544425.75111
BOIS,SALT,1939903932.37
BOIS,SEAT,88347646.3066667
BOST,ALBA,168484614.32
BOST,BOST2,2285684963.20889
BOST2,BOST,2190995046.55222
BOST2,HART2,7994369476.53889
BOST2,HOLY,57056.7166666667
CHAR,ATLA,869013911.701111
CHAR,RALE,18751950539.7855
CHIC,CINC,8761430528.16111
CHIC,EQCH,36008390151.585495
CHIC,INDI,6471736093.44667
CHIC,KANS,63764212330.0911
CHIC,STAR,3857390729.80666
CINC,CHIC,7817325731.47889
CINC,CLEV,2755847499.12111
CINC,INDI,1660127441.77333
CINC,LOUI,214066.078888889
CINC,NASH,10171621748.9333
CLEV,ALBA,9344515388.95889
CLEV,ASHB,30125275069.4834
CLEV,CINC,9124771527.56001
CLEV,EQCH,58603382687.4545
CLEV,NEWY32AOA,57038.0477777778
CLEV,PITT,715201508.778889
CLEV,TOLE2,583119731.453333
DALL,DALL3,8424677660.152221
DALL,HOUS,7762147982.55555
DALL,KANS,16301987585.55
DALL,TULS,2310971032.93778
DALL3,DALL,15711753114.241116
DENV,ELPA,586473410.78
DENV,KANS,40172287736.508896
DENV,SALT,58453961743.8322
ELPA,DENV,561345142.819999
ELPA,HOUS,4758898764.210001
ELPA,LOSA,4394409113.80445
ELPA,TUCS,670736933.294444
EQCH,CHIC,58033472999.9522
EQCH,CLEV,42785227423.72
EQCH,MINN,2183913437.3455567
EQCH,STAR,19636840391.59113
EQCH,TOLE2,1763402204.85778
FARG,MINN,181349939.26
FARG,SEAT,2563720587.19889
HART2,ALBA,875684275.818889
HART2,BOST2,5118772020.16556
HART2,NEWY32AOA,20353070280.2811
HOLY,ALBA,668108637.336667
HOLY,BOST2,56936.87
HOUH,HOUS,7186353731.56222
HOUH,PENS,1667545631.02889
HOUS,DALL,7995649625.42334
HOUS,ELPA,4514501761.618887
HOUS,HOUH,6031869159.60111
HOUS,JCSN,993683476.715555
HOUS,NASH,2848871586.31889
INDI,CHIC,609535502.393333
INDI,CINC,713315484.446667
JACK,ATLA,4537751966.84889
JACK,PENS,2597800055.35111
JCSN,HOUS,41743143.7577778
JCSN,NASH,464115.567777778
KANS,CHIC,39996622065.0222
KANS,DALL,10298300082.2511
KANS,DENV,58880816922.981094
KANS,MINN,80746150.5733333
KANS,TULS,7301990577.81222
LASV,LOSA,316670739.618889
LASV,SALT,172088579.116667
LOSA,ELPA,3575965513.74556
LOSA,LASV,1180614791.05111
LOSA,LOSA2,20806782598.59778
LOSA,PHOE,1699209968.21778
LOSA,SALT,14821025458.37
LOSA,SUNN,2920736690.79667
LOSA2,LOSA,5334344558.01667
LOUI,CINC,453052.058888889
LOUI,NASH,39012179.8366667
MINN,EQCH,2252673584.067778
MINN,FARG,2563780608.30778
MINN,KANS,159320107.138889
MINN,MISS,70615477.26
MISS,MINN,18167563.0022222
MISS,SEAT,210739192.265555
NASH,ATLA,3791658556.20667
NASH,CINC,3762361851.48556
NASH,HOUS,3333039506.26333
NASH,JCSN,167846.048888889
NASH,LOUI,89245528.7077778
NEWY32AOA,ASHB,40226000983.1245
NEWY32AOA,CLEV,56437.8988888889
NEWY32AOA,HART2,5786602971.29333
NEWY32AOA,PHIL,2481995528.13444
PENS,HOUH,2614789446.16111
PENS,JACK,1560506431.14889
PHIL,ASHB,12456457019.3511
PHIL,NEWY32AOA,91370818.778889
PHOE,LOSA,288513622.285555
PHOE,TUCS,318797952.425556
PITT,ASHB,3143615876.99556
PITT,CLEV,1177429575.54222
PORT,SACR,136465243.016667
PORT,SEAT,778524549.86
RALE,ASHB,23462411363.1222
RALE,CHAR,2329890314.79889
SACR,PORT,91390394.8977778
SACR,SALT,4838111670.86556
SACR,SEAT,2226271402.63667
SACR,SUNN,13542409415.48114
SALT,BOIS,489452141.377778
SALT,DENV,26230025880.48001
SALT,LASV,1068570801.89667
SALT,LOSA,32001348729.7211
SALT,SACR,9816510308.18778
SALT,SEAT,19118737292.18
SANJ,SUNN,4988657615.600002
SEAT,BOIS,70395.8788888889
SEAT,FARG,184317098.604444
SEAT,MISS,319144447.982222
SEAT,PORT,689957608.924444
SEAT,SACR,982777929.053334
SEAT,SALT,5924014542.24333
STAR,CHIC,13994196739.0633
STAR,EQCH,28747513450.25885
SUNN,LOSA,5051588871.851111
SUNN,SACR,7443174297.76667
SUNN,SANJ,7082180145.490005
TOLE2,CLEV,1350871721.72667
TOLE2,EQCH,4831612004.99111
TUCS,ELPA,1744476879.35889
TUCS,PHOE,175562419.752222
TULS,DALL,1014881209.06667
TULS,KANS,4773305103.63889
WASH,ASHB,39157443503.74223
