source_id,target_id,rtt,throughput
ALBQ,ATLA,31.0,
ALBQ,BNL515,50.369998931884766,
ALBQ,BNL725,50.14999961853027,
ALBQ,BOIS,23.710000038146973,
ALBQ,BOST,47.53000068664551,
ALBQ,CHAT,34.71999931335449,
ALBQ,CHIC,29.31999969482422,
ALBQ,DENV,7.950000286102295,0.12647602176
ALBQ,ELPA,4.390000104904175,0.1299982848
ALBQ,EQXCH2,29.460000038146973,
ALBQ,EQXDC4,44.21999931335449,
ALBQ,EQXSV5,37.11000061035156,
ALBQ,FNALGCC,,
ALBQ,GA,18.22000026702881,
ALBQ,HOUS,18.630000114440918,
ALBQ,KANS,18.449999809265137,
ALBQ,LASV,24.5600004196167,
ALBQ,LBNL50,30.730000495910645,
ALBQ,LBNL59,30.760000228881836,
ALBQ,LLNL,31.619999885559082,
ALBQ,NASH,34.53999900817871,
ALBQ,NEWY1118TH,48.75,
ALBQ,NEWY32AOA,48.71999931335449,
ALBQ,ORAU,37.970001220703125,
ALBQ,PANTEX,44.959999084472656,
ALBQ,SACR,28.68000030517578,
ALBQ,SALT,17.380000114440918,
ALBQ,SAND,,
ALBQ,SEAT,33.09000015258789,
ALBQ,SLAC50N,31.77999973297119,
ALBQ,SLAC50S,37.189998626708984,
ALBQ,STAR,29.43000030517578,
ALBQ,WASH,43.71999931335449,
AMESHWH,ANL221,15.910000324249268,
AMESHWH,ANL541B,15.980000019073486,
AMESHWH,EQXCH2,15.4399995803833,
AMESHWH,EQXDC4,29.0,
AMESHWH,EQXSV5,43.96999931335449,
AMESHWH,LBNL50,37.55999946594238,
AMESHWH,LBNL59,37.670000076293945,
AMESHWH,ORNL1064,31.49000072479248,
AMESHWH,ORNL5600,31.369999885559082,
ANL221,ANL541B,-0.010000001639127731,0.13000108032
ANL221,BNL515,24.859999656677246,
ANL221,BNL725,21.049999237060547,
ANL221,EQXCH2,0.5399999916553497,
ANL221,EQXDC4,14.089999675750732,
ANL221,EQXSV5,51.290000915527344,
ANL221,FNALFCC,0.699999988079071,0.12999771136
ANL221,FNALGCC,,
ANL221,FRIB,5.680000066757202,
ANL221,GA,57.96999931335449,
ANL221,INLEIL,39.35999870300293,
ANL221,INLEROB,39.28000068664551,
ANL221,JLAB12,18.179999351501465,
ANL221,JLAB205,18.1899995803833,
ANL221,LANLTA03,32.439998626708984,
ANL221,LANLTA50,32.34000015258789,
ANL221,LBNL50,44.88999938964844,
ANL221,LBNL59,44.8799991607666,
ANL221,LLNL,45.670000076293945,
ANL221,NETLPGH,24.6899995803833,
ANL221,ORAU,17.300000190734863,
ANL221,ORNL1064,16.949999809265137,
ANL221,ORNL5600,16.84999942779541,
ANL221,PPPL,19.030000686645508,
ANL221,SLAC50N,45.80999946594238,
ANL221,SLAC50S,51.369998931884766,
ANL221,SNLCA902,45.67999839782715,
ANL541B,BNL515,24.90999984741211,
ANL541B,BNL725,21.100000381469727,
ANL541B,EQXCH2,0.6099999994039536,0.12999261184
