source_id,target_id,rtt,throughput
ALBQ,ATLA,31.019999504089355,
ALBQ,BNL515,50.420000076293945,
ALBQ,BNL725,50.15999984741211,
ALBQ,BOIS,23.710000038146973,
ALBQ,BOST,47.670000076293945,
ALBQ,CHAT,34.670000076293945,
ALBQ,CHIC,29.3100004196167,
ALBQ,DENV,7.889999866485596,0.13000781824
ALBQ,ELPA,4.390000104904175,0.1299965952
ALBQ,EQXCH2,29.449999809265137,
ALBQ,EQXDC4,44.20000076293945,
ALBQ,EQXSV5,37.13999938964844,
ALBQ,FNALGCC,,
ALBQ,GA,18.260000228881836,
ALBQ,HOUS,18.630000114440918,
ALBQ,KANS,18.43000030517578,
ALBQ,LASV,24.579999923706055,
ALBQ,LBNL50,30.6899995803833,
ALBQ,LBNL59,30.719999313354492,
ALBQ,LLNL,31.630000114440918,
ALBQ,NASH,34.540000915527344,
ALBQ,NEWY1118TH,48.72999954223633,
ALBQ,NEWY32AOA,48.75,
ALBQ,ORAU,37.989999771118164,
ALBQ,PANTEX,44.94000053405762,
ALBQ,SACR,28.68000030517578,
ALBQ,SALT,17.34000015258789,
ALBQ,SAND,,
ALBQ,SEAT,33.170000076293945,
ALBQ,SLAC50N,31.850000381469727,
ALBQ,SLAC50S,37.170000076293945,
ALBQ,STAR,29.460000038146973,
ALBQ,WASH,43.71999931335449,
AMESHWH,ANL221,16.050000190734863,
AMESHWH,ANL541B,15.949999809265137,
AMESHWH,EQXCH2,15.430000305175781,
AMESHWH,EQXDC4,29.010000228881836,
AMESHWH,EQXSV5,43.96999931335449,
AMESHWH,LBNL50,37.560001373291016,
AMESHWH,LBNL59,37.59000015258789,
AMESHWH,ORNL1064,31.489999771118164,
AMESHWH,ORNL5600,31.389999389648438,
ANL221,ANL541B,0.07000000402331352,0.12998736896
ANL221,BNL515,24.97000026702881,
ANL221,BNL725,21.15999984741211,
ANL221,EQXCH2,0.6800000071525574,
ANL221,EQXDC4,14.210000038146973,
ANL221,EQXSV5,51.25,
ANL221,FNALFCC,0.5800000131130219,0.12999410688
ANL221,FNALGCC,,
ANL221,FRIB,5.809999942779541,
ANL221,GA,58.010000228881836,
ANL221,INLEIL,39.310001373291016,
ANL221,INLEROB,39.36000061035156,
ANL221,JLAB12,18.34000015258789,
ANL221,JLAB205,18.260000228881836,
ANL221,LANLTA03,32.510000228881836,
ANL221,LANLTA50,32.38999938964844,
ANL221,LBNL50,44.989999771118164,
ANL221,LBNL59,44.869998931884766,
ANL221,LLNL,45.81999969482422,
ANL221,NETLPGH,24.84000015258789,
ANL221,ORAU,17.420000076293945,
ANL221,ORNL1064,17.0600004196167,
ANL221,ORNL5600,16.920000076293945,
ANL221,PPPL,19.149999618530273,
ANL221,SLAC50N,46.02000045776367,
ANL221,SLAC50S,51.3799991607666,
ANL221,SNLCA902,45.739999771118164,
ANL541B,BNL515,24.850000381469727,
ANL541B,BNL725,21.079999923706055,
ANL541B,EQXCH2,0.5400000065565109,0.13000675328
ANL541B,EQXDC4,14.079999923706055,
ANL541B,EQXSV5,51.170000076293945,
ANL541B,FNALFCC,0.6200000047683716,
ANL541B,FNALGCC,,
ANL541B,FRIB,5.730000019073486,
ANL541B,GA,57.8700008392334,
ANL541B,INLEIL,39.32000160217285,
ANL541B,INLEROB,39.19999885559082,
ANL541B,JLAB12,18.210000038146973,
ANL541B,JLAB205,18.119999885559082,
ANL541B,LANLTA03,32.31999969482422,
ANL541B,LANLTA50,32.290000915527344,
ANL541B,LBNL50,44.81999969482422,
ANL541B,LBNL59,44.80999946594238,
ANL541B,LLNL,45.72999954223633,
ANL541B,NETLPGH,24.66999912261963,
ANL541B,ORAU,17.329999923706055,
ANL541B,ORNL1064,16.93000030517578,
ANL541B,ORNL5600,16.860000610351562,
ANL541B,PPPL,18.979999542236328,
ANL541B,SLAC50N,45.939998626708984,
ANL541B,SLAC50S,51.31999969482422,
ANL541B,SNLCA902,45.630001068115234,
ATLA,BNL515,19.369999885559082,
ATLA,BNL725,19.170000076293945,
ATLA,BOIS,51.900001525878906,
ATLA,BOST,22.34000015258789,
ATLA,CHAT,3.690000057220459,0.1300078592
ATLA,CHIC,19.31999969482422,
ATLA,DENV,36.11000061035156,
ATLA,ELPA,26.65999984741211,
ATLA,EQXCH2,26.800000190734863,
