source_id,target_id,rtt,throughput
ALBQ,ATLA,31.020000457763672,
ALBQ,BNL515,50.35999870300293,
ALBQ,BNL725,50.15999984741211,
ALBQ,BOIS,23.710000038146973,
ALBQ,BOST,47.69000053405762,
ALBQ,CHAT,34.68000030517578,
ALBQ,CHIC,29.31999969482422,
ALBQ,DENV,7.950000047683716,0.12348219392
ALBQ,ELPA,4.400000095367432,0.13000014848
ALBQ,EQXCH2,29.420000076293945,
ALBQ,EQXDC4,44.19999885559082,
ALBQ,EQXSV5,28.4399995803833,
ALBQ,FNALGCC,29.850000381469727,
ALBQ,GA,18.25,
ALBQ,HOUS,18.630000114440918,
ALBQ,KANS,18.440000534057617,
ALBQ,LASV,24.539999961853027,
ALBQ,LBNL50,30.729999542236328,
ALBQ,LBNL59,30.789999961853027,
ALBQ,LLNL,29.239999771118164,
ALBQ,NASH,34.540000915527344,
ALBQ,NEWY1118TH,48.61000061035156,
ALBQ,NEWY32AOA,48.739999771118164,
ALBQ,ORAU,37.97999954223633,
ALBQ,PANTEX,44.9900016784668,
ALBQ,SACR,28.679999351501465,
ALBQ,SALT,17.34000015258789,
ALBQ,SAND,17.75,
ALBQ,SEAT,33.1299991607666,
ALBQ,SLAC50N,28.52999973297119,
ALBQ,SLAC50S,28.449999809265137,
ALBQ,STAR,29.440000534057617,
ALBQ,WASH,43.70000076293945,
AMESHWH,ANL221,16.0600004196167,
AMESHWH,ANL541B,15.959999561309814,
AMESHWH,EQXCH2,15.389999866485596,
AMESHWH,EQXDC4,29.030000686645508,
AMESHWH,EQXSV5,43.96999931335449,
AMESHWH,LBNL50,37.6299991607666,
AMESHWH,LBNL59,37.630001068115234,
AMESHWH,ORNL1064,31.480000495910645,
AMESHWH,ORNL5600,31.3700008392334,
ANL221,ANL541B,0.040000006556510925,0.13000969216
ANL221,BNL515,25.02999973297119,
ANL221,BNL725,21.15999984741211,
ANL221,EQXCH2,0.6400000154972076,
ANL221,EQXDC4,14.199999809265137,
ANL221,EQXSV5,51.369998931884766,
ANL221,FNALFCC,0.5600000116974115,0.12999822336
ANL221,FNALGCC,0.0,
ANL221,FRIB,5.8399999141693115,
ANL221,GA,58.0,
ANL221,INLEIL,39.420000076293945,
ANL221,INLEROB,39.27000045776367,
ANL221,JLAB12,18.34000015258789,
ANL221,JLAB205,18.09000015258789,
ANL221,LANLTA03,32.44999885559082,
ANL221,LANLTA50,32.46000099182129,
ANL221,LBNL50,44.920000076293945,
ANL221,LBNL59,44.92999839782715,
ANL221,LLNL,45.779998779296875,
ANL221,NETLPGH,24.77999973297119,
ANL221,ORAU,17.380000114440918,
ANL221,ORNL1064,17.020000457763672,
ANL221,ORNL5600,17.019999504089355,
ANL221,PPPL,19.1299991607666,
ANL221,SLAC50N,46.0099983215332,
ANL221,SLAC50S,51.380001068115234,
ANL221,SNLCA902,45.68000030517578,
ANL541B,BNL515,24.869999885559082,
ANL541B,BNL725,20.979999542236328,
ANL541B,EQXCH2,0.510000005364418,0.1300002816
ANL541B,EQXDC4,14.150000095367432,
ANL541B,EQXSV5,51.21000099182129,
ANL541B,FNALFCC,0.6900000125169754,
ANL541B,FNALGCC,0.13999998569488525,
ANL541B,FRIB,5.7099997997283936,
ANL541B,GA,57.88999938964844,
ANL541B,INLEIL,39.119998931884766,
ANL541B,INLEROB,39.21999931335449,
ANL541B,JLAB12,18.230000495910645,
ANL541B,JLAB205,17.8799991607666,
ANL541B,LANLTA03,32.3799991607666,
ANL541B,LANLTA50,32.329999923706055,
ANL541B,LBNL50,44.849998474121094,
ANL541B,LBNL59,44.85999870300293,
ANL541B,LLNL,45.64999961853027,
ANL541B,NETLPGH,24.670000076293945,
ANL541B,ORAU,17.34000015258789,
ANL541B,ORNL1064,16.93000030517578,
ANL541B,ORNL5600,16.84000015258789,
ANL541B,PPPL,18.969999313354492,
ANL541B,SLAC50N,45.84000015258789,
ANL541B,SLAC50S,51.25,
ANL541B,SNLCA902,45.6200008392334,
ATLA,BNL515,19.329999923706055,
ATLA,BNL725,19.15000057220459,
ATLA,BOIS,51.90999984741211,
ATLA,BOST,22.420000076293945,
ATLA,CHAT,3.700000047683716,0.13000455168
ATLA,CHIC,19.350000381469727,
ATLA,DENV,36.14999961853027,
ATLA,ELPA,26.649999618530273,
ATLA,EQXCH2,26.81999969482422,
ATLA,EQXDC4,13.259999752044678,
ATLA,EQXSV5,50.7400016784668,
ATLA,GA,40.46000099182129,
ATLA,HOUS,12.400000095367432,0.13000121344
ATLA,KANS,25.72000026702881,
ATLA,LASV,48.119998931884766,
ATLA,LBNL50,58.89999961853027,
ATLA,LBNL59,51.77000045776367,
ATLA,LLNL,51.5,
ATLA,NASH,6.199999809265137,
ATLA,NEWY1118TH,17.5600004196167,
ATLA,NEWY32AOA,17.739999771118164,
ATLA,ORAU,5.890000104904175,
ATLA,PANTEX,38.71999931335449,
ATLA,SACR,56.8700008392334,
ATLA,SALT,45.55999946594238,
ATLA,SAND,40.010000228881836,
ATLA,SEAT,61.31999969482422,
ATLA,STAR,19.4399995803833,
ATLA,WASH,12.710000038146973,0.12690915328
BNL515,BNL725,0.04000000096857548,
BNL515,BOIS,61.630001068115234,
BNL515,BOST,6.119999885559082,
BNL515,CHAT,23.019999504089355,
BNL515,CHIC,24.550000190734863,
BNL515,DENV,45.90999984741211,
BNL515,ELPA,46.05999946594238,
BNL515,EQXCH2,24.380000114440918,
BNL515,EQXDC4,7.119999885559082,
BNL515,EQXSV5,70.04000091552734,
BNL515,GA,59.829999923706055,
