source_id,target_id,rtt
6287,6072,
6452,6072,
6434,6072,80.489147
6101,6072,71.017109
6379,6072,11.051522
6373,6072,40.9591
6565,6072,22.708306
6389,6072,25.372369
6092,6072,22.217257
6388,6072,13.460114
6418,6072,37.394992
6436,6072,
6480,6072,
6492,6072,72.111619
6454,6072,24.964447
6549,6072,7.019057
6411,6072,83.319658
6525,6072,63.824405
6437,6072,
6597,6072,18.375457
6644,6072,7.898407
6835,6072,38.987592
6692,6072,52.033644
6588,6072,5.695693
6782,6072,
6899,6072,12.800117
6831,6072,64.635308
6797,6072,6.166533
6925,6072,44.150419
7052,6072,70.95058
7087,6072,43.811362
6781,6072,16.217655
7014,6072,26.884912
6769,6072,5.388008
7157,6072,69.130687
6957,6072,
7095,6072,8.198296
7058,6072,25.329654
7224,6072,9.960152
7158,6072,24.339119
7311,6072,70.54819
7346,6072,35.809937
6072,6092,22.207491
6373,6092,43.052552
6379,6092,6.448694
6101,6092,62.434363
6389,6092,41.714056
6411,6092,72.33414
6434,6092,67.338013
6436,6092,
6452,6092,
6418,6092,25.242973
6437,6092,
6634,6072,27.076427
6287,6092,
7256,6072,33.262783
6388,6092,24.947815
6454,6092,14.802871
6492,6092,66.745114
6480,6092,
6525,6092,67.022861
6565,6092,24.889235
6588,6092,0.83319
6597,6092,21.751699
6797,6092,1.711451
6692,6092,52.213559
6781,6092,21.127471
6634,6092,30.062866
6769,6092,1.34033
6782,6092,
7267,6072,19.567904
6831,6092,67.141608
6835,6092,40.971111
6644,6092,7.607098
6899,6092,26.81223
6925,6092,45.69327
6957,6092,
7014,6092,3.165628
7052,6092,67.157337
6549,6092,
7058,6092,21.051469
7087,6092,35.646967
7157,6092,80.970315
7095,6092,22.053099
7158,6092,4.852943
7267,6092,21.934305
7256,6092,38.2388
7311,6092,73.390544
7346,6092,29.491198
6072,6101,71.015573
6092,6101,62.428658
7224,6092,29.235897
6287,6101,
6379,6101,47.187531
6373,6101,33.265906
6388,6101,57.997006
6418,6101,68.710462
6389,6101,56.233136
6411,6101,41.114454
6437,6101,
6452,6101,
6436,6101,
6454,6101,38.916882
6480,6101,
6525,6101,19.671373
6565,6101,45.772678
6588,6101,55.625275
6597,6101,42.33837
6634,6101,57.512678
6644,6101,60.913632
