source_id,target_id,lat_source,long_source,lat_target,long_target,city_source,city_target,distance,rtt
6287,6072,48.5805,-96.5185,39.9585,-75.6095,West Chester,West Chester,11.971440006873662,
6389,6072,42.4515,-83.2585,39.9585,-75.6095,West Chester,West Chester,4.364300822579411,25.340374
6092,6072,39.0385,-77.4885,39.9585,-75.6095,West Chester,West Chester,1.1954947996140703,22.189986
6434,6072,47.6095,-122.3415,39.9585,-75.6095,West Chester,West Chester,23.7080184018197,63.665003
6341,6072,38.8875,-77.4305,39.9585,-75.6095,West Chester,West Chester,1.2308796686627015,6.125874
6388,6072,40.4315,-80.0385,39.9585,-75.6095,West Chester,West Chester,2.378059019773052,22.806806
6229,6072,32.8815,-117.2415,39.9585,-75.6095,West Chester,West Chester,23.61750296884161,71.991851
6418,6072,39.9615,-86.1525,39.9585,-75.6095,West Chester,West Chester,5.623037034055173,31.366365
6274,6072,47.4995,-122.2895,39.9585,-75.6095,West Chester,West Chester,23.68989994165512,65.531844
6373,6072,39.0985,-94.5795,39.9585,-75.6095,West Chester,West Chester,10.185377951375273,44.122642
6411,6072,37.2375,-121.7825,39.9585,-75.6095,West Chester,West Chester,24.914865605768224,68.117559
6343,6072,41.8485,-87.6205,39.9585,-75.6095,West Chester,West Chester,6.450158216877,17.538645
6101,6072,33.4175,-112.0125,39.9585,-75.6095,West Chester,West Chester,20.67700592933788,70.759259
6379,6072,35.9315,-78.8795,39.9585,-75.6095,West Chester,West Chester,3.3286816473389664,12.191416
6437,6072,32.7905,-96.7915,39.9585,-75.6095,West Chester,West Chester,12.839247610260827,
6452,6072,25.7985,-80.2305,39.9585,-75.6095,West Chester,West Chester,10.217984053349479,
6436,6072,40.5605,-74.4815,39.9585,-75.6095,West Chester,West Chester,0.7313244350125949,6.926343
6454,6072,33.7795,-84.4205,39.9585,-75.6095,West Chester,West Chester,6.520133103812653,20.050347
6588,6072,38.9215,-77.2085,39.9585,-75.6095,West Chester,West Chester,1.122669542459554,5.602897
6769,6072,38.9515,-77.3595,39.9585,-75.6095,West Chester,West Chester,1.1732299212692572,20.379463
6549,6072,40.7115,-74.0105,39.9585,-75.6095,West Chester,West Chester,0.9974688257162181,7.038132
6525,6072,37.4295,-122.1715,39.9585,-75.6095,West Chester,West Chester,25.075316653464604,63.84669
6634,6072,44.9695,-93.2515,39.9585,-75.6095,West Chester,West Chester,9.68475217124955,27.37329
6492,6072,34.0485,-118.2585,39.9585,-75.6095,West Chester,West Chester,23.837181692484375,90.055791
6782,6072,37.3985,-122.0085,39.9585,-75.6095,West Chester,West Chester,24.99695931221472,
6692,6072,32.7885,-96.7885,39.9585,-75.6095,West Chester,West Chester,12.838383092256633,60.274669
6781,6072,43.0375,-76.1485,39.9585,-75.6095,West Chester,West Chester,2.162020072172145,16.119226
6831,6072,34.1675,-118.0915,39.9585,-75.6095,West Chester,West Chester,23.71650690075402,74.070456
6835,6072,39.6195,-104.8915,39.9585,-75.6095,West Chester,West Chester,15.596371911172653,40.475425
6957,6072,38.9005,-77.0505,39.9585,-75.6095,West Chester,West Chester,1.069132363195188,
6875,6072,42.3895,-71.1495,39.9585,-75.6095,West Chester,West Chester,2.8850975963838623,12.924595
7014,6072,39.0595,-76.9625,39.9585,-75.6095,West Chester,West Chester,0.9591246828190315,27.074906
7095,6072,40.6095,-74.1685,39.9585,-75.6095,West Chester,West Chester,0.8894621976565394,20.350737
7157,6072,38.6505,-121.4905,39.9585,-75.6095,West Chester,West Chester,24.458483695646024,77.80482
7052,6072,40.5785,-122.4005,39.9585,-75.6095,West Chester,West Chester,24.561577193980245,70.514728
7087,6072,36.0405,-94.1685,39.9585,-75.6095,West Chester,West Chester,10.519424080927164,43.362791
6480,6072,37.4675,-121.9185,39.9585,-75.6095,West Chester,West Chester,24.934395735970448,64.284769
7158,6072,37.4915,-77.2405,39.9585,-75.6095,West Chester,West Chester,1.9325086653363055,24.112943
7199,6072,27.9515,-82.4585,39.9585,-75.6095,West Chester,West Chester,9.240482804788865,50.601019
7224,6072,41.0195,-73.6315,39.9585,-75.6095,West Chester,West Chester,1.2815952587734143,
6797,6072,38.7505,-77.6685,39.9585,-75.6095,West Chester,West Chester,1.3913494875796144,6.108543
7229,6072,45.5615,-122.9415,39.9585,-75.6095,West Chester,West Chester,24.149531415186246,74.555162
6287,6092,48.5805,-96.5185,39.0385,-77.4885,Ashburn,Ashburn,11.591052271180029,
6388,6092,40.4315,-80.0385,39.0385,-77.4885,Ashburn,Ashburn,1.6745741496325492,13.29732
6072,6092,39.9585,-75.6095,39.0385,-77.4885,Ashburn,Ashburn,1.1954947996140703,22.182095
6343,6092,41.8485,-87.6205,39.0385,-77.4885,Ashburn,Ashburn,5.7095475867747645,21.022529
6274,6092,47.4995,-122.2895,39.0385,-77.4885,Ashburn,Ashburn,23.118987216832164,67.345017
6101,6092,33.4175,-112.0125,39.0385,-77.4885,Ashburn,Ashburn,19.657886208253597,62.55259
6229,6092,32.8815,-117.2415,39.0385,-77.4885,Ashburn,Ashburn,22.624699687595932,67.992303
6379,6092,35.9315,-78.8795,39.0385,-77.4885,Ashburn,Ashburn,2.295540677024265,6.430904
6373,6092,39.0985,-94.5795,39.0385,-77.4885,Ashburn,Ashburn,9.224908519853086,35.228995
6341,6092,38.8875,-77.4305,39.0385,-77.4885,Ashburn,Ashburn,0.1097191319588408,2.035219
6644,6072,40.7795,-74.0805,39.9585,-75.6095,West Chester,West Chester,0.9922149943539147,19.086469
6565,6072,40.4595,-87.6595,39.9585,-75.6095,West Chester,West Chester,6.411554901977686,24.781934
6389,6092,42.4515,-83.2585,39.0385,-77.4885,Ashburn,Ashburn,3.859723542629346,41.687732
6418,6092,39.9615,-86.1525,39.0385,-77.4885,Ashburn,Ashburn,4.696755160815784,25.302469
6925,6072,39.1395,-94.5815,39.9585,-75.6095,West Chester,West Chester,10.181818351763084,39.937483
7058,6072,43.1015,-75.2405,39.9585,-75.6095,West Chester,West Chester,2.1966743562413753,25.510163
6452,6092,25.7985,-80.2305,39.0385,-77.4885,Ashburn,Ashburn,9.356496708580979,
6454,6092,33.7795,-84.4205,39.0385,-77.4885,Ashburn,Ashburn,5.334674529662582,16.723299
6411,6092,37.2375,-121.7825,39.0385,-77.4885,Ashburn,Ashburn,24.046886277610728,68.578355
6480,6092,37.4675,-121.9185,39.0385,-77.4885,Ashburn,Ashburn,24.072719410970606,66.371849
6436,6092,40.5605,-74.4815,39.0385,-77.4885,Ashburn,Ashburn,1.9259557370736498,23.682554
6437,6092,32.7905,-96.7915,39.0385,-77.4885,Ashburn,Ashburn,11.691976363422913,
6549,6092,40.7115,-74.0105,39.0385,-77.4885,Ashburn,Ashburn,2.1929485211062643,
6492,6092,34.0485,-118.2585,39.0385,-77.4885,Ashburn,Ashburn,22.874996764494227,71.171519
6525,6092,37.4295,-122.1715,39.0385,-77.4885,Ashburn,Ashburn,24.21426583638394,67.077683
6565,6092,40.4595,-87.6595,39.0385,-77.4885,Ashburn,Ashburn,5.530364438498459,25.36591
6634,6092,44.9695,-93.2515,39.0385,-77.4885,Ashburn,Ashburn,9.119590586186758,30.352855
6692,6092,32.7885,-96.7885,39.0385,-77.4885,Ashburn,Ashburn,11.691054580240081,52.541158
6644,6092,40.7795,-74.0805,39.0385,-77.4885,Ashburn,Ashburn,2.186471202286509,6.505415
6769,6092,38.9515,-77.3595,39.0385,-77.4885,Ashburn,Ashburn,0.09241981862267398,0.767056
6781,6092,43.0375,-76.1485,39.0385,-77.4885,Ashburn,Ashburn,2.8716528342829952,28.40498
6797,6092,38.7505,-77.6685,39.0385,-77.4885,Ashburn,Ashburn,0.22297837599720532,1.561349
6831,6092,34.1675,-118.0915,39.0385,-77.4885,Ashburn,Ashburn,22.755664743874906,76.072215
6782,6092,37.3985,-122.0085,39.0385,-77.4885,Ashburn,Ashburn,24.134181718098894,
6835,6092,39.6195,-104.8915,39.0385,-77.4885,Ashburn,Ashburn,14.705945969634,40.731672
6434,6092,47.6095,-122.3415,39.0385,-77.4885,Ashburn,Ashburn,23.140811367026267,64.681895
6957,6092,38.9005,-77.0505,39.0385,-77.4885,Ashburn,Ashburn,0.2558190092740683,
6875,6092,42.3895,-71.1495,39.0385,-77.4885,Ashburn,Ashburn,4.076600891153961,13.690126
6925,6092,39.1395,-94.5815,39.0385,-77.4885,Ashburn,Ashburn,9.223463763165233,37.492752
7058,6092,43.1015,-75.2405,39.0385,-77.4885,Ashburn,Ashburn,3.0646832171365763,21.130576
7014,6092,39.0595,-76.9625,39.0385,-77.4885,Ashburn,Ashburn,0.28478138602639796,2.914655
