source_id,target_id,rtt,throughput
ALBQ,ATLA,31.010000228881836,
ALBQ,BNL515,50.36000061035156,
ALBQ,BNL725,50.19000053405762,
ALBQ,BOIS,23.699999809265137,
ALBQ,BOST,47.709999084472656,
ALBQ,CHAT,34.61000061035156,
ALBQ,CHIC,29.350000381469727,
ALBQ,DENV,7.980000019073486,0.12232690688
ALBQ,ELPA,4.360000133514404,0.12999378944
ALBQ,EQXCH2,29.440000534057617,
ALBQ,EQXDC4,44.19000053405762,
ALBQ,EQXSV5,37.15999984741211,
ALBQ,FNALGCC,,
ALBQ,GA,18.230000495910645,
ALBQ,HOUS,18.99579046852442,
ALBQ,KANS,18.60975535131857,
ALBQ,LASV,24.600000381469727,
ALBQ,LBNL50,30.65999984741211,
ALBQ,LBNL59,30.77999973297119,
ALBQ,LLNL,31.5600004196167,
ALBQ,NASH,34.5,
ALBQ,NEWY1118TH,48.84000015258789,
ALBQ,NEWY32AOA,48.71000099182129,
ALBQ,ORAU,37.989999771118164,
ALBQ,PANTEX,44.90999984741211,
ALBQ,SACR,28.639999389648438,
ALBQ,SALT,17.329999923706055,
ALBQ,SAND,,
ALBQ,SEAT,33.150001525878906,
ALBQ,SLAC50N,31.770000457763672,
ALBQ,SLAC50S,37.19000053405762,
ALBQ,STAR,29.43000030517578,
ALBQ,WASH,43.65999984741211,
AMESHWH,ANL221,16.050000190734863,
AMESHWH,ANL541B,15.609999656677246,
AMESHWH,EQXCH2,15.40999984741211,
AMESHWH,EQXDC4,29.02999973297119,
AMESHWH,EQXSV5,44.010000228881836,
AMESHWH,LBNL50,37.56999969482422,
AMESHWH,LBNL59,37.60999870300293,
AMESHWH,ORNL1064,31.5,
AMESHWH,ORNL5600,31.449999809265137,
ANL221,ANL541B,-0.4100000113248825,0.13000108032
ANL221,BNL515,24.989999771118164,
ANL221,BNL725,21.149999618530273,
ANL221,EQXCH2,0.510000005364418,
ANL221,EQXDC4,14.110000133514404,
ANL221,EQXSV5,51.420000076293945,
ANL221,FNALFCC,0.5500000044703484,0.1299970048
ANL221,FNALGCC,,
ANL221,FRIB,5.630000114440918,
ANL221,GA,58.0,
ANL221,INLEIL,40.13999938964844,
ANL221,INLEROB,39.329999923706055,
ANL221,JLAB12,18.170000076293945,
ANL221,JLAB205,18.27999973297119,
ANL221,LANLTA03,32.52000045776367,
ANL221,LANLTA50,32.39999961853027,
ANL221,LBNL50,44.8700008392334,
ANL221,LBNL59,44.96000099182129,
ANL221,LLNL,45.78000068664551,
ANL221,NETLPGH,24.800000190734863,
ANL221,ORAU,17.47000026702881,
ANL221,ORNL1064,17.039999961853027,
ANL221,ORNL5600,16.97000026702881,
ANL221,PPPL,19.1299991607666,
ANL221,SLAC50N,46.02000045776367,
ANL221,SLAC50S,51.369998931884766,
ANL221,SNLCA902,45.510000228881836,
ANL541B,BNL515,24.58000087738037,
