source_id,target_id,rtt,throughput
ALBQ,ATLA,30.949999809265137,
ALBQ,BNL515,50.36000061035156,
ALBQ,BNL725,50.09000015258789,
ALBQ,BOIS,23.690000534057617,
ALBQ,BOST,47.64000129699707,
ALBQ,CHAT,34.60999870300293,
ALBQ,CHIC,29.329999923706055,
ALBQ,DENV,7.930000066757202,0.13000492032
ALBQ,ELPA,4.340000152587891,0.12999703552
ALBQ,EQXCH2,29.429999351501465,
ALBQ,EQXDC4,44.13999938964844,
ALBQ,EQXSV5,28.449999809265137,
ALBQ,FNALGCC,,
ALBQ,GA,18.22000026702881,
ALBQ,HOUS,18.6200008392334,
ALBQ,KANS,18.4399995803833,
ALBQ,LASV,24.550000190734863,
ALBQ,LBNL50,30.6899995803833,
ALBQ,LBNL59,30.74000072479248,
ALBQ,LLNL,29.260000228881836,
ALBQ,NASH,34.489999771118164,
ALBQ,NEWY1118TH,48.650001525878906,
ALBQ,NEWY32AOA,48.65999984741211,
ALBQ,ORAU,37.96999931335449,
ALBQ,PANTEX,44.94000053405762,
ALBQ,SACR,28.640000343322754,
ALBQ,SALT,17.329999923706055,
ALBQ,SAND,,
ALBQ,SEAT,33.10000038146973,
ALBQ,SLAC50N,28.359999656677246,
ALBQ,SLAC50S,28.449999809265137,
ALBQ,STAR,29.399999618530273,
ALBQ,WASH,43.650001525878906,
AMESHWH,ANL221,16.02999973297119,
AMESHWH,ANL541B,15.84000015258789,
AMESHWH,EQXCH2,15.389999866485596,
AMESHWH,EQXDC4,29.030000686645508,
AMESHWH,EQXSV5,43.96999931335449,
AMESHWH,LBNL50,37.52000045776367,
AMESHWH,LBNL59,37.68000030517578,
AMESHWH,ORNL1064,31.489999771118164,
AMESHWH,ORNL5600,31.3100004196167,
ANL221,ANL541B,-0.009999990463256836,0.12999837696
ANL221,BNL515,24.979999542236328,
ANL221,BNL725,21.149999618530273,
ANL221,EQXCH2,0.6500000059604645,
ANL221,EQXDC4,14.260000228881836,
ANL221,EQXSV5,51.329999923706055,
ANL221,FNALFCC,0.8100000023841858,0.1300056064
ANL221,FNALGCC,,
ANL221,FRIB,5.869999885559082,
ANL221,GA,57.989999771118164,
ANL221,INLEIL,39.29999923706055,
ANL221,INLEROB,39.36000061035156,
ANL221,JLAB12,18.34000015258789,
ANL221,JLAB205,18.270000457763672,
ANL221,LANLTA03,32.47999954223633,
ANL221,LANLTA50,32.40999984741211,
ANL221,LBNL50,44.920000076293945,
ANL221,LBNL59,44.94000053405762,
ANL221,LLNL,45.82000160217285,
ANL221,NETLPGH,24.8100004196167,
ANL221,ORAU,17.4399995803833,
ANL221,ORNL1064,17.09000015258789,
ANL221,ORNL5600,16.829999923706055,
ANL221,PPPL,19.130000114440918,
ANL221,SLAC50N,45.94000053405762,
ANL221,SLAC50S,51.39999961853027,
ANL221,SNLCA902,45.79999923706055,
ANL541B,BNL515,24.75,
ANL541B,BNL725,21.0,
ANL541B,EQXCH2,0.43000001460313797,0.13000675328
