source_id,target_id,ip_version,rtt
ALBQ,ATLA,4,29.550000190734863
ALBQ,BNL515,4,48.95000076293945
ALBQ,BNL725,4,47.760000228881836
ALBQ,BOIS,4,22.510000228881836
ALBQ,BOST,4,45.34000015258789
ALBQ,CHAT,4,33.170000076293945
ALBQ,CHIC,4,28.0
ALBQ,DENV,4,6.940000057220459
ALBQ,ELPA,4,3.3300000429153442
ALBQ,EQXCH2,4,28.429999351501465
ALBQ,EQXDC4,4,42.920000076293945
ALBQ,EQXSV5,4,27.269999504089355
ALBQ,FNALGCC,4,29.630000114440918
ALBQ,GA,4,17.15999984741211
ALBQ,GERMANTOWN,4,45.34000015258789
ALBQ,HOUS,4,17.570000648498535
ALBQ,KANS,4,17.339999198913574
ALBQ,LASV,4,23.140000343322754
ALBQ,LBNL50,4,29.760000228881836
ALBQ,LBNL59,4,29.219999313354492
ALBQ,LLNL,4,27.300000190734863
ALBQ,NASH,4,32.359999656677246
ALBQ,NEWY325HUDSON,4,47.64999961853027
ALBQ,NEWY32AOA,4,46.630001068115234
ALBQ,ORAU,4,36.829999923706055
ALBQ,PANTEX,4,36.260000228881836
ALBQ,SACR,4,27.510000228881836
ALBQ,SALT,4,15.260000228881836
ALBQ,SAND,4,16.700000286102295
ALBQ,SEAT,4,31.889999389648438
ALBQ,SLAC50N,4,27.449999809265137
ALBQ,SLAC50S,4,27.030000686645508
ALBQ,STAR,4,28.31999969482422
ALBQ,SUNN,4,26.960000038146973
ALBQ,WASH,4,41.170000076293945
AMESHWH,ANL221,4,15.230000019073486
AMESHWH,ANL541B,4,15.34000015258789
AMESHWH,EQXCH2,4,15.329999923706055
AMESHWH,EQXDC4,4,28.710000038146973
AMESHWH,EQXSV5,4,43.760000228881836
AMESHWH,LBNL50,4,37.23000144958496
AMESHWH,LBNL59,4,37.14000129699707
AMESHWH,ORNL1064,4,31.039999961853027
AMESHWH,ORNL5600,4,27.72000026702881
ANL221,ANL541B,4,-0.5900000184774399
ANL221,BNL515,4,23.320000648498535
ANL221,BNL725,4,19.829999923706055
ANL221,EQXCH2,4,-0.18000000156462193
ANL221,EQXDC4,4,13.099999904632568
ANL221,EQXSV5,4,50.53000068664551
ANL221,FNALFCC,4,-0.48999999463558197
ANL221,FNALGCC,4,0.010000001639127731
ANL221,FRIB,4,5.049999952316284
ANL221,GA,4,57.14999961853027
ANL221,INLEIL,4,38.45000076293945
ANL221,INLEROB,4,38.29999923706055
ANL221,JLAB12,4,17.210000038146973
ANL221,JLAB205,4,17.399999618530273
ANL221,LANLTA03,4,31.65000057220459
ANL221,LANLTA50,4,31.010000228881836
ANL221,LBNL50,4,43.79999923706055
ANL221,LBNL59,4,44.239999771118164
ANL221,LLNL,4,44.329999923706055
ANL221,NETLPGH,4,24.019999504089355
ANL221,ORAU,4,16.710000038146973
ANL221,ORNL1064,4,16.15000057220459
ANL221,ORNL5600,4,14.190000057220459
ANL221,PPPL,4,18.3100004196167
ANL221,SLAC50N,4,45.21999931335449
ANL221,SLAC50S,4,50.52000045776367
