source_id,target_id,ip_version,rtt
ALBQ,ATLA,4,30.809999465942383
ALBQ,BNL515,4,49.8799991607666
ALBQ,BNL725,4,49.65999984741211
ALBQ,BOIS,4,39.239999771118164
ALBQ,BOST,4,46.25
ALBQ,CHAT,4,34.170000076293945
ALBQ,CHIC,4,29.149999618530273
ALBQ,DENV,4,7.639999866485596
ALBQ,ELPA,4,4.210000038146973
ALBQ,EQXCH2,4,28.980000495910645
ALBQ,EQXDC4,4,43.869998931884766
ALBQ,EQXSV5,4,27.679999351501465
ALBQ,FNALGCC,4,30.25
ALBQ,GA,4,18.06999969482422
ALBQ,GERMANTOWN,4,44.89999961853027
ALBQ,HOUS,4,18.4399995803833
ALBQ,KANS,4,18.300000190734863
ALBQ,LASV,4,25.549999237060547
ALBQ,LBNL50,4,46.170000076293945
ALBQ,LBNL59,4,29.079999923706055
ALBQ,LLNL,4,28.829999923706055
ALBQ,NASH,4,34.290000915527344
ALBQ,NEWY325HUDSON,4,48.31999969482422
ALBQ,NEWY32AOA,4,47.8700008392334
ALBQ,PANTEX,4,43.05999946594238
ALBQ,SACR,4,44.22999954223633
ALBQ,SALT,4,32.31999969482422
ALBQ,SAND,4,17.5600004196167
ALBQ,SEAT,4,48.55999946594238
ALBQ,SLAC50N,4,28.170000076293945
ALBQ,SLAC50S,4,28.299999237060547
ALBQ,STAR,4,29.050000190734863
ALBQ,SUNN,4,27.920000076293945
ALBQ,WASH,4,43.029998779296875
AMESHWH,ANL221,4,15.400000095367432
AMESHWH,ANL541B,4,15.550000190734863
AMESHWH,EQXCH2,4,15.039999961853027
AMESHWH,EQXDC4,4,28.850000381469727
AMESHWH,EQXSV5,4,50.380001068115234
AMESHWH,LBNL50,4,69.0099983215332
AMESHWH,LBNL59,4,51.78999900817871
AMESHWH,ORNL1064,4,31.239999771118164
AMESHWH,ORNL5600,4,31.34000015258789
ANL221,ANL541B,4,-0.1599999964237213
ANL221,BNL515,4,23.52999973297119
ANL221,BNL725,4,20.329999923706055
ANL221,EQXCH2,4,-0.3200000040233135
ANL221,EQXDC4,4,13.680000305175781
ANL221,EQXSV5,4,67.43999862670898
ANL221,FNALFCC,4,-0.17999999225139618
ANL221,FNALGCC,4,0.35999999940395355
ANL221,FRIB,4,5.349999904632568
ANL221,GA,4,57.39999961853027
ANL221,INLEIL,4,79.77000045776367
ANL221,INLEROB,4,79.70999908447266
ANL221,JLAB12,4,17.710000038146973
ANL221,JLAB205,4,16.739999771118164
ANL221,LANLTA03,4,32.079999923706055
ANL221,LANLTA50,4,31.480000495910645
ANL221,LBNL50,4,85.48999786376953
ANL221,LBNL59,4,68.72999954223633
ANL221,LLNL,4,68.43999862670898
ANL221,NETLPGH,4,23.880000114440918
ANL221,ORNL1064,4,16.40999984741211
ANL221,ORNL5600,4,16.299999713897705
ANL221,PPPL,4,18.489999771118164
ANL221,SLAC50N,4,67.68999862670898
ANL221,SLAC50S,4,67.56000137329102
ANL221,SNLCA902,4,68.61999893188477
ANL541B,BNL515,4,23.699999809265137
ANL541B,BNL725,4,20.440000534057617
ANL541B,EQXCH2,4,-0.2200000137090683
ANL541B,EQXDC4,4,13.75
ANL541B,EQXSV5,4,67.47999954223633
ANL541B,FNALFCC,4,0.08000001311302185
ANL541B,FNALGCC,4,0.9000000059604645
ANL541B,FRIB,4,5.519999980926514
ANL541B,GA,4,57.540000915527344
ANL541B,INLEIL,4,79.88999938964844
ANL541B,INLEROB,4,79.81999969482422
ANL541B,JLAB12,4,17.90999984741211
ANL541B,JLAB205,4,16.790000438690186
ANL541B,LANLTA03,4,32.19000053405762
ANL541B,LANLTA50,4,31.47000026702881
ANL541B,LBNL50,4,85.58999633789062
ANL541B,LBNL59,4,68.76000213623047
ANL541B,LLNL,4,68.56999969482422
ANL541B,NETLPGH,4,24.070000648498535
ANL541B,ORNL1064,4,16.519999980926514
ANL541B,ORNL5600,4,16.450000286102295
ANL541B,PPPL,4,18.619999885559082
ANL541B,SLAC50N,4,67.79999923706055
ANL541B,SLAC50S,4,67.63999938964844
ANL541B,SNLCA902,4,68.71999740600586
ATLA,BNL515,4,19.019999504089355
ATLA,BNL725,4,18.729999542236328
ATLA,BOIS,4,61.46999931335449
ATLA,BOST,4,21.799999237060547
ATLA,CHAT,4,3.3299999237060547
ATLA,CHIC,4,19.210000038146973
ATLA,DENV,4,38.69000053405762
ATLA,ELPA,4,26.449999809265137
ATLA,EQXCH2,4,26.320000648498535
ATLA,EQXDC4,4,13.070000171661377
ATLA,EQXSV5,4,49.91000175476074
ATLA,GA,4,40.3700008392334
ATLA,HOUS,4,12.320000171661377
ATLA,KANS,4,25.56999969482422
ATLA,LASV,4,47.739999771118164
ATLA,LBNL50,4,68.40999984741211
ATLA,LBNL59,4,51.380001068115234
ATLA,LLNL,4,51.170000076293945
ATLA,NASH,4,5.920000076293945
ATLA,NEWY325HUDSON,4,17.510000228881836
ATLA,NEWY32AOA,4,16.869999885559082
ATLA,PANTEX,4,36.90999984741211
ATLA,SACR,4,66.40999984741211
ATLA,SALT,4,54.60999870300293
ATLA,SAND,4,39.8700008392334
ATLA,SEAT,4,70.81000137329102
ATLA,STAR,4,19.070000648498535
ATLA,SUNN,4,50.260000228881836
ATLA,WASH,4,12.179999828338623
BNL515,BNL725,4,-0.34999999590218067
BNL515,BOIS,4,80.57999801635742
BNL515,BOST,4,5.539999961853027
BNL515,CHAT,4,22.47000026702881
BNL515,CHIC,4,23.289999961853027
BNL515,DENV,4,44.720001220703125
BNL515,ELPA,4,45.47999954223633
BNL515,EQXCH2,4,22.699999809265137
BNL515,EQXDC4,4,6.870000123977661
BNL515,EQXSV5,4,69.20999908447266
BNL515,GA,4,59.489999771118164
BNL515,HOUS,4,31.410000801086426
BNL515,KANS,4,34.19999885559082
BNL515,LASV,4,66.83000183105469
BNL515,LBNL50,4,87.47999954223633
BNL515,LBNL59,4,70.76000213623047
BNL515,LLNL,4,70.43999862670898
BNL515,NASH,4,36.279998779296875
BNL515,NEWY325HUDSON,4,1.340000033378601
BNL515,NEWY32AOA,4,0.5900000035762787
BNL515,ORNL1064,4,24.449999809265137
BNL515,ORNL5600,4,23.049999237060547
BNL515,PANTEX,4,56.05000114440918
BNL515,SACR,4,85.5
BNL515,SALT,4,73.65999984741211
BNL515,SAND,4,59.05000114440918
BNL515,SEAT,4,89.93000030517578
BNL515,STAR,4,23.059999465942383
BNL515,SUNN,4,69.27999877929688
BNL515,WASH,4,6.129999876022339
BNL725,BOIS,4,80.3499984741211
BNL725,BOST,4,5.559999942779541
BNL725,CHAT,4,22.130000114440918
BNL725,CHIC,4,20.270000457763672
BNL725,DENV,4,41.60000038146973
BNL725,ELPA,4,45.28000068664551
BNL725,EQXCH2,4,19.829999923706055
BNL725,EQXDC4,4,6.539999961853027
BNL725,EQXSV5,4,68.84000015258789
BNL725,GA,4,59.150001525878906
BNL725,HOUS,4,31.09000015258789
BNL725,KANS,4,31.119999885559082
BNL725,LASV,4,66.5999984741211
BNL725,LBNL50,4,87.27000045776367
BNL725,LBNL59,4,70.25
BNL725,LLNL,4,70.17000198364258
BNL725,NASH,4,24.72000026702881
BNL725,NEWY325HUDSON,4,1.050000011920929
BNL725,NEWY32AOA,4,0.41999998688697815
BNL725,ORNL1064,4,24.269999504089355
BNL725,ORNL5600,4,22.8100004196167
BNL725,PANTEX,4,55.70000076293945
BNL725,SACR,4,85.25
BNL725,SALT,4,73.63000106811523
BNL725,SAND,4,58.61000061035156
BNL725,SEAT,4,89.69999694824219
BNL725,STAR,4,19.920000076293945
BNL725,SUNN,4,69.03000259399414
BNL725,WASH,4,5.680000066757202
BOIS,BOST,4,95.2699966430664
BOIS,CHAT,4,64.94999694824219
BOIS,CHIC,4,78.32999801635742
