source_id,target_id,rtt
6092,6072,22.269919
6101,6072,71.011984
6434,6072,80.517302
6388,6072,13.435062
6549,6072,7.02671
6373,6072,48.349878
6411,6072,83.307866
6454,6072,24.984875
6492,6072,72.137363
6379,6072,11.063438
6437,6072,
6389,6072,25.39302
6452,6072,
6480,6072,
6565,6072,22.690657
6588,6072,5.669291
6525,6072,63.796413
6436,6072,
6287,6072,
6418,6072,37.386468
6597,6072,18.373713
6831,6072,64.783164
6634,6072,26.772397
6781,6072,16.188666
6644,6072,7.957464
6782,6072,
6797,6072,6.204989
6692,6072,52.08173
6925,6072,53.315534
6769,6072,5.398146
6957,6072,
6835,6072,39.059884
7058,6072,25.365846
7087,6072,43.771527
6899,6072,12.882606
7014,6072,26.86692
7095,6072,8.242696
7052,6072,70.966978
7158,6072,24.341402
7157,6072,69.082816
7224,6072,9.959165
7256,6072,33.326386
7267,6072,19.599377
7346,6072,35.769891
7311,6072,70.599688
6287,6092,
6388,6092,24.935441
6072,6092,22.214512
6101,6092,62.462064
6373,6092,59.270039
6379,6092,6.485635
6418,6092,25.295588
6437,6092,
6389,6092,41.711691
6411,6092,72.290526
6452,6092,
6436,6092,
6434,6092,67.340038
6454,6092,14.786127
6480,6092,
6492,6092,66.73766
6525,6092,67.065163
6565,6092,24.897613
6588,6092,0.861534
6549,6092,
6634,6092,30.082589
6597,6092,21.75777
6769,6092,1.32102
6644,6092,7.595039
6781,6092,21.122802
6782,6092,
6797,6092,1.660301
6899,6092,26.799083
6835,6092,40.981552
7014,6092,3.184543
6831,6092,67.226
6925,6092,61.523342
6957,6092,
7052,6092,67.187167
6692,6092,52.225852
7058,6092,21.062258
7087,6092,35.665611
7095,6092,22.08508
7158,6092,4.914173
7157,6092,80.892321
7256,6092,38.214895
7224,6092,29.275242
7267,6092,21.926047
7346,6092,29.450047
6072,6101,71.024249
6092,6101,62.44342
7311,6092,73.362172
6373,6101,33.30952
6287,6101,
6379,6101,47.173464
6411,6101,41.158335
6388,6101,58.029198
6418,6101,68.773369
6389,6101,56.197066
6434,6101,39.12055
6436,6101,
6437,6101,
6454,6101,38.952129
6480,6101,
6452,6101,
6525,6101,19.723204
6492,6101,11.198275
6588,6101,55.570219
6565,6101,45.893554
6549,6101,60.871101
6597,6101,42.319464
6644,6101,60.93472
6634,6101,57.515647
6781,6101,63.188609
6769,6101,66.697257
6782,6101,
6692,6101,59.327348
6797,6101,70.60482
6835,6101,22.829672
6831,6101,19.661866
6899,6101,63.316826
6925,6101,33.150057
6957,6101,
7052,6101,26.243262
7014,6101,65.968414
7058,6101,63.266698
7087,6101,39.552059
7158,6101,56.125204
7095,6101,58.917374
7267,6101,43.370564
7224,6101,57.873537
7157,6101,28.974522
6092,6287,41.116424
6072,6287,38.244627
7311,6101,24.42021
6101,6287,55.850386
7256,6101,56.409916
7346,6101,26.070293
6373,6287,26.157977
6379,6287,50.847825
6388,6287,37.861984
6389,6287,27.535891
6411,6287,58.687846
6436,6287,
6437,6287,
6434,6287,39.195315
6452,6287,
6480,6287,
6454,6287,32.943116
6492,6287,74.678668
6525,6287,61.852323
6418,6287,63.777859
6549,6287,
6597,6287,20.046241
6565,6287,30.927907
6588,6287,39.567284
6634,6287,18.802484
6644,6287,35.054959
6692,6287,51.850916
6769,6287,35.61032
6782,6287,
6797,6287,77.062787
