source_id,target_id,rtt
6025,6025,0.4594
6025,6031,9.694208
6025,6039,28.742375
6025,6042,18.803945
6025,6043,18.880712
6025,6049,30.377707
6025,6081,11.755415
6025,6087,18.311146
6025,6094,32.244384
6025,6117,11.697819
6025,6120,23.196477
6025,6198,42.509499
6025,6202,30.086113
6025,6213,7.703989
6025,6225,23.345566
6025,6235,23.489541
6025,6237,9.774815
6025,6239,13.814004
6025,6245,32.914729
6025,6248,31.754544
6025,6249,11.723769
6025,6250,18.452341
6025,6251,34.257826
6025,6267,13.042855
6025,6268,10.207317
6025,6269,27.198154
6025,6272,28.637824
6025,6276,38.515207
6025,6278,7.223726
6025,6295,41.26256
6025,6297,46.666261
6025,6313,4.147437
6025,6316,23.034877
6025,6320,15.408532
6025,6323,40.767726
6025,6324,36.416028
6025,6326,40.09455
6025,6327,23.247858
6025,6328,43.102655
6025,6335,42.519481
6025,6336,4.585696
6025,6340,21.284128
6025,6342,12.546565
6025,6346,31.123513
6025,6350,23.204732
6025,6352,46.001121
6025,6357,8.78599
6025,6360,11.366833
6025,6366,44.720556
6025,6372,36.641409
6025,6374,11.909696
6025,6384,19.733223
6025,6385,5.749701
6025,6387,5.480853
6025,6390,6.73662
6025,6395,29.295569
6025,6396,9.831686
6025,6402,31.702483
6025,6414,40.951454
6025,6417,36.778449
6025,6423,21.194724
6025,6424,14.238687
6025,6426,17.441674
6025,6430,12.838594
6025,6435,15.699573
6025,6438,35.514709
6025,6439,9.364786
6025,6441,30.563945
6025,6443,14.50903
6025,6445,3.681224
6025,6446,14.750518
6025,6448,21.68352
6025,6453,34.970288
6025,6475,21.633008
6025,6476,13.410061
6025,6478,42.949631
6025,6490,10.982672
6025,6494,19.076365
6025,6496,32.013059
6025,6499,16.731732
6025,6501,20.253361
6025,6509,32.762884
6025,6510,39.775225
6025,6511,11.930981
6025,6512,17.334224
6025,6513,17.064138
6025,6514,11.10676
6025,6515,13.041801
6025,6518,9.81675
6025,6520,15.682646
6025,6523,21.659959
6025,6526,51.874903
6025,6531,13.85269
6025,6536,40.476164
6025,6540,19.733618
6025,6541,30.92174
