source_id,target_id,rtt,throughput
ALBQ,ATLA,30.97000026702881,
ALBQ,BNL515,50.40999984741211,
ALBQ,BNL725,50.11000061035156,
ALBQ,BOIS,23.65999984741211,
ALBQ,BOST,47.69000053405762,
ALBQ,CHAT,34.54999923706055,
ALBQ,CHIC,29.34000015258789,
ALBQ,DENV,7.9700000286102295,0.12999811072
ALBQ,ELPA,4.400000095367432,0.12999242752
ALBQ,EQXCH2,29.4399995803833,
ALBQ,EQXDC4,44.16000175476074,
ALBQ,EQXSV5,28.440000534057617,
ALBQ,FNALGCC,,
ALBQ,GA,18.229999542236328,
ALBQ,HOUS,17.99579046852442,
ALBQ,KANS,17.60975535131857,
ALBQ,LASV,24.59000015258789,
ALBQ,LBNL50,30.65000057220459,
ALBQ,LBNL59,30.789999961853027,
ALBQ,LLNL,29.270000457763672,
ALBQ,NASH,34.5,
ALBQ,NEWY1118TH,48.78000068664551,
ALBQ,NEWY32AOA,48.71000099182129,
ALBQ,ORAU,38.0099983215332,
ALBQ,PANTEX,44.970001220703125,
ALBQ,SACR,28.6899995803833,
ALBQ,SALT,17.329999923706055,
ALBQ,SAND,,
ALBQ,SEAT,33.14000129699707,
ALBQ,SLAC50N,28.530000686645508,
ALBQ,SLAC50S,28.4399995803833,
ALBQ,STAR,29.4399995803833,
ALBQ,WASH,43.7599983215332,
AMESHWH,ANL221,16.05999994277954,
AMESHWH,ANL541B,15.990000247955322,
AMESHWH,EQXCH2,15.40999984741211,
AMESHWH,EQXDC4,28.979999542236328,
AMESHWH,EQXSV5,43.989999771118164,
AMESHWH,LBNL50,37.59000015258789,
AMESHWH,LBNL59,37.61000061035156,
AMESHWH,ORNL1064,31.469999313354492,
AMESHWH,ORNL5600,31.389999389648438,
ANL221,ANL541B,0.09000000357627869,0.12999571456
ANL221,BNL515,24.949999809265137,
ANL221,BNL725,21.140000343322754,
ANL221,EQXCH2,0.6600000187754631,
ANL221,EQXDC4,14.170000076293945,
ANL221,EQXSV5,51.23000144958496,
ANL221,FNALFCC,0.630000026896596,0.13000215552
ANL221,FNALGCC,,
ANL221,FRIB,5.829999923706055,
ANL221,GA,57.97999954223633,
ANL221,INLEIL,39.35999870300293,
ANL221,INLEROB,39.35999870300293,
ANL221,JLAB12,19.13707700750046,
ANL221,JLAB205,19.13707700750046,
ANL221,LANLTA03,32.4900016784668,
ANL221,LANLTA50,32.38999938964844,
ANL221,LBNL50,44.8700008392334,
ANL221,LBNL59,45.010000228881836,
ANL221,LLNL,45.720001220703125,
ANL221,NETLPGH,24.84000015258789,
ANL221,ORAU,17.390000343322754,
ANL221,ORNL1064,17.030000686645508,
ANL221,ORNL5600,17.020000457763672,
ANL221,PPPL,19.32963724008838,
ANL221,SLAC50N,45.970001220703125,
ANL221,SLAC50S,51.3700008392334,
ANL221,SNLCA902,45.63999938964844,
ANL541B,BNL515,24.869999885559082,
ANL541B,BNL725,21.09000015258789,
ANL541B,EQXCH2,0.5699999928474426,0.1300028928
ANL541B,EQXDC4,14.119999885559082,
ANL541B,EQXSV5,51.21000099182129,
ANL541B,FNALFCC,0.7799999862909317,
ANL541B,FNALGCC,,
ANL541B,FRIB,5.710000038146973,
ANL541B,GA,57.96999931335449,
ANL541B,INLEIL,39.209999084472656,
ANL541B,INLEROB,39.19999885559082,
ANL541B,JLAB12,19.13707700750046,
ANL541B,JLAB205,19.13707700750046,
ANL541B,LANLTA03,32.38999938964844,
ANL541B,LANLTA50,32.35000038146973,
ANL541B,LBNL50,44.790000915527344,
ANL541B,LBNL59,44.89999961853027,
ANL541B,LLNL,45.709999084472656,
ANL541B,NETLPGH,24.72000026702881,
ANL541B,ORAU,17.369999885559082,
ANL541B,ORNL1064,16.989999771118164,
ANL541B,ORNL5600,16.93000030517578,
ANL541B,PPPL,19.32963724008838,
ANL541B,SLAC50N,45.970001220703125,
ANL541B,SLAC50S,51.290000915527344,
ANL541B,SNLCA902,45.630001068115234,
ATLA,BNL515,18.899960998527046,
ATLA,BNL725,18.899960998527046,
ATLA,BOIS,51.869998931884766,
ATLA,BOST,23.063473349943045,
ATLA,CHAT,3.590000033378601,0.12999421952
ATLA,CHIC,19.34000015258789,
ATLA,DENV,36.21000099182129,
ATLA,ELPA,26.630000114440918,
ATLA,EQXCH2,26.829999923706055,
ATLA,EQXDC4,13.179999828338623,
ATLA,EQXSV5,50.630001068115234,
ATLA,GA,40.489999771118164,
ATLA,HOUS,12.40999984741211,0.12388564992
ATLA,KANS,25.699999809265137,
ATLA,LASV,48.19000053405762,
ATLA,LBNL50,58.869998931884766,
ATLA,LBNL59,51.79999923706055,
ATLA,LLNL,51.53000068664551,
ATLA,NASH,6.140000104904175,
ATLA,NEWY1118TH,17.8100004196167,
