source_id,target_id,rtt
0,0,0.0
0,1,0.48475044629817876
0,2,2.184630646850103
0,3,1.615707704333158
0,4,4.430617914115497
0,5,3.814375701265642
0,6,1.0499157379285387
0,7,1.4217931763159113
0,8,3.8000045372221756
0,9,2.662144271671172
0,10,2.6930620856032124
0,11,5.6369461659684905
0,12,5.040501853742214
0,13,4.646867176064704
0,14,4.144576947465744
0,15,3.724337650179387
0,16,4.133351440380462
0,17,4.553998343548152
0,18,6.066298874491664
1,0,0.48475044629817876
1,1,0.0
1,2,2.669381093148282
1,3,2.100458150631337
1,4,4.915368360413676
1,5,4.299126147563821
1,6,1.5346661842267175
1,7,1.9065436226140902
1,8,4.284754983520354
1,9,3.1468947179693507
1,10,3.1778125319013912
1,11,6.121696612266669
1,12,5.525252300040393
1,13,5.131617622362882
1,14,4.629327393763923
1,15,4.209088096477566
1,16,4.618101886678641
1,17,5.038748789846331
1,18,6.551049320789843
2,0,2.184630646850103
2,1,2.669381093148282
2,2,0.0
2,3,1.9954235301134466
2,4,2.717460605219758
2,5,2.101218392369903
2,6,3.2345463847786418
2,7,3.6064238231660144
2,8,2.0868472283264365
2,9,0.9489869627754329
2,10,0.5084314387531093
2,11,3.452315519118387
2,12,2.855871206892111
2,13,2.4622365292146005
2,14,1.9599463006156408
2,15,1.539707003329284
2,16,1.9487207935303588
2,17,2.3693676966980486
2,18,3.8816682276415606
3,0,1.615707704333158
3,1,2.100458150631337
3,2,1.9954235301134466
3,3,0.0
3,4,2.814910209782339
3,5,2.198667996932484
3,6,2.6656234422616967
3,7,3.0375008806490693
3,8,2.1842968328890175
3,9,1.0464365673380138
3,10,1.4869920913603374
3,11,4.7469369449660945
3,12,4.150492632739818
3,13,3.7568579550623076
3,14,3.254567726463348
3,15,2.834328429176991
3,16,3.243342219378066
3,17,3.663989122545756
3,18,5.0340445630304504
4,0,4.430617914115497
4,1,4.915368360413676
4,2,2.717460605219758
4,3,2.814910209782339
4,4,0.0
4,5,0.6162422128498548
4,6,5.480533652044036
4,7,5.852411090431408
4,8,0.63444187760518
4,9,1.768473642444325
4,10,2.2090291664666486
4,11,5.468974020072405
4,12,4.8725297078461285
4,13,4.478895030168618
4,14,3.9766048015696587
4,15,3.556365504283302
4,16,3.965379294484377
4,17,4.3860261976520665
4,18,3.484189607746613
5,0,3.814375701265642
5,1,4.299126147563821
5,2,2.101218392369903
5,3,2.198667996932484
5,4,0.6162422128498548
5,5,0.0
5,6,4.864291439194181
5,7,5.236168877581553
5,8,0.04235752791177716
5,9,1.1522314295944702
5,10,1.5927869536167938
5,11,4.8527318072225505
5,12,4.256287494996274
5,13,3.8626528173187635
5,14,3.360362588719804
5,15,2.940123291433447
