source_id,target_id,rtt
0,0,0.0
0,1,2.109497300479346
0,2,3.922679617452709
0,3,1.8103898471928126
0,4,5.123389533789382
0,5,5.76721661493165
0,6,3.808566437258911
0,7,3.0487505301017728
0,8,4.961985467470805
0,9,6.370968857269409
0,10,4.365034478235393
0,11,4.997981112979054
0,12,8.328635959049421
0,13,5.070598201561454
0,14,2.7630261029227605
0,15,2.071303726390384
0,16,7.596543812918168
0,17,6.708195553579843
0,18,6.030769663480064
0,19,5.71647065567745
0,20,7.008873883169171
0,21,5.287685707039735
0,22,4.851114250137558
0,23,3.720302272208333
1,0,2.109497300479346
1,1,0.0
1,2,4.816923534882275
1,3,2.4854583500223373
1,4,4.988341971345651
1,5,5.417325723928118
1,6,1.9679451763551254
1,7,2.752704620314785
1,8,3.820407449952957
1,9,4.693086693427081
1,10,3.604083042986392
1,11,5.888703144438948
1,12,6.4464304256572245
1,13,3.217004480006661
1,14,4.656574692564443
1,15,3.431430027842264
1,16,7.377105702851756
1,17,6.741407728003663
1,18,6.594935941897639
1,19,6.562061664084635
1,20,7.92566460712764
1,21,6.509632755211969
1,22,6.369578194645406
1,23,5.547104951148224
2,0,3.922679617452709
2,1,4.816923534882275
2,2,0.0
2,3,2.3736731388952665
2,4,2.433711697878152
2,5,3.1928599241691384
2,6,5.0491663284077815
2,7,2.5416355830625856
2,8,4.234114153324177
2,9,6.27319556212011
2,10,3.297943784151737
2,11,1.0950403049343367
2,12,8.456379348433504
2,13,5.819788746253944
2,14,2.709766025834232
2,15,1.8997824841124518
2,16,4.4012893381203595
2,17,3.2984384500543347
2,18,2.1626036910577886
2,19,1.8057772666694176
2,20,3.142698235290965
2,21,1.7994869579432848
2,22,2.184765766135953
2,23,2.6771729279317893
3,0,1.8103898471928126
3,1,2.4854583500223373
3,2,2.3736731388952665
3,3,0.0
3,4,3.319416805660497
3,5,3.9848581282217586
3,6,3.2398191501704234
3,7,1.4185357641312824
3,8,3.558882586211363
3,9,5.308586738452282
3,10,2.7914712491177927
3,11,3.4654368826122184
3,12,7.4366807479986345
3,13,4.330185856914233
3,14,2.6502523783542595
3,15,1.0996656025755316
3,16,5.787953553666959
3,17,4.902693234093906
3,18,4.341809647116126
3,19,4.164775677997706
3,20,5.514407383976194
3,21,4.024953590875938
3,22,3.929433459995089
3,23,3.3599787899841185
