id,city,country,latitude,longitude
0,Gamnet,,0.0,0.0
1,Qnet AS,,0.0,0.0
2,Kerewan,Gambia,13.48944,-16.09111
3,Banjul,Gambia,13.45274,-16.57803
4,MDI,,0.0,0.0
5,GTMI,,0.0,0.0
6,Quantum Net,,0.0,0.0
7,MRC,,0.0,0.0
8,Univ Gambia,,0.0,0.0
10,Mansk Gambia,,0.0,0.0
11,Gamtel House,,0.0,0.0
12,Action Ltd,,0.0,0.0
13,UNDP,,0.0,0.0
14,Teleglobe Canada,,0.0,0.0
15,Intelsat,,0.0,0.0
16,Earth Station,,0.0,0.0
17,Gantd Center,,0.0,0.0
18,Basse,Gambia,13.31667,-14.21667
19,Bansang,Gambia,13.43333,-14.65
20,Abuko,Gambia,13.40417,-16.65583
21,Serekunda,Gambia,13.43833,-16.67806
22,Kotu,Gambia,13.45944,-16.70528
23,Bakau,Gambia,13.47806,-16.68194
24,Brikama,Gambia,13.2675,-16.64611
25,Yundum,Gambia,13.3625,-16.68611
26,Soma,Gambia,13.43333,-15.53333
27,Farafenni,Gambia,13.56667,-15.6
