source_id,target_id,ip_version,rtt
ALBQ,ATLA,4,29.27999973297119
ALBQ,BNL515,4,48.34000015258789
ALBQ,BNL725,4,48.130001068115234
ALBQ,BOIS,4,21.6899995803833
ALBQ,BOST,4,44.6299991607666
ALBQ,CHAT,4,32.5
ALBQ,CHIC,4,27.369999885559082
ALBQ,DENV,4,5.960000038146973
ALBQ,ELPA,4,2.6399999856948853
ALBQ,EQXCH2,4,27.460000038146973
ALBQ,EQXDC4,4,42.040000915527344
ALBQ,EQXSV5,4,26.270000457763672
ALBQ,FNALGCC,4,28.549999237060547
ALBQ,GA,4,16.34999990463257
ALBQ,GERMANTOWN,4,44.65999984741211
ALBQ,HOUS,4,16.739999771118164
ALBQ,KANS,4,16.62999963760376
ALBQ,LASV,4,22.600000381469727
ALBQ,LBNL50,4,28.539999961853027
ALBQ,LBNL59,4,28.869999885559082
ALBQ,LLNL,4,27.420000076293945
ALBQ,NASH,4,32.59000110626221
ALBQ,NEWY325HUDSON,4,46.83999824523926
ALBQ,NEWY32AOA,4,46.69000053405762
ALBQ,PANTEX,4,41.52000045776367
ALBQ,SACR,4,26.77999973297119
ALBQ,SALT,4,15.300000190734863
ALBQ,SAND,4,15.84000015258789
ALBQ,SEAT,4,30.93000030517578
ALBQ,SLAC50N,4,26.630000114440918
ALBQ,SLAC50S,4,26.519999504089355
ALBQ,STAR,4,27.47000026702881
ALBQ,SUNN,4,26.179999351501465
ALBQ,WASH,4,41.989999771118164
AMESHWH,ANL221,4,15.429999828338623
AMESHWH,ANL541B,4,15.230000019073486
AMESHWH,EQXCH2,4,15.210000038146973
AMESHWH,EQXDC4,4,28.729999542236328
AMESHWH,EQXSV5,4,43.380001068115234
AMESHWH,LBNL50,4,37.09000015258789
AMESHWH,LBNL59,4,37.3700008392334
AMESHWH,ORNL1064,4,31.22000026702881
AMESHWH,ORNL5600,4,31.149999618530273
ANL221,ANL541B,4,-0.6899999380111694
ANL221,BNL515,4,23.5
ANL221,BNL725,4,20.520000457763672
ANL221,EQXCH2,4,-0.06000000238418579
ANL221,EQXDC4,4,13.449999809265137
ANL221,EQXSV5,4,50.239999771118164
ANL221,FNALFCC,4,-0.11999999545514584
ANL221,FNALGCC,4,0.03999999910593033
ANL221,FRIB,4,5.170000076293945
ANL221,GA,4,57.40999984741211
ANL221,INLEIL,4,38.81999969482422
ANL221,INLEROB,4,38.52000045776367
ANL221,JLAB12,4,17.77999973297119
ANL221,JLAB205,4,17.300000190734863
ANL221,LANLTA03,4,31.91999912261963
ANL221,LANLTA50,4,31.420000076293945
ANL221,LBNL50,4,44.209999084472656
ANL221,LBNL59,4,44.38999938964844
ANL221,LLNL,4,45.10000038146973
ANL221,NETLPGH,4,24.280000686645508
ANL221,ORNL1064,4,16.31999969482422
ANL221,ORNL5600,4,16.369999885559082
ANL221,PPPL,4,18.52999973297119
ANL221,SLAC50N,4,45.3700008392334
ANL221,SLAC50S,4,50.709999084472656
ANL221,SNLCA902,4,45.19000053405762
ANL541B,BNL515,4,23.239999771118164
ANL541B,BNL725,4,20.34000015258789
ANL541B,EQXCH2,4,-0.21999996900558472
ANL541B,EQXDC4,4,13.289999961853027
ANL541B,EQXSV5,4,50.14999961853027
ANL541B,FNALFCC,4,-0.029999971389770508
ANL541B,FNALGCC,4,0.7500000596046448
ANL541B,FRIB,4,5.0899999141693115
ANL541B,GA,4,57.21999931335449
ANL541B,INLEIL,4,38.61000061035156
ANL541B,INLEROB,4,38.28000068664551
ANL541B,JLAB12,4,17.52999973297119
ANL541B,JLAB205,4,17.390000343322754
ANL541B,LANLTA03,4,31.940000534057617
ANL541B,LANLTA50,4,31.18000030517578
ANL541B,LBNL50,4,43.86000061035156
ANL541B,LBNL59,4,44.239999771118164
ANL541B,LLNL,4,45.010000228881836
ANL541B,NETLPGH,4,24.22000026702881
ANL541B,ORNL1064,4,16.200000286102295
ANL541B,ORNL5600,4,16.260000228881836
ANL541B,PPPL,4,18.360000610351562
ANL541B,SLAC50N,4,45.20000076293945
ANL541B,SLAC50S,4,50.47999954223633
ANL541B,SNLCA902,4,45.079999923706055
ATLA,BNL515,4,18.59000015258789
ATLA,BNL725,4,18.460000038146973
ATLA,BOIS,4,53.86000061035156
ATLA,BOST,4,21.690000534057617
ATLA,CHAT,4,2.3399999141693115
ATLA,CHIC,4,18.690000534057617
ATLA,DENV,4,38.21000099182129
ATLA,ELPA,4,26.079999923706055
ATLA,EQXCH2,4,26.1899995803833
ATLA,EQXDC4,4,12.570000171661377
ATLA,EQXSV5,4,50.010000228881836
ATLA,GA,4,39.85000038146973
ATLA,HOUS,4,11.700000286102295
ATLA,KANS,4,24.979999542236328
ATLA,LASV,4,47.290000915527344
ATLA,LBNL50,4,60.80999946594238
ATLA,LBNL59,4,51.14999961853027
ATLA,LLNL,4,50.54999923706055
ATLA,NASH,4,5.480000019073486
ATLA,NEWY325HUDSON,4,17.1899995803833
ATLA,NEWY32AOA,4,17.010000228881836
ATLA,PANTEX,4,36.3799991607666
ATLA,SACR,4,58.85000038146973
ATLA,SALT,4,47.60999870300293
