source_id,target_id,ip_version,rtt
ALBQ,ATLA,4,30.289999961853027
ALBQ,BNL515,4,49.14999961853027
ALBQ,BNL725,4,49.510000228881836
ALBQ,BOIS,4,38.69000053405762
ALBQ,BOST,4,45.989999771118164
ALBQ,CHAT,4,33.8799991607666
ALBQ,CHIC,4,28.510000228881836
ALBQ,DENV,4,7.4100000858306885
ALBQ,ELPA,4,3.8399999141693115
ALBQ,EQXCH2,4,28.84000015258789
ALBQ,EQXDC4,4,43.35000038146973
ALBQ,EQXSV5,4,27.890000343322754
ALBQ,FNALGCC,4,30.15000057220459
ALBQ,GA,4,17.649999618530273
ALBQ,GERMANTOWN,4,44.34000015258789
ALBQ,HOUS,4,18.25
ALBQ,KANS,4,17.75
ALBQ,LASV,4,25.0
ALBQ,LBNL50,4,45.70000076293945
ALBQ,LBNL59,4,28.449999809265137
ALBQ,LLNL,4,28.770000457763672
ALBQ,NASH,4,34.040000915527344
ALBQ,NEWY325HUDSON,4,48.19999885559082
ALBQ,NEWY32AOA,4,47.48000144958496
ALBQ,PANTEX,4,42.64000129699707
ALBQ,SACR,4,43.93000030517578
ALBQ,SALT,4,32.35000038146973
ALBQ,SAND,4,17.210000038146973
ALBQ,SEAT,4,48.150001525878906
ALBQ,SLAC50N,4,27.84999942779541
ALBQ,SLAC50S,4,27.869999885559082
ALBQ,STAR,4,28.829999923706055
ALBQ,SUNN,4,27.510000228881836
ALBQ,WASH,4,43.02000045776367
AMESHWH,ANL221,4,15.440000057220459
AMESHWH,ANL541B,4,14.940000057220459
AMESHWH,EQXCH2,4,14.950000286102295
AMESHWH,EQXDC4,4,28.350000381469727
AMESHWH,EQXSV5,4,50.60000038146973
AMESHWH,LBNL50,4,68.66000366210938
AMESHWH,LBNL59,4,51.29999923706055
AMESHWH,ORNL1064,4,31.020000457763672
AMESHWH,ORNL5600,4,30.670000076293945
ANL221,ANL541B,4,-0.820000022649765
ANL221,BNL515,4,23.320000648498535
ANL221,BNL725,4,20.84000015258789
ANL221,EQXCH2,4,0.39000000804662704
ANL221,EQXDC4,4,13.980000019073486
ANL221,EQXSV5,4,67.93000030517578
ANL221,FNALFCC,4,-0.3200000077486038
ANL221,FNALGCC,4,0.4999999850988388
ANL221,FRIB,4,5.3399999141693115
ANL221,GA,4,57.84000015258789
ANL221,INLEIL,4,80.30000305175781
ANL221,INLEROB,4,80.29000091552734
ANL221,JLAB12,4,17.789999961853027
ANL221,JLAB205,4,16.03000020980835
ANL221,LANLTA03,4,32.29999923706055
ANL221,LANLTA50,4,31.789999961853027
ANL221,LBNL50,4,85.81000137329102
ANL221,LBNL59,4,68.69000244140625
ANL221,LLNL,4,68.70000076293945
ANL221,NETLPGH,4,24.469999313354492
ANL221,ORNL1064,4,16.699999809265137
ANL221,ORNL5600,4,16.119999885559082
ANL221,PPPL,4,18.65999984741211
ANL221,SLAC50N,4,67.87000274658203
ANL221,SLAC50S,4,68.03999710083008
ANL221,SNLCA902,4,68.86000061035156
ANL541B,BNL515,4,22.380000114440918
ANL541B,BNL725,4,20.109999656677246
ANL541B,EQXCH2,4,-0.4299999922513962
ANL541B,EQXDC4,4,13.21999979019165
ANL541B,EQXSV5,4,67.19999694824219
ANL541B,FNALFCC,4,-0.8499999642372131
ANL541B,FNALGCC,4,0.4999999888241291
ANL541B,FRIB,4,4.8399999141693115
ANL541B,GA,4,57.01999855041504
ANL541B,INLEIL,4,79.64999771118164
ANL541B,INLEROB,4,79.59000015258789
ANL541B,JLAB12,4,17.050000190734863
ANL541B,JLAB205,4,15.739999771118164
ANL541B,LANLTA03,4,31.46000099182129
ANL541B,LANLTA50,4,30.980000495910645
ANL541B,LBNL50,4,85.0
ANL541B,LBNL59,4,68.0999984741211
ANL541B,LLNL,4,67.81000137329102
ANL541B,NETLPGH,4,23.630000114440918
ANL541B,ORNL1064,4,15.850000381469727
ANL541B,ORNL5600,4,15.550000190734863
ANL541B,PPPL,4,18.050000190734863
ANL541B,SLAC50N,4,67.16999816894531
ANL541B,SLAC50S,4,67.0999984741211
ANL541B,SNLCA902,4,68.13000106811523
ATLA,BNL515,4,18.630000114440918
ATLA,BNL725,4,19.030000686645508
ATLA,BOIS,4,61.459999084472656
