source_id,target_id,ip_version,rtt
ALBQ,ATLA,4,30.170000076293945
ALBQ,BNL515,4,49.720001220703125
ALBQ,BNL725,4,49.60000038146973
ALBQ,BOIS,4,22.950000762939453
ALBQ,BOST,4,46.329999923706055
ALBQ,CHAT,4,34.170000076293945
ALBQ,CHIC,4,29.039999961853027
ALBQ,DENV,4,7.799999952316284
ALBQ,ELPA,4,4.110000133514404
ALBQ,EQXCH2,4,29.140000343322754
ALBQ,EQXDC4,4,43.94999885559082
ALBQ,EQXSV5,4,27.760000228881836
ALBQ,FNALGCC,4,29.899999618530273
ALBQ,GA,4,17.949999809265137
ALBQ,GERMANTOWN,4,46.1299991607666
ALBQ,HOUS,4,18.3799991607666
ALBQ,KANS,4,18.079999923706055
ALBQ,LASV,4,23.899999618530273
ALBQ,LBNL50,4,30.420000076293945
ALBQ,LBNL59,4,29.829999923706055
ALBQ,LLNL,4,28.960000038146973
ALBQ,NASH,4,33.69000053405762
ALBQ,NEWY325HUDSON,4,48.28999900817871
ALBQ,NEWY32AOA,4,47.85000038146973
ALBQ,PANTEX,4,42.720001220703125
ALBQ,SACR,4,28.47000026702881
ALBQ,SALT,4,16.789999961853027
ALBQ,SAND,4,17.149999618530273
ALBQ,SEAT,4,32.64999961853027
ALBQ,SLAC50N,4,28.200000762939453
ALBQ,SLAC50S,4,28.050000190734863
ALBQ,STAR,4,29.100000381469727
ALBQ,SUNN,4,27.799999237060547
ALBQ,WASH,4,42.77000045776367
AMESHWH,ANL221,4,15.449999809265137
AMESHWH,ANL541B,4,15.210000038146973
AMESHWH,EQXCH2,4,14.890000343322754
AMESHWH,EQXDC4,4,28.25
AMESHWH,EQXSV5,4,43.35999870300293
AMESHWH,LBNL50,4,36.959999084472656
AMESHWH,LBNL59,4,36.510000228881836
AMESHWH,ORNL1064,4,30.77999973297119
AMESHWH,ORNL5600,4,30.65999984741211
ANL221,ANL541B,4,-0.3699999935925007
ANL221,BNL515,4,23.789999961853027
ANL221,BNL725,4,20.75999927520752
ANL221,EQXCH2,4,0.3100000098347664
ANL221,EQXDC4,4,13.920000076293945
ANL221,EQXSV5,4,50.94000053405762
ANL221,FNALFCC,4,0.39000000059604645
ANL221,FNALGCC,4,0.06999999284744263
ANL221,FRIB,4,5.2799999713897705
ANL221,GA,4,48.31999969482422
ANL221,INLEIL,4,39.09000015258789
ANL221,INLEROB,4,39.0
ANL221,JLAB12,4,17.969999313354492
ANL221,JLAB205,4,17.59000015258789
ANL221,LANLTA03,4,32.31999969482422
ANL221,LANLTA50,4,31.619999885559082
ANL221,LBNL50,4,44.60000038146973
ANL221,LBNL59,4,44.2400016784668
ANL221,LLNL,4,45.420000076293945
ANL221,NETLPGH,4,24.260000228881836
ANL221,ORNL1064,4,16.829999923706055
ANL221,ORNL5600,4,16.56999969482422
ANL221,PPPL,4,18.760000228881836
ANL221,SLAC50N,4,45.689998626708984
ANL221,SLAC50S,4,51.18000030517578
ANL221,SNLCA902,4,45.459999084472656
ANL541B,BNL515,4,23.5
ANL541B,BNL725,4,20.729999542236328
ANL541B,EQXCH2,4,0.08000000566244125
ANL541B,EQXDC4,4,13.489999771118164
ANL541B,EQXSV5,4,50.85999870300293
ANL541B,FNALFCC,4,0.2200000062584877
ANL541B,FNALGCC,4,0.6499999761581421
ANL541B,FRIB,4,5.240000009536743
ANL541B,GA,4,48.03000068664551
ANL541B,INLEIL,4,38.64999961853027
ANL541B,INLEROB,4,38.71999931335449
ANL541B,JLAB12,4,17.739999771118164
ANL541B,JLAB205,4,17.3700008392334
ANL541B,LANLTA03,4,31.77999973297119
ANL541B,LANLTA50,4,31.260000228881836
ANL541B,LBNL50,4,44.260000228881836
ANL541B,LBNL59,4,44.03000068664551
ANL541B,LLNL,4,44.920000076293945
ANL541B,NETLPGH,4,23.860000610351562
ANL541B,ORNL1064,4,16.369999885559082
ANL541B,ORNL5600,4,16.3100004196167
ANL541B,PPPL,4,18.380000114440918
ANL541B,SLAC50N,4,45.3700008392334
ANL541B,SLAC50S,4,50.84000015258789
ANL541B,SNLCA902,4,45.03999900817871
ATLA,BNL515,4,18.440000534057617
ATLA,BNL725,4,18.420000076293945
ATLA,BOIS,4,53.739999771118164
ATLA,BOST,4,21.619999885559082
ATLA,CHAT,4,2.8899999856948853
ATLA,CHIC,4,18.5600004196167
ATLA,DENV,4,38.15999984741211
ATLA,ELPA,4,25.84000015258789
ATLA,EQXCH2,4,18.989999771118164
ATLA,EQXDC4,4,12.380000114440918
ATLA,EQXSV5,4,49.959999084472656
ATLA,GA,4,39.77000045776367
ATLA,HOUS,4,11.569999694824219
ATLA,KANS,4,24.90999984741211
ATLA,LASV,4,47.239999771118164
ATLA,LBNL50,4,60.80000114440918
ATLA,LBNL59,4,50.46000099182129
ATLA,LLNL,4,50.75
ATLA,NASH,4,4.829999923706055
ATLA,NEWY325HUDSON,4,17.050000190734863
ATLA,NEWY32AOA,4,16.640000343322754
ATLA,PANTEX,4,35.869998931884766
ATLA,SACR,4,58.790000915527344
ATLA,SALT,4,47.239999771118164
ATLA,SAND,4,38.84000015258789
ATLA,SEAT,4,63.39999961853027
ATLA,STAR,4,18.730000495910645
ATLA,SUNN,4,49.56999969482422
ATLA,WASH,4,11.539999961853027
BNL515,BNL725,4,-0.1899999976158142
BNL515,BOIS,4,60.260000228881836
BNL515,BOST,4,5.829999923706055
BNL515,CHAT,4,22.65000057220459
BNL515,CHIC,4,23.22000026702881
BNL515,DENV,4,44.53999900817871
BNL515,ELPA,4,45.510000228881836
BNL515,EQXCH2,4,22.97000026702881
BNL515,EQXDC4,4,6.590000152587891
BNL515,EQXSV5,4,69.64999771118164
BNL515,GA,4,59.43000030517578
BNL515,HOUS,4,31.18000030517578
