source_id,target_id,ip_version,rtt
ALBQ,ATLA,4,28.989999771118164
ALBQ,BNL515,4,48.56999969482422
ALBQ,BNL725,4,47.35999870300293
ALBQ,BOIS,4,21.770000457763672
ALBQ,BOST,4,44.56999969482422
ALBQ,CHAT,4,33.0
ALBQ,CHIC,4,27.68000030517578
ALBQ,DENV,4,6.210000038146973
ALBQ,ELPA,4,2.6100000143051147
ALBQ,EQXCH2,4,27.6899995803833
ALBQ,EQXDC4,4,42.27000045776367
ALBQ,EQXSV5,4,26.980000495910645
ALBQ,FNALGCC,4,28.949999809265137
ALBQ,GA,4,16.52999973297119
ALBQ,GERMANTOWN,4,44.75
ALBQ,HOUS,4,16.760000228881836
ALBQ,KANS,4,16.65999984741211
ALBQ,LASV,4,23.079999923706055
ALBQ,LBNL50,4,28.860000610351562
ALBQ,LBNL59,4,28.960000038146973
ALBQ,LLNL,4,26.559999465942383
ALBQ,NASH,4,32.34000015258789
ALBQ,NEWY325HUDSON,4,47.170000076293945
ALBQ,NEWY32AOA,4,47.03000068664551
ALBQ,ORAU,4,36.69999885559082
ALBQ,PANTEX,4,36.25
ALBQ,SACR,4,26.670000076293945
ALBQ,SALT,4,14.899999618530273
ALBQ,SAND,4,16.049999713897705
ALBQ,SEAT,4,31.089999198913574
ALBQ,SLAC50N,4,27.079999923706055
ALBQ,SLAC50S,4,26.619999885559082
ALBQ,STAR,4,27.730000495910645
ALBQ,SUNN,4,26.380000114440918
ALBQ,WASH,4,42.30999946594238
AMESHWH,ANL221,4,15.449999809265137
AMESHWH,ANL541B,4,15.349999904632568
AMESHWH,EQXCH2,4,15.329999923706055
AMESHWH,EQXDC4,4,28.59999942779541
AMESHWH,EQXSV5,4,43.709999084472656
AMESHWH,LBNL50,4,37.47999954223633
AMESHWH,LBNL59,4,37.40999984741211
AMESHWH,ORNL1064,4,31.25
AMESHWH,ORNL5600,4,29.769999504089355
ANL221,ANL541B,4,-1.1599999964237213
ANL221,BNL515,4,22.420000076293945
ANL221,BNL725,4,18.589999675750732
ANL221,EQXCH2,4,0.019999995827674866
ANL221,EQXDC4,4,13.690000057220459
ANL221,EQXSV5,4,50.44000053405762
ANL221,FNALFCC,4,-0.17999999970197678
ANL221,FNALGCC,4,0.02000001072883606
ANL221,FRIB,4,5.179999828338623
ANL221,GA,4,57.380001068115234
ANL221,INLEIL,4,38.70000076293945
ANL221,INLEROB,4,38.64000129699707
ANL221,JLAB12,4,17.440000534057617
ANL221,JLAB205,4,16.949999809265137
ANL221,LANLTA03,4,31.820000648498535
ANL221,LANLTA50,4,31.260000228881836
ANL221,LBNL50,4,44.30000114440918
ANL221,LBNL59,4,44.21000099182129
ANL221,LLNL,4,44.03000068664551
ANL221,NETLPGH,4,24.15000057220459
ANL221,ORAU,4,16.12000036239624
ANL221,ORNL1064,4,16.480000495910645
ANL221,ORNL5600,4,15.730000019073486
ANL221,PPPL,4,18.429999351501465
ANL221,SLAC50N,4,45.1299991607666
ANL221,SLAC50S,4,50.779998779296875
ANL221,SNLCA902,4,44.55000114440918
ANL541B,BNL515,4,23.18000030517578
ANL541B,BNL725,4,18.269999504089355
ANL541B,EQXCH2,4,-0.12000000476837158
ANL541B,EQXDC4,4,13.289999961853027
ANL541B,EQXSV5,4,50.40999984741211
ANL541B,FNALFCC,4,-0.3500000089406967
ANL541B,FNALGCC,4,0.6599999666213989
ANL541B,FRIB,4,5.109999895095825
ANL541B,GA,4,57.329999923706055
ANL541B,INLEIL,4,38.60999870300293
ANL541B,INLEROB,4,38.34000015258789
ANL541B,JLAB12,4,17.269999504089355
ANL541B,JLAB205,4,16.780000686645508
ANL541B,LANLTA03,4,31.72000026702881
ANL541B,LANLTA50,4,31.24000072479248
ANL541B,LBNL50,4,44.10000038146973
ANL541B,LBNL59,4,44.09000015258789
ANL541B,LLNL,4,44.209999084472656
ANL541B,NETLPGH,4,24.010000228881836
ANL541B,ORAU,4,16.549999237060547
ANL541B,ORNL1064,4,16.169999599456787
ANL541B,ORNL5600,4,14.699999809265137
ANL541B,PPPL,4,18.289999961853027
ANL541B,SLAC50N,4,45.44000053405762
ANL541B,SLAC50S,4,50.54999923706055
ANL541B,SNLCA902,4,45.150001525878906
ATLA,BNL515,4,18.1200008392334
ATLA,BNL725,4,16.52999973297119
ATLA,BOIS,4,54.209999084472656
ATLA,BOST,4,21.519999504089355
ATLA,CHAT,4,3.1899999380111694
ATLA,CHIC,4,18.869999885559082
ATLA,DENV,4,38.599998474121094
ATLA,ELPA,4,26.31999969482422
ATLA,EQXCH2,4,26.34000015258789
ATLA,EQXDC4,4,12.510000228881836
ATLA,EQXSV5,4,50.09000015258789
ATLA,GA,4,40.14999961853027
ATLA,HOUS,4,11.949999809265137
ATLA,KANS,4,25.369999885559082
ATLA,LASV,4,47.64999961853027
ATLA,LBNL50,4,61.13999938964844
ATLA,LBNL59,4,51.25
ATLA,LLNL,4,49.56999969482422
ATLA,NASH,4,5.509999990463257
ATLA,NEWY325HUDSON,4,17.34999942779541
ATLA,NEWY32AOA,4,16.77999973297119
ATLA,ORAU,4,4.950000047683716
ATLA,PANTEX,4,31.209999084472656
ATLA,SACR,4,58.989999771118164
ATLA,SALT,4,47.329999923706055
ATLA,SAND,4,39.69999885559082
ATLA,SEAT,4,63.38999938964844
ATLA,STAR,4,19.140000343322754
ATLA,SUNN,4,49.97999954223633
ATLA,WASH,4,12.03000020980835
BNL515,BNL725,4,-3.4300000071525574
BNL515,BOIS,4,59.56999969482422
