source_id,target_id,ip_version,rtt
ALBQ,ATLA,4,29.880000114440918
ALBQ,BNL515,4,49.46000099182129
ALBQ,BNL725,4,49.46999931335449
ALBQ,BOIS,4,39.05000114440918
ALBQ,BOST,4,45.93000030517578
ALBQ,CHAT,4,34.079999923706055
ALBQ,CHIC,4,27.6899995803833
ALBQ,DENV,4,7.549999952316284
ALBQ,ELPA,4,3.9600000381469727
ALBQ,EQXCH2,4,29.079999923706055
ALBQ,EQXDC4,4,43.53999900817871
ALBQ,EQXSV5,4,27.530000686645508
ALBQ,FNALGCC,4,30.359999656677246
ALBQ,GA,4,17.799999237060547
ALBQ,GERMANTOWN,4,45.709999084472656
ALBQ,HOUS,4,18.289999961853027
ALBQ,KANS,4,18.049999237060547
ALBQ,LASV,4,25.40999984741211
ALBQ,LBNL50,4,45.96999931335449
ALBQ,LBNL59,4,28.880000114440918
ALBQ,LLNL,4,28.770000457763672
ALBQ,NASH,4,33.18000030517578
ALBQ,NEWY325HUDSON,4,48.369998931884766
ALBQ,NEWY32AOA,4,47.56999969482422
ALBQ,ORAU,4,37.619998931884766
ALBQ,PANTEX,4,38.290000915527344
ALBQ,SACR,4,43.4900016784668
ALBQ,SALT,4,32.52000045776367
ALBQ,SAND,4,17.34000015258789
ALBQ,SEAT,4,48.28000068664551
ALBQ,SLAC50N,4,28.020000457763672
ALBQ,SLAC50S,4,27.949999809265137
ALBQ,STAR,4,29.06999969482422
ALBQ,SUNN,4,27.65999984741211
ALBQ,WASH,4,43.27000045776367
AMESHWH,ANL221,4,15.769999980926514
AMESHWH,ANL541B,4,15.529999732971191
AMESHWH,EQXCH2,4,15.139999866485596
AMESHWH,EQXDC4,4,28.3700008392334
AMESHWH,EQXSV5,4,50.420000076293945
AMESHWH,LBNL50,4,68.85000228881836
AMESHWH,LBNL59,4,51.69000053405762
AMESHWH,ORNL1064,4,31.270000457763672
AMESHWH,ORNL5600,4,30.4399995803833
ANL221,ANL541B,4,-0.4300000071525574
ANL221,BNL515,4,23.47000026702881
ANL221,BNL725,4,20.5600004196167
ANL221,EQXCH2,4,0.2499999925494194
ANL221,EQXDC4,4,13.879754668130037
ANL221,EQXSV5,4,67.45999908447266
ANL221,FNALFCC,4,0.10000000894069672
ANL221,FNALGCC,4,0.5400000065565109
ANL221,FRIB,4,5.289999961853027
ANL221,GA,4,57.69999885559082
ANL221,INLEIL,4,80.18000030517578
ANL221,INLEROB,4,80.11000061035156
ANL221,JLAB12,4,18.050000190734863
ANL221,JLAB205,4,16.90999984741211
ANL221,LANLTA03,4,32.019999504089355
ANL221,LANLTA50,4,31.65999984741211
ANL221,LBNL50,4,85.77999877929688
ANL221,LBNL59,4,68.69000244140625
ANL221,LLNL,4,68.4900016784668
ANL221,NETLPGH,4,24.449999809265137
ANL221,ORAU,4,17.260000228881836
ANL221,ORNL1064,4,16.829999923706055
ANL221,ORNL5600,4,16.0600004196167
ANL221,PPPL,4,18.450000762939453
ANL221,SLAC50N,4,67.93999862670898
ANL221,SLAC50S,4,67.81000137329102
ANL221,SNLCA902,4,68.11000061035156
ANL541B,BNL515,4,23.18000030517578
