source_id,target_id,ip_version,rtt
ALBQ,ATLA,4,30.539999961853027
ALBQ,BNL515,4,49.30999946594238
ALBQ,BNL725,4,49.71000099182129
ALBQ,BOIS,4,39.290000915527344
ALBQ,BOST,4,46.09000015258789
ALBQ,CHAT,4,34.130001068115234
ALBQ,CHIC,4,29.18000030517578
ALBQ,DENV,4,7.799999952316284
ALBQ,ELPA,4,4.240000009536743
ALBQ,EQXCH2,4,29.18000030517578
ALBQ,EQXDC4,4,43.96999931335449
ALBQ,EQXSV5,4,27.440000534057617
ALBQ,FNALGCC,4,30.5
ALBQ,GA,4,18.09000015258789
ALBQ,GERMANTOWN,4,45.52000045776367
ALBQ,HOUS,4,18.520000457763672
ALBQ,KANS,4,18.25
ALBQ,LASV,4,25.6299991607666
ALBQ,LBNL50,4,46.10000038146973
ALBQ,LBNL59,4,28.93000030517578
ALBQ,LLNL,4,28.8100004196167
ALBQ,NASH,4,34.28000068664551
ALBQ,NEWY325HUDSON,4,48.59000015258789
ALBQ,NEWY32AOA,4,47.78999900817871
ALBQ,PANTEX,4,43.11000061035156
ALBQ,SACR,4,44.05999946594238
ALBQ,SALT,4,32.429999351501465
ALBQ,SAND,4,17.290000915527344
ALBQ,SEAT,4,48.40999984741211
ALBQ,SLAC50N,4,28.309999465942383
ALBQ,SLAC50S,4,28.239999771118164
ALBQ,STAR,4,28.8100004196167
ALBQ,SUNN,4,27.9399995803833
ALBQ,WASH,4,43.10000038146973
AMESHWH,ANL221,4,15.899999618530273
AMESHWH,ANL541B,4,15.599999904632568
AMESHWH,EQXCH2,4,15.03000020980835
AMESHWH,EQXDC4,4,28.72000026702881
AMESHWH,EQXSV5,4,50.170000076293945
AMESHWH,LBNL50,4,68.92000198364258
AMESHWH,LBNL59,4,51.78000068664551
AMESHWH,ORNL1064,4,31.16999912261963
AMESHWH,ORNL5600,4,30.97000026702881
ANL221,ANL541B,4,-0.3699999898672104
ANL221,BNL515,4,22.920000076293945
ANL221,BNL725,4,20.81999969482422
ANL221,EQXCH2,4,0.279999990016222
ANL221,EQXDC4,4,14.059999942779541
ANL221,EQXSV5,4,58.36000061035156
ANL221,FNALFCC,4,0.05000000447034836
ANL221,FNALGCC,4,0.5400000065565109
ANL221,FRIB,4,5.460000038146973
ANL221,GA,4,48.21999931335449
ANL221,INLEIL,4,71.0
ANL221,INLEROB,4,70.86000061035156
ANL221,JLAB12,4,17.980000495910645
ANL221,JLAB205,4,17.260000228881836
ANL221,LANLTA03,4,32.34000015258789
ANL221,LANLTA50,4,31.8100004196167
ANL221,LBNL50,4,76.36000061035156
ANL221,LBNL59,4,59.290000915527344
ANL221,LLNL,4,59.21999931335449
ANL221,NETLPGH,4,24.579999923706055
ANL221,ORNL1064,4,16.710000038146973
ANL221,ORNL5600,4,16.4399995803833
ANL221,PPPL,4,18.960000038146973
ANL221,SLAC50N,4,58.44000053405762
ANL221,SLAC50S,4,58.44000053405762
ANL221,SNLCA902,4,59.39000129699707
ANL541B,BNL515,4,22.800000190734863
ANL541B,BNL725,4,20.570000648498535
ANL541B,EQXCH2,4,0.27000001072883606
ANL541B,EQXDC4,4,13.879754668130037
ANL541B,EQXSV5,4,58.420000076293945
ANL541B,FNALFCC,4,0.2800000011920929
ANL541B,FNALGCC,4,1.1600000336766243
ANL541B,FRIB,4,5.129999876022339
ANL541B,GA,4,48.130001068115234
ANL541B,INLEIL,4,70.79000091552734
ANL541B,INLEROB,4,70.78000259399414
ANL541B,JLAB12,4,17.859999656677246
ANL541B,JLAB205,4,16.81999969482422
ANL541B,LANLTA03,4,31.869999885559082
ANL541B,LANLTA50,4,31.399999618530273
ANL541B,LBNL50,4,76.4000015258789
ANL541B,LBNL59,4,59.25
ANL541B,LLNL,4,59.04999923706055
ANL541B,NETLPGH,4,24.399999618530273
ANL541B,ORNL1064,4,16.44000005722046
ANL541B,ORNL5600,4,16.450000286102295
ANL541B,PPPL,4,18.570000648498535
ANL541B,SLAC50N,4,58.420000076293945
ANL541B,SLAC50S,4,58.420000076293945
ANL541B,SNLCA902,4,59.290000915527344
ATLA,BNL515,4,18.229999542236328
ATLA,BNL725,4,18.489999771118164
