source_id,target_id,ip_version,rtt
ALBQ,ATLA,4,30.350000381469727
ALBQ,BNL515,4,49.6299991607666
ALBQ,BNL725,4,49.420000076293945
ALBQ,BOIS,4,23.0
ALBQ,BOST,4,45.84000015258789
ALBQ,CHAT,4,33.96999931335449
ALBQ,CHIC,4,28.859999656677246
ALBQ,DENV,4,7.4100000858306885
ALBQ,ELPA,4,3.6899999380111694
ALBQ,EQXCH2,4,28.730000495910645
ALBQ,EQXDC4,4,43.489999771118164
ALBQ,EQXSV5,4,27.739999771118164
ALBQ,FNALGCC,4,30.210000038146973
ALBQ,GA,4,17.6899995803833
ALBQ,GERMANTOWN,4,46.02000045776367
ALBQ,HOUS,4,17.969999313354492
ALBQ,KANS,4,17.93000030517578
ALBQ,LASV,4,23.539999961853027
ALBQ,LBNL50,4,30.199999809265137
ALBQ,LBNL59,4,30.329999923706055
ALBQ,LLNL,4,26.760000228881836
ALBQ,NASH,4,33.6200008392334
ALBQ,NEWY325HUDSON,4,47.970001220703125
ALBQ,NEWY32AOA,4,48.010000228881836
ALBQ,ORAU,4,37.61000061035156
ALBQ,PANTEX,4,38.18000030517578
ALBQ,SACR,4,28.09000015258789
ALBQ,SALT,4,16.47000026702881
ALBQ,SAND,4,17.219999313354492
ALBQ,SEAT,4,32.70000076293945
ALBQ,SLAC50N,4,27.869999885559082
ALBQ,SLAC50S,4,27.93000030517578
ALBQ,STAR,4,28.84999942779541
ALBQ,SUNN,4,27.539999961853027
ALBQ,WASH,4,43.13999938964844
AMESHWH,ANL221,4,15.480000019073486
AMESHWH,ANL541B,4,15.559999465942383
AMESHWH,EQXCH2,4,14.850000381469727
AMESHWH,EQXDC4,4,28.520000457763672
AMESHWH,EQXSV5,4,43.36000061035156
AMESHWH,LBNL50,4,37.130001068115234
AMESHWH,LBNL59,4,37.329999923706055
AMESHWH,ORNL1064,4,31.21000099182129
AMESHWH,ORNL5600,4,30.760000228881836
ANL221,ANL541B,4,-0.2700000125914812
ANL221,BNL515,4,23.679999351501465
ANL221,BNL725,4,20.880000114440918
ANL221,EQXCH2,4,0.2500000074505806
ANL221,EQXDC4,4,13.879754668130037
ANL221,EQXSV5,4,50.880001068115234
ANL221,FNALFCC,4,-0.01000000536441803
ANL221,FNALGCC,4,0.48000000417232513
ANL221,FRIB,4,5.599999904632568
ANL221,GA,4,57.68000030517578
ANL221,INLEIL,4,38.829999923706055
ANL221,INLEROB,4,39.0
ANL221,JLAB12,4,18.019999504089355
ANL221,JLAB205,4,16.80999994277954
ANL221,LANLTA03,4,31.969999313354492
ANL221,LANLTA50,4,31.59999942779541
ANL221,LBNL50,4,44.63999938964844
ANL221,LBNL59,4,44.60000038146973
ANL221,LLNL,4,43.8799991607666
ANL221,NETLPGH,4,24.34999942779541
ANL221,ORAU,4,16.949999809265137
ANL221,ORNL1064,4,16.68000030517578
ANL221,ORNL5600,4,16.670000076293945
ANL221,PPPL,4,18.729999542236328
ANL221,SLAC50N,4,45.56999969482422
ANL221,SLAC50S,4,50.97999954223633
ANL221,SNLCA902,4,44.540000915527344
ANL541B,BNL515,4,23.56999969482422
ANL541B,BNL725,4,20.77999973297119
ANL541B,EQXCH2,4,0.18000000715255737
ANL541B,EQXDC4,4,13.879754668130037
ANL541B,EQXSV5,4,50.91000175476074
ANL541B,FNALFCC,4,0.13999999687075615
ANL541B,FNALGCC,4,1.3399999737739563
ANL541B,FRIB,4,5.5
ANL541B,GA,4,57.65999984741211
ANL541B,INLEIL,4,38.89999961853027
ANL541B,INLEROB,4,38.81999969482422
ANL541B,JLAB12,4,17.890000343322754
ANL541B,JLAB205,4,16.769999980926514
ANL541B,LANLTA03,4,31.820000648498535
ANL541B,LANLTA50,4,31.639999389648438
ANL541B,LBNL50,4,44.4900016784668
ANL541B,LBNL59,4,44.67999839782715
ANL541B,LLNL,4,43.40999984741211
ANL541B,NETLPGH,4,24.1899995803833
ANL541B,ORAU,4,16.949999809265137
ANL541B,ORNL1064,4,16.769999504089355
ANL541B,ORNL5600,4,16.37000036239624
ANL541B,PPPL,4,18.559999465942383
ANL541B,SLAC50N,4,45.420000076293945
