id,city,country,latitude,longitude
0,Louvain-la-Neuve,Belgium,50.66829,4.61443
1,Charleroi,Belgium,50.41667,4.43333
2,Arlon,Belgium,49.68333,5.81667
3,Namur,Belgium,50.46992,4.82577
4,Antwerpen,Belgium,51.21667,4.41667
6,Mons,Belgium,50.45413,3.95229
7,Korthijk,Belgium,50.82803,3.26487
8,Gent,Belgium,51.05,3.71667
10,Liege,Belgium,50.53474,5.27734
12,Brugge,Belgium,51.20892,3.22424
13,Geel,Belgium,51.16667,5.0
14,Hasselt,Belgium,50.93333,5.33333
15,Leuven,Belgium,50.87959,4.70093
17,Vilvoorde,Belgium,50.91823,4.40731
18,Evere,Belgium,50.86667,4.4
19,Brussels Science,Belgium,50.85045,4.34878
20,Brussels Campus,Belgium,50.85045,4.34878
