source_id,target_id,rtt
6379,6066,20.22659
6379,6080,49.293
6379,6101,53.578937
6379,6208,58.309609
6379,6222,17.142338
6379,6257,46.838919
6379,6274,67.723057
6379,6280,28.776758
6379,6287,46.703294
6379,6373,30.723663
6379,6379,0.175062
6379,6388,23.219158
6379,6389,18.126724
6379,6418,26.69537
6379,6428,9.53284
6379,6557,24.424948
6379,6574,12.220575
6379,6613,31.16964
6287,6066,49.15816
6287,6080,36.162642
6287,6101,52.188561
6287,6208,51.270462
6287,6222,42.260674
6287,6257,26.995669
6287,6274,38.589502
6287,6280,20.042024
6287,6287,0.109787
6287,6373,32.565583
6287,6379,46.703294
6287,6388,32.771564
6287,6389,25.236441
6287,6418,23.258317
6287,6428,42.127802
6287,6557,32.146764
6287,6574,33.845037
6287,6613,29.659569
6080,6066,34.936667
6080,6080,0.099658
6080,6101,34.17426
6080,6208,19.23536
6080,6222,52.731453
6080,6257,19.198965
6080,6274,42.575931
6080,6280,25.132921
6080,6287,36.162642
6080,6373,18.877826
6080,6379,49.293
6080,6388,38.116792
6080,6389,30.995344
6080,6418,28.513897
6080,6428,45.539926
6080,6557,45.235675
6080,6574,43.598124
6080,6613,23.09628
6557,6066,28.761428
6557,6080,45.235675
6557,6101,56.909294
6557,6208,62.257272
6557,6222,14.680946
6557,6257,50.489048
6557,6274,56.507234
6557,6280,14.15504
6557,6287,32.146764
6557,6373,25.493274
6557,6379,24.424948
6557,6388,23.209539
6557,6389,18.113769
6557,6418,27.969537
6557,6428,21.972755
6557,6557,0.03952
6557,6574,10.933632
6557,6613,77.060488
6373,6066,31.2868
6373,6080,18.877826
6373,6101,29.123183
6373,6208,34.530215
6373,6222,44.125009
6373,6257,0.251897
6373,6274,42.171183
6373,6280,13.85965
6373,6287,32.565583
6373,6373,0.089477
6373,6379,30.723663
6373,6388,26.558628
6373,6389,19.031868
6373,6418,16.948014
6373,6428,35.807669
6373,6557,25.493274
6373,6574,31.893547
6373,6613,43.54799
6428,6066,12.1879
6428,6080,45.539926
6428,6101,55.572002
6428,6208,59.03977
6428,6222,32.992044
6428,6257,27.236502
6428,6274,65.337453
6428,6280,24.944524
6428,6287,42.127802
6428,6373,35.807669
6428,6379,9.53284
6428,6388,27.069232
6428,6389,21.111406
6428,6418,27.986955
6428,6428,0.084135
6428,6557,21.972755
6428,6574,9.13414
6428,6613,26.848297
6101,6066,50.279365
6101,6080,34.17426
6101,6101,0.109576
6101,6208,30.94484
6101,6222,73.487152
6101,6257,30.297041
6101,6274,39.539391
6101,6280,46.603459
6101,6287,52.188561
6101,6373,29.123183
6101,6379,53.578937
6101,6388,59.151817
6101,6389,47.662979
6101,6418,69.17792
6101,6428,55.572002
6101,6557,56.909294
6101,6574,60.116309
6101,6613,46.61646
6066,6066,0.116074
6066,6080,34.936667
6066,6101,50.279365
6066,6208,63.598963
6066,6222,24.433116
6066,6257,40.274279
6066,6274,86.278316
6066,6280,30.281469
6066,6287,49.15816
6066,6373,31.2868
6066,6379,20.22659
6066,6388,46.609053
6066,6389,31.243959
6066,6418,30.412331
6066,6428,12.1879
6066,6557,28.761428
6066,6574,22.860816
6066,6613,31.807392
6574,6066,22.860816
6574,6080,43.598124
6574,6101,60.116309
6574,6208,62.915843
6574,6222,7.292643
6574,6257,28.617437
6574,6274,59.425318
6574,6280,20.552633
6574,6287,33.845037
6574,6373,31.893547
6574,6379,12.220575
6574,6388,31.009544
6574,6389,20.030631
6574,6418,23.185557
6574,6428,9.13414
6574,6557,10.933632
6574,6574,0.035943
6574,6613,26.731185
6222,6066,24.433116
6222,6080,52.731453
6222,6101,73.487152
6222,6208,58.450318
6222,6222,0.100731
6222,6257,53.291849
6222,6274,63.870114
6222,6280,23.344934
6222,6287,42.260674
6222,6373,44.125009
6222,6379,17.142338
6222,6388,24.462976
6222,6389,24.683026
6222,6418,25.352898
6222,6428,32.992044
6222,6557,14.680946
6222,6574,7.292643
6222,6613,32.903909
6388,6066,46.609053
6388,6080,38.116792
6388,6101,59.151817
6388,6208,50.084134
6388,6222,24.462976
6388,6257,25.663721
6388,6274,68.717012
6388,6280,14.953359
6388,6287,32.771564
6388,6373,26.558628
6388,6379,23.219158
6388,6388,0.096185
6388,6389,7.869738
6388,6418,10.55779
6388,6428,27.069232
6388,6557,23.209539
6388,6574,31.009544
6388,6613,24.167101
6280,6066,30.281469
6280,6080,25.132921
6280,6101,46.603459
6280,6208,39.08367
6280,6222,23.344934
6280,6257,14.128421
6280,6274,42.729911
6280,6280,0.120825
6280,6287,20.042024
6280,6373,13.85965
6280,6379,28.776758
6280,6388,14.953359
6280,6389,8.720945
6280,6418,5.308897
6280,6428,24.944524
6280,6557,14.15504
6280,6574,20.552633
6280,6613,10.943312
6257,6066,40.274279
6257,6080,19.198965
6257,6101,30.297041
6257,6208,40.938851
6257,6222,53.291849
6257,6257,0.109719
6257,6274,62.343787
6257,6280,14.128421
6257,6287,26.995669
6257,6373,0.251897
6257,6379,46.838919
6257,6388,25.663721
6257,6389,18.765526
6257,6418,16.027096
6257,6428,27.236502
6257,6557,50.489048
6257,6574,28.617437
6257,6613,0.0
6389,6066,31.243959
6389,6080,30.995344
6389,6101,47.662979
6389,6208,47.183261
6389,6222,24.683026
6389,6257,18.765526
6389,6274,56.038231
6389,6280,8.720945
6389,6287,25.236441
6389,6373,19.031868
6389,6379,18.126724
6389,6388,7.869738
6389,6389,0.111601
6389,6418,17.992464
6389,6428,21.111406
6389,6557,18.113769
6389,6574,20.030631
6389,6613,16.065043
6208,6066,63.598963
6208,6080,19.23536
6208,6101,30.94484
6208,6208,0.130801
6208,6222,58.450318
6208,6257,40.938851
6208,6274,33.046468
