,-0.5,-0.48,-0.46,-0.44,-0.42,-0.4,-0.38,-0.36,-0.34,-0.32,-0.3,-0.28,-0.26,-0.24,-0.22,-0.2,-0.18,-0.16,-0.14,-0.12,-0.1,-0.08,-0.06,-0.04,-0.02,0.0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48
-0.5,0.4445904117568314,0.4445904117568314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0824043103809829,0.08563306235161391,0.08563306235161391,0.08563306235161391,0.09047619030756043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3243589744484073,-0.3243589744484073,0.0,0.0,0.0,0.0,0.0,0.0
-0.48,0.5606912081437349,0.4445904117568314,0.4445904117568314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08563306235161391,0.08563306235161391,0.09047619030756043,0.09047619030756043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3243589744484073,-0.3243589744484073,-0.3243589744484073,-0.3243589744484073,0.0,0.0,0.0,0.0,0.0
-0.46,0.5606912081437349,0.5606912081437349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09047619030756043,0.09047619030756043,0.09047619030756043,0.09047619030756043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3243589744484073,-0.3243589744484073,-0.3243589744484073,-0.3243589744484073,0.0,0.0,0.0,0.0,0.0
-0.44,0.5606912081437349,0.5606912081437349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999703116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09047619030756043,0.09047619030756043,0.09047619030756043,0.09047619030756043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3243589744484073,-0.3243589744484073,-0.3243589744484073,-0.3243589744484073,0.0,0.0,0.0,0.0,0.0,0.0
-0.42,0.5606912081437349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999703116,0.1999999999703116,0.1999999999703116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09047619030756043,0.09047619030756043,0.09047619030756043,0.09047619030756043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3243589744484073,-0.3243589744484073,-0.3243589744484073,-0.3243589744484073,0.0,0.0,0.0,0.0,0.0,0.0
-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999703116,0.1999999999703116,0.1999999999703116,0.1999999999703116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09047619030756043,0.09047619030756043,0.09047619030756043,0.09047619030756043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3243589744484073,-0.3243589744484073,-0.3243589744484073,-0.3243589744484073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999703116,0.1999999999703116,0.1999999999703116,0.1999999999703116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09047619030756043,0.09047619030756043,0.09047619030756043,0.34724798967812237,0.4268162386365144,0.4268162386365144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3243589744484073,-0.3243589744484073,-0.3243589744484073,-0.3243589744484073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999703116,0.1999999999703116,0.1999999999703116,0.1999999999703116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09047619030756043,0.09047619030756043,0.34724798967812237,0.3839717968896879,0.43733463445007464,0.4268162386365144,0.4268162386365144,0.0,0.0,0.0,0.0,0.0,0.0,-0.14244264512562563,-0.2625000000717249,-0.2625000000717249,-0.3243589744484073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999703116,0.1999999999703116,0.1999999999703116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09047619030756043,0.34724798967812237,0.34724798967812237,0.3839717968896879,0.43733463445007464,0.4268162386365144,0.4268162386365144,0.0,0.0,0.0,0.0,0.0,0.03947368419715602,-0.13308270681363307,-0.13308270681363307,-0.2625000000717249,-0.07692307694167777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
