source_id,target_id,rtt,throughput
ALBQ,ATLA,30.980000495910645,
ALBQ,BNL515,50.329999923706055,
ALBQ,BNL725,50.170000076293945,
ALBQ,BOIS,23.65999984741211,
ALBQ,BOST,47.72999954223633,
ALBQ,CHAT,34.64999961853027,
ALBQ,CHIC,29.329999923706055,
ALBQ,DENV,7.960000038146973,0.12197586944
ALBQ,ELPA,4.390000104904175,0.12999363584
ALBQ,EQXCH2,29.389999389648438,
ALBQ,EQXDC4,44.130001068115234,
ALBQ,EQXSV5,28.460000038146973,
ALBQ,FNALGCC,30.710000038146973,
ALBQ,GA,19.06214893326746,
ALBQ,HOUS,18.660000801086426,
ALBQ,KANS,18.420000076293945,
ALBQ,LASV,24.59000015258789,
ALBQ,LBNL50,30.699999809265137,
ALBQ,LBNL59,30.77999973297119,
ALBQ,LLNL,29.289999961853027,
ALBQ,NASH,34.56999969482422,
ALBQ,NEWY1118TH,48.829999923706055,
ALBQ,NEWY32AOA,48.70000076293945,
ALBQ,ORAU,38.010000228881836,
ALBQ,PANTEX,45.0,
ALBQ,SACR,28.700000762939453,
ALBQ,SALT,17.34000015258789,
ALBQ,SAND,17.064384226206293,
ALBQ,SEAT,33.1299991607666,
ALBQ,SLAC50N,28.59999942779541,
ALBQ,SLAC50S,28.449999809265137,
ALBQ,STAR,29.449999809265137,
ALBQ,WASH,43.6299991607666,
AMESHWH,ANL221,16.03999948501587,
AMESHWH,ANL541B,15.980000495910645,
AMESHWH,EQXCH2,15.420000076293945,
AMESHWH,EQXDC4,29.030000686645508,
AMESHWH,EQXSV5,43.96999931335449,
AMESHWH,LBNL50,37.56999969482422,
AMESHWH,LBNL59,37.60999870300293,
AMESHWH,ORNL1064,31.489999771118164,
AMESHWH,ORNL5600,31.43000030517578,
ANL221,ANL541B,0.06999999284744263,0.13000042496
ANL221,BNL515,24.989999771118164,
ANL221,BNL725,21.66135354858315,
ANL221,EQXCH2,0.6499999687075615,
ANL221,EQXDC4,14.170000076293945,
ANL221,EQXSV5,51.28000068664551,
ANL221,FNALFCC,0.7099999785423279,0.1300067328
ANL221,FNALGCC,0.8700000047683716,
ANL221,FRIB,5.879999876022339,
ANL221,GA,58.04999923706055,
ANL221,INLEIL,39.2599983215332,
ANL221,INLEROB,39.28000068664551,
ANL221,JLAB12,18.13707700750046,
ANL221,JLAB205,18.13707700750046,
ANL221,LANLTA03,32.4900016784668,
ANL221,LANLTA50,32.38999938964844,
ANL221,LBNL50,44.88999938964844,
ANL221,LBNL59,45.05999946594238,
ANL221,LLNL,45.86000061035156,
ANL221,NETLPGH,24.800000190734863,
ANL221,ORAU,17.399999618530273,
ANL221,ORNL1064,17.079999923706055,
ANL221,ORNL5600,16.93000030517578,
ANL221,PPPL,18.32963724008838,
ANL221,SLAC50N,46.010000228881836,
ANL221,SLAC50S,51.380001068115234,
ANL221,SNLCA902,45.72999954223633,
ANL541B,BNL515,24.90000057220459,
ANL541B,BNL725,21.66135354858315,
ANL541B,EQXCH2,0.5699999928474426,0.129993216
ANL541B,EQXDC4,14.15999984741211,
ANL541B,EQXSV5,51.239999771118164,
ANL541B,FNALFCC,0.6899999976158142,
ANL541B,FNALGCC,0.9600000083446503,
ANL541B,FRIB,5.740000009536743,
ANL541B,GA,57.89999961853027,
ANL541B,INLEIL,39.19000053405762,
ANL541B,INLEROB,39.19999885559082,
ANL541B,JLAB12,18.13707700750046,
ANL541B,JLAB205,18.13707700750046,
ANL541B,LANLTA03,32.439998626708984,
ANL541B,LANLTA50,32.34000015258789,
ANL541B,LBNL50,44.79999923706055,
ANL541B,LBNL59,44.869998931884766,
ANL541B,LLNL,45.760000228881836,
ANL541B,NETLPGH,24.739999771118164,
ANL541B,ORAU,17.31999969482422,
ANL541B,ORNL1064,16.97000026702881,
ANL541B,ORNL5600,16.93000030517578,
ANL541B,PPPL,18.32963724008838,
ANL541B,SLAC50N,45.90999984741211,
ANL541B,SLAC50S,51.27000045776367,
ANL541B,SNLCA902,45.66000175476074,
ATLA,BNL515,19.41999912261963,
ATLA,BNL725,19.199999809265137,
ATLA,BOIS,51.89999961853027,
ATLA,BOST,22.063473349943045,
ATLA,CHAT,3.740000009536743,0.13181923328
ATLA,CHIC,19.3100004196167,
ATLA,DENV,36.170000076293945,
ATLA,ELPA,26.649999618530273,
ATLA,EQXCH2,26.81999969482422,
ATLA,EQXDC4,13.269999980926514,
ATLA,EQXSV5,50.71000099182129,
ATLA,GA,40.46999931335449,
ATLA,HOUS,12.40999984741211,0.13351483392
ATLA,KANS,25.710000038146973,
ATLA,LASV,48.1299991607666,
ATLA,LBNL50,58.88999938964844,
ATLA,LBNL59,51.80999946594238,
ATLA,LLNL,51.55999946594238,
ATLA,NASH,6.199999809265137,
ATLA,NEWY1118TH,17.869999885559082,
ATLA,NEWY32AOA,17.760000228881836,
ATLA,ORAU,5.860000133514404,
ATLA,PANTEX,38.70000076293945,
ATLA,SACR,56.89000129699707,
ATLA,SALT,45.470001220703125,
ATLA,SAND,40.02000045776367,
ATLA,SEAT,61.29999923706055,
ATLA,STAR,19.489999771118164,
ATLA,WASH,12.720000267028809,0.12133054464
BNL515,BNL725,0.10000000149011612,
BNL515,BOIS,61.53999900817871,
BNL515,BOST,6.139999866485596,
BNL515,CHAT,23.09000015258789,
BNL515,CHIC,24.550000190734863,
BNL515,DENV,45.8700008392334,
BNL515,ELPA,46.03000068664551,
BNL515,EQXCH2,24.369999885559082,
BNL515,EQXDC4,7.079999923706055,
BNL515,EQXSV5,70.06999969482422,
BNL515,GA,59.880001068115234,
BNL515,HOUS,32.706307205301066,
BNL515,KANS,35.44000053405762,
BNL515,LASV,62.53999900817871,
BNL515,LBNL50,68.61999893188477,
BNL515,LBNL59,68.67000198364258,
BNL515,LLNL,70.89999771118164,
BNL515,NASH,37.65999984741211,
BNL515,NEWY1118TH,1.6399999856948853,
BNL515,NEWY32AOA,1.6600000262260437,
BNL515,ORAU,25.27999973297119,
BNL515,ORNL1064,25.030000686645508,
BNL515,ORNL5600,22.929999351501465,
BNL515,PANTEX,58.05999946594238,
BNL515,SACR,66.61000061035156,
BNL515,SALT,55.13999938964844,
BNL515,SAND,59.34000015258789,
BNL515,SEAT,71.02999877929688,
BNL515,STAR,24.539999961853027,
BNL515,WASH,6.539999723434448,
BNL725,BOIS,57.71999931335449,
BNL725,BOST,6.139999866485596,
BNL725,CHAT,22.90999984741211,
BNL725,CHIC,21.371792470862538,
BNL725,DENV,42.03000068664551,
BNL725,ELPA,45.77000045776367,
BNL725,EQXCH2,21.371792470862538,
BNL725,EQXDC4,6.930000066757202,
BNL725,EQXSV5,69.8599967956543,
BNL725,GA,59.65999984741211,
BNL725,HOUS,30.706307205301066,
BNL725,KANS,31.56999969482422,
BNL725,LASV,67.31000137329102,
BNL725,LBNL50,64.76000213623047,
BNL725,LBNL59,70.93999862670898,
BNL725,LLNL,70.69000244140625,
BNL725,NASH,25.369999885559082,
BNL725,NEWY1118TH,1.60999995470047,
BNL725,NEWY32AOA,1.4900000095367432,
BNL725,ORAU,25.050000190734863,
BNL725,ORNL1064,24.8100004196167,
BNL725,ORNL5600,22.760000228881836,
BNL725,PANTEX,57.920000076293945,
BNL725,SACR,62.739999771118164,
BNL725,SALT,51.279998779296875,
BNL725,SAND,59.19999885559082,
BNL725,SEAT,67.26000213623047,
BNL725,STAR,21.371792470862538,
BNL725,WASH,6.430000066757202,
BOIS,BOST,55.51999855041504,
BOIS,CHAT,52.760000228881836,
BOIS,CHIC,37.060001373291016,
BOIS,DENV,15.660000324249268,
BOIS,ELPA,28.010000228881836,
BOIS,EQXCH2,37.21000099182129,
BOIS,EQXDC4,50.70000076293945,
BOIS,EQXSV5,26.149999618530273,
BOIS,GA,20.967036340281517,
BOIS,HOUS,39.53999900817871,
BOIS,KANS,25.706689854365283,
BOIS,LASV,13.5,
BOIS,LBNL50,25.550000190734863,
BOIS,LBNL59,25.640000343322754,
BOIS,LLNL,26.489999771118164,
BOIS,NASH,50.239999771118164,
BOIS,NEWY1118TH,59.920000076293945,
BOIS,NEWY32AOA,56.35000038146973,
BOIS,ORAU,53.59000015258789,
BOIS,PANTEX,65.86000061035156,
BOIS,SACR,23.460000038146973,
BOIS,SALT,6.240000009536743,0.13025711104
BOIS,SAND,21.710000038146973,
BOIS,SEAT,9.420000076293945,0.13000056832
BOIS,STAR,37.14999961853027,
BOIS,WASH,51.28000068664551,
BOST,CHAT,33.97999954223633,
BOST,CHIC,18.420000076293945,
BOST,DENV,39.790000915527344,
BOST,ELPA,61.77000045776367,
BOST,EQXCH2,18.269999504089355,0.12999928832
BOST,EQXDC4,31.81999969482422,
BOST,EQXSV5,68.89999771118164,
BOST,GA,75.56999969482422,
BOST,HOUS,47.489999771118164,
BOST,KANS,29.389999389648438,
BOST,LASV,56.369998931884766,
BOST,LBNL50,62.47999954223633,
BOST,LBNL59,62.56999969482422,
BOST,LLNL,63.40999984741211,
BOST,NASH,31.5600004196167,
BOST,NEWY1118TH,4.549999952316284,0.12999671808
BOST,NEWY32AOA,4.659999847412109,
BOST,ORAU,34.98000144958496,
BOST,PANTEX,73.8499984741211,
BOST,SACR,60.510000228881836,
BOST,SALT,49.09000015258789,
BOST,SAND,75.13999938964844,
BOST,SEAT,64.9000015258789,
BOST,STAR,18.429999351501465,
BOST,WASH,9.569999933242798,
CHAT,CHIC,16.874565126122402,
CHAT,DENV,36.95000076293945,
CHAT,ELPA,30.31999969482422,
CHAT,EQXCH2,16.874565126122402,
CHAT,EQXDC4,17.253627325587857,
CHAT,EQXSV5,54.43000030517578,
CHAT,GA,44.21000099182129,
CHAT,HOUS,16.08000087738037,
CHAT,KANS,26.520000457763672,
CHAT,LASV,51.81999969482422,
CHAT,LBNL50,59.709999084472656,
CHAT,LBNL59,59.81999969482422,
CHAT,LLNL,55.22999954223633,
CHAT,NASH,2.4800000190734863,0.13000209408
CHAT,NEWY1118TH,21.489999771118164,
CHAT,NEWY32AOA,21.440000534057617,
CHAT,ORAU,2.1299999952316284,
CHAT,PANTEX,42.38999938964844,
CHAT,SACR,57.670000076293945,
CHAT,SALT,46.35000038146973,
CHAT,SAND,43.739999771118164,
CHAT,SEAT,62.11000061035156,
CHAT,STAR,16.874565126122402,
CHAT,WASH,15.427885834598914,
CHIC,DENV,21.3799991607666,
CHIC,ELPA,43.3799991607666,
CHIC,EQXCH2,0.18999999575316906,0.12999810048
CHIC,EQXDC4,13.740000247955322,
CHIC,EQXSV5,50.489999771118164,
CHIC,GA,57.19000053405762,
CHIC,HOUS,29.110000610351562,
CHIC,KANS,10.929999828338623,0.12999947264
CHIC,LASV,37.970001220703125,
CHIC,LBNL50,44.14000129699707,
CHIC,LBNL59,44.15999984741211,
CHIC,LLNL,45.06999969482422,
CHIC,NASH,13.15999984741211,0.13000313856
CHIC,NEWY1118TH,22.90999984741211,
CHIC,NEWY32AOA,18.46356356138184,
CHIC,ORAU,16.6200008392334,
CHIC,PANTEX,55.45000076293945,
CHIC,SACR,42.060001373291016,
CHIC,SALT,30.710000038146973,
CHIC,SAND,56.71000099182129,
CHIC,SEAT,46.55000114440918,
CHIC,STAR,0.1600000001490116,0.12998889472
CHIC,WASH,14.180000305175781,
DENV,ELPA,12.279999732971191,
DENV,EQXCH2,21.530000686645508,
DENV,EQXDC4,35.13999938964844,
DENV,EQXSV5,29.179999351501465,
DENV,FNALGCC,23.292267090219624,
DENV,GA,26.15999984741211,
DENV,HOUS,23.809999465942383,
DENV,INLEIL,17.139999389648438,
DENV,INLEROB,17.1899995803833,
DENV,KANS,10.510000228881836,0.1299917312
DENV,LASV,16.630000114440918,
DENV,LBNL50,24.10521995810481,
DENV,LBNL59,24.10521995810481,
DENV,LLNL,23.689475467214564,
DENV,NASH,34.489999771118164,
DENV,NETLPGH,45.739999771118164,
DENV,NEWY1118TH,44.30999946594238,
DENV,NEWY32AOA,40.63999938964844,
DENV,ORAU,38.0,
DENV,PANTEX,50.15999984741211,
DENV,SACR,20.75999927520752,
DENV,SALT,9.329999923706055,0.1299938304
DENV,SAND,25.670000076293945,
DENV,SEAT,25.450139640131646,
DENV,SLAC50N,24.190491709116834,
DENV,SLAC50S,29.210000038146973,
DENV,SNLCA902,23.69270823377175,
DENV,STAR,21.49000072479248,
DENV,WASH,35.54999923706055,
ELPA,EQXCH2,43.48000144958496,
ELPA,EQXDC4,39.829999923706055,
ELPA,EQXSV5,24.405872387580416,
ELPA,FNALGCC,44.71000099182129,
ELPA,GA,13.869999885559082,
ELPA,HOUS,14.309999942779541,0.12999436288
ELPA,KANS,22.84999942779541,
ELPA,LASV,21.539999961853027,
ELPA,LBNL50,35.06999969482422,
ELPA,LBNL59,25.15000057220459,
ELPA,LLNL,24.90999984741211,
ELPA,NASH,30.199999809265137,
ELPA,NEWY1118TH,44.45000076293945,
ELPA,NEWY32AOA,44.3799991607666,
ELPA,ORAU,33.65999984741211,
ELPA,PANTEX,40.64999961853027,
ELPA,SACR,32.989999771118164,
ELPA,SALT,21.630000114440918,
ELPA,SAND,13.40999984741211,0.13000346624
ELPA,SEAT,37.46999931335449,
ELPA,SLAC50N,24.715586981740966,
ELPA,SLAC50S,24.715586981740966,
ELPA,STAR,43.46999931335449,
ELPA,WASH,39.29999923706055,
EQXCH2,EQXDC4,13.569999694824219,0.12458131456
EQXCH2,EQXSV5,50.56999969482422,
EQXCH2,FNALFCC,1.449999988079071,
EQXCH2,FNALGCC,1.5300000309944153,
EQXCH2,FRIB,5.109999895095825,
EQXCH2,GA,57.30999946594238,
EQXCH2,HOUS,29.260000228881836,
EQXCH2,INLEIL,38.56999969482422,
EQXCH2,INLEROB,38.68000030517578,
EQXCH2,JLAB12,17.710000038146973,
EQXCH2,JLAB205,17.679999351501465,
EQXCH2,KANS,11.099999904632568,
EQXCH2,LANLTA03,31.81999969482422,
EQXCH2,LANLTA50,31.760000228881836,
EQXCH2,LASV,38.13999938964844,
EQXCH2,LBNL50,44.260000228881836,
EQXCH2,LBNL59,44.21999931335449,
EQXCH2,LLNL,45.14999961853027,
EQXCH2,NASH,13.309999942779541,
EQXCH2,NETLPGH,24.199999809265137,
EQXCH2,NEWY1118TH,22.789999961853027,
EQXCH2,NEWY32AOA,18.46356356138184,
EQXCH2,ORAU,16.75,
EQXCH2,ORNL1064,16.390000343322754,
EQXCH2,ORNL5600,16.350000381469727,
EQXCH2,PANTEX,55.56999969482422,
EQXCH2,PPPL,18.05345528376252,
EQXCH2,SACR,42.239999771118164,
EQXCH2,SALT,30.84000015258789,
EQXCH2,SAND,56.90999984741211,
EQXCH2,SEAT,46.69000053405762,
EQXCH2,SLAC50N,45.34000015258789,
EQXCH2,SLAC50S,50.709999084472656,
EQXCH2,SNLCA902,45.05999946594238,
EQXCH2,STAR,0.16999999433755875,0.12999967744
EQXCH2,WASH,14.040000438690186,
EQXDA3,GA,32.44000053405762,
EQXDA3,ORAU,23.6899995803833,
EQXDA3,SNLCA902,43.03999900817871,
