source_id,target_id,rtt,throughput
ALBQ,ATLA,30.97000026702881,
ALBQ,BNL515,50.36000061035156,
ALBQ,BNL725,50.13999938964844,
ALBQ,BOIS,23.700000762939453,
ALBQ,BOST,47.670000076293945,
ALBQ,CHAT,34.579999923706055,
ALBQ,CHIC,29.27999973297119,
ALBQ,DENV,7.900000095367432,0.1299384832
ALBQ,ELPA,4.400000095367432,0.13000812544
ALBQ,EQXCH2,29.460000038146973,
ALBQ,EQXDC4,44.19000053405762,
ALBQ,EQXSV5,28.449999809265137,
ALBQ,FNALGCC,,
ALBQ,GA,19.06214893326746,
ALBQ,HOUS,18.68000030517578,
ALBQ,KANS,18.460000038146973,
ALBQ,LASV,24.59000015258789,
ALBQ,LBNL50,30.72000026702881,
ALBQ,LBNL59,30.789999961853027,
ALBQ,LLNL,29.22000026702881,
ALBQ,NASH,34.53000068664551,
ALBQ,NEWY1118TH,48.790000915527344,
ALBQ,NEWY32AOA,48.77000045776367,
ALBQ,ORAU,37.93000030517578,
ALBQ,PANTEX,44.959999084472656,
ALBQ,SACR,28.68000030517578,
ALBQ,SALT,17.3100004196167,
ALBQ,SAND,,
ALBQ,SEAT,33.14999961853027,
ALBQ,SLAC50N,28.56999969482422,
ALBQ,SLAC50S,28.479999542236328,
ALBQ,STAR,29.449999809265137,
ALBQ,WASH,43.670000076293945,
AMESHWH,ANL221,16.019999504089355,
AMESHWH,ANL541B,15.880000114440918,
AMESHWH,EQXCH2,15.429999828338623,
AMESHWH,EQXDC4,29.010000228881836,
AMESHWH,EQXSV5,43.959999084472656,
AMESHWH,LBNL50,37.54999923706055,
AMESHWH,LBNL59,37.670000076293945,
AMESHWH,ORNL1064,31.510000228881836,
AMESHWH,ORNL5600,31.380000114440918,
ANL221,ANL541B,0.0,0.13000066048
ANL221,BNL515,24.989999771118164,
ANL221,BNL725,21.66135354858315,
ANL221,EQXCH2,0.6800000071525574,
ANL221,EQXDC4,14.25,
ANL221,EQXSV5,51.3700008392334,
ANL221,FNALFCC,0.6399999856948853,0.1300084736
ANL221,FNALGCC,,
ANL221,FRIB,5.799999952316284,
ANL221,GA,57.96000099182129,
ANL221,INLEIL,39.32000160217285,
ANL221,INLEROB,39.3799991607666,
ANL221,JLAB12,18.13707700750046,
ANL221,JLAB205,18.13707700750046,
ANL221,LANLTA03,32.489999771118164,
ANL221,LANLTA50,32.380001068115234,
ANL221,LBNL50,44.8700008392334,
ANL221,LBNL59,45.0099983215332,
ANL221,LLNL,45.76999855041504,
ANL221,NETLPGH,24.829999923706055,
ANL221,ORAU,17.429999351501465,
ANL221,ORNL1064,17.049999237060547,
ANL221,ORNL5600,16.9399995803833,
ANL221,PPPL,18.32963724008838,
ANL221,SLAC50N,45.95000076293945,
ANL221,SLAC50S,51.400001525878906,
ANL221,SNLCA902,45.71999931335449,
ANL541B,BNL515,24.789999961853027,
ANL541B,BNL725,21.66135354858315,
ANL541B,EQXCH2,0.4599999934434891,0.12999330816
ANL541B,EQXDC4,14.03000020980835,
ANL541B,EQXSV5,51.1200008392334,
ANL541B,FNALFCC,0.7300000041723251,
ANL541B,FNALGCC,,
ANL541B,FRIB,5.650000095367432,
ANL541B,GA,57.84000015258789,
ANL541B,INLEIL,39.14999961853027,
ANL541B,INLEROB,39.19000053405762,
ANL541B,JLAB12,18.100000381469727,
ANL541B,JLAB205,18.039999961853027,
ANL541B,LANLTA03,32.28999900817871,
ANL541B,LANLTA50,32.22999954223633,
ANL541B,LBNL50,44.71999931335449,
ANL541B,LBNL59,44.8799991607666,
ANL541B,LLNL,45.56999969482422,
ANL541B,NETLPGH,24.609999656677246,
ANL541B,ORAU,17.199999809265137,
ANL541B,ORNL1064,16.850000381469727,
ANL541B,ORNL5600,16.81999969482422,
ANL541B,PPPL,18.32963724008838,
ANL541B,SLAC50N,45.80000114440918,
ANL541B,SLAC50S,51.23000144958496,
ANL541B,SNLCA902,45.5,
ATLA,BNL515,19.40999984741211,
ATLA,BNL725,19.199999809265137,
ATLA,BOIS,51.920000076293945,
ATLA,BOST,22.063473349943045,
ATLA,CHAT,3.590000033378601,0.12998782976
ATLA,CHIC,19.31999969482422,
ATLA,DENV,36.1299991607666,
ATLA,ELPA,26.670000076293945,
ATLA,EQXCH2,26.84000015258789,
ATLA,EQXDC4,13.269999980926514,
ATLA,EQXSV5,50.689998626708984,
ATLA,GA,40.53000068664551,
ATLA,HOUS,12.389999866485596,0.12999678976
ATLA,KANS,25.699999809265137,
ATLA,LASV,48.10999870300293,
ATLA,LBNL50,58.93000030517578,
ATLA,LBNL59,51.760000228881836,
ATLA,LLNL,51.51999855041504,
ATLA,NASH,6.2200000286102295,
ATLA,NEWY1118TH,17.81999969482422,
ATLA,NEWY32AOA,17.789999961853027,
ATLA,ORAU,5.8399999141693115,
ATLA,PANTEX,38.69000053405762,
ATLA,SACR,56.920000076293945,
ATLA,SALT,45.55000114440918,
ATLA,SAND,,
ATLA,SEAT,61.33999824523926,
ATLA,STAR,19.460000038146973,
ATLA,WASH,12.730000019073486,0.1299908608
BNL515,BNL725,0.09999999776482582,
BNL515,BOIS,61.71000099182129,
BNL515,BOST,6.130000114440918,
BNL515,CHAT,22.949999809265137,
BNL515,CHIC,24.5,
BNL515,DENV,45.8799991607666,
BNL515,ELPA,46.010000228881836,
BNL515,EQXCH2,24.380000114440918,
BNL515,EQXDC4,7.069999933242798,
BNL515,EQXSV5,70.06000137329102,
BNL515,GA,59.81999969482422,
BNL515,HOUS,32.706307205301066,
BNL515,KANS,35.43000030517578,
BNL515,LASV,62.5,
BNL515,LBNL50,68.5999984741211,
BNL515,LBNL59,68.67000198364258,
BNL515,LLNL,70.83999633789062,
BNL515,NASH,37.59000015258789,
BNL515,NEWY1118TH,1.60999995470047,
BNL515,NEWY32AOA,1.649999976158142,
BNL515,ORAU,25.210000038146973,
BNL515,ORNL1064,25.00999927520752,
BNL515,ORNL5600,22.890000343322754,
BNL515,PANTEX,58.08000183105469,
BNL515,SACR,66.56999969482422,
BNL515,SALT,55.33999824523926,
BNL515,SAND,,
BNL515,SEAT,71.0099983215332,
BNL515,STAR,24.510000228881836,
BNL515,WASH,6.639999866485596,
BNL725,BOIS,57.689998626708984,
BNL725,BOST,6.119999885559082,
BNL725,CHAT,22.820000648498535,
BNL725,CHIC,21.371792470862538,
BNL725,DENV,42.05999946594238,
BNL725,ELPA,45.829999923706055,
BNL725,EQXCH2,21.371792470862538,
BNL725,EQXDC4,6.950000047683716,
BNL725,EQXSV5,69.83999633789062,
BNL725,GA,59.670000076293945,
BNL725,HOUS,30.706307205301066,
BNL725,KANS,31.619999885559082,
BNL725,LASV,67.27000045776367,
BNL725,LBNL50,64.79000091552734,
BNL725,LBNL59,70.91999816894531,
BNL725,LLNL,70.72000122070312,
BNL725,NASH,25.369999885559082,
BNL725,NEWY1118TH,1.6199999451637268,
BNL725,NEWY32AOA,1.4900000095367432,
BNL725,ORAU,25.020000457763672,
BNL725,ORNL1064,24.829999923706055,
BNL725,ORNL5600,22.730000495910645,
BNL725,PANTEX,57.94000053405762,
BNL725,SACR,62.75,
BNL725,SALT,51.470001220703125,
BNL725,SAND,,
BNL725,SEAT,67.20999908447266,
BNL725,STAR,21.371792470862538,
BNL725,WASH,6.4700000286102295,
BOIS,BOST,55.489999771118164,
